ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
MALONYL-COA	-	Fatty acyls	All-Coas	Acyl-Coenzyme A	malonyl-CoA	-	(C 24);(H 33);(N 7);(O 19);(P 3);(S 1)	(REFMET Malonyl-CoA NIL |midford| 3701443689 NIL NIL); (BIGG malcoa NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 45266608 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC57384 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01175 NIL |kothari| 3608602624 NIL NIL); (CHEBI 57384 NIL |caspi| 3593875462 NIL NIL); (LIGAND-CPD C00083 NIL |kr| 3346617699 NIL NIL); (CAS 524-14-1)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	malonyl coenzyme A	['-']
Very-long-Chain-234-Saturated-acyl-CoAs	SUPER	Fatty acyls	Saturated-Fatty-Acyl-CoA; VERY-LONG-CHAIN-FATTY-ACYL-COA	Acyl-Coenzyme A	very-long-chain 2,3,4-saturated fatty acyl CoA	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	['-']	['-']
CPD1G-277	Very-long-Chain-234-Saturated-acyl-CoAs	Fatty acyls	VERY-LONG-CHAIN-FATTY-ACYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	cerotoyl-CoA	-	(C 47);(H 82);(N 7);(O 17);(P 3);(S 1)	(REFMET Hexacosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (HMDB HMDB06459 NIL |kothari| 3608597114 NIL NIL); (CHEBI 64868 NIL |kothari| 3557072876 NIL NIL); (PUBCHEM 25202335 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	hexacosanoyl-CoA	['-']
CPD-10280	Very-long-Chain-234-Saturated-acyl-CoAs	Fatty acyls	VERY-LONG-CHAIN-FATTY-ACYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	lignoceroyl-CoA	-	(C 45);(H 78);(N 7);(O 17);(P 3);(S 1)	(REFMET Tetracosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (CHEBI 65052 NIL |kothari| 3557072876 NIL NIL); (PUBCHEM 25201814 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	tetracosanoyl-CoA	['-']
Very-Long-Chain-oxoacyl-CoAs	SUPER	Fatty acyls	3-KETOACYL-COA	Acyl-Coenzyme A	very-long-chain oxoacyl-CoA	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCC(=O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	['-']	['-']
CPD-14273	Very-Long-Chain-oxoacyl-CoAs	Fatty acyls	Very-Long-Chain-oxoacyl-CoAs	Acyl-Coenzyme A	3-oxolignoceroyl-CoA	-	(C 45);(H 76);(N 7);(O 18);(P 3);(S 1)	(REFMET 3-oxotetracosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 71581078 NIL |kothari| 3619400312 NIL NIL); (CHEBI 73977 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	3-oxotetracosanoyl-CoA	['-']
CPD-10283	Very-Long-Chain-oxoacyl-CoAs	Fatty acyls	Very-Long-Chain-oxoacyl-CoAs	Acyl-Coenzyme A	3-oxobehenoyl-CoA	-	(C 43);(H 72);(N 7);(O 18);(P 3);(S 1)	(REFMET 3-oxodocosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (CHEBI 71451 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25203083 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	3-oxodocosanoyl-CoA	['-']
CPD-14274	Very-Long-Chain-oxoacyl-CoAs	Fatty acyls	Very-Long-Chain-oxoacyl-CoAs	Acyl-Coenzyme A	3-oxocerotoyl-CoA	-	(C 47);(H 80);(N 7);(O 18);(P 3);(S 1)	(REFMET 3-oxohexacosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 71581082 NIL |kothari| 3619400312 NIL NIL); (CHEBI 73980 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	3-oxohexacosanoyl-CoA	['-']
CPD-17388	Very-Long-Chain-oxoacyl-CoAs	Fatty acyls	Very-Long-Chain-oxoacyl-CoAs	Acyl-Coenzyme A	(6Z,9Z,12Z,15Z,18Z,21Z)-3-oxotetracosahexaenoyl-CoA	-	(C 45);(H 64);(N 7);(O 18);(P 3);(S 1)	(CHEBI 74304 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 71581251 NIL |kothari| 3651883219 NIL NIL)	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O	(6Z,9Z,12Z,15Z,18Z,21Z)-3-oxotetracosa-6,9,12,15,18,21-hexaenoyl-CoA	['-']
PHOSPHATIDYLCHOLINE	SUPER	Glycerophospholipids	Phosphoglycerides	Phosphatidylcholine	phosphatidylcholine	-	['-']	(|Wikipedia| Lecithin NIL |caspi| 3522779658 NIL NIL); (LIGAND-CPD C00157 NIL |kr| 3346617700 NIL NIL); (CAS 8002-43-5)	C([N+](C)(C)C)COP(=O)(OC[C@H](OC([R2])=O)COC([R1])=O)[O-]	acyl-glycerophosphocholine; choline phosphatide; 1,2-diacyl-sn-glycero-3-phosphocholine; phosphatidyl-N-trimethylethanolamine; lecithin; 3-sn-phosphatidylcholine	['-']
Phosphatidylcholines-38-3	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-38:3	PC-38:3; PC38:3	['-']	-	['-']	PC-38:3; PC38:3	['-']
Phosphatidylcholines-38-2	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-38:2	PC-38:2; PC38:2	['-']	-	['-']	PC-38:2; PC38:2	['-']
Phosphatidylcholines-36-6	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-36:6	PC-36:6; PC36:6	['-']	-	['-']	PC-36:6; PC36:6	['-']
Phosphatidylcholines-36-5	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-36:5	PC-36:5; PC36:5	['-']	-	['-']	PC-36:5; PC36:5	['-']
Phosphatidylcholines-36-4	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-36:4	PC-36:4; PC36:4	['-']	-	['-']	PC-36:4; PC36:4	['-']
Phosphatidylcholines-36-3	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-36:3	PC-36:3; PC36:3	['-']	-	['-']	PC-36:3; PC36:3	['-']
Phosphatidylcholines-36-2	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-36:2	PC-36:2; PC36:2	['-']	-	['-']	PC-36:2; PC36:2	['-']
Phosphatidylcholines-34-4	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-34:4	PC-34:4; PC34:4	['-']	-	['-']	PC-34:4; PC34:4	['-']
Phosphatidylcholines-34-2	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-34:2	PC-34:2; PC34:2	['-']	-	['-']	PC-34:2; PC34:2	['-']
Phosphatidylcholines-34-3	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-34:3	PC-34:3; PC34:3	['-']	-	['-']	PC-34:3; PC34:3	['-']
Phosphatidylcholines-34-1	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-34:1	PC-34:1; PC34:1	['-']	-	['-']	PC-34:1; PC34:1	['-']
Phosphatidylcholines-32-0	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-32:0	PC-32:0; PC32:0	['-']	-	['-']	PC-32:0; PC32:0	['-']
2-arachidonoyl-PC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-acyl-2-arachidonoyl-phosphatidylcholine	-	['-']	-	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)O[C@H](COC([R])=O)COP(=O)([O-])OCC[N+](C)(C)C	2-arachidonoyl-PC; 1-acyl-2-arachidonoyl-sn-glycero-3-phosphocholine	['-']
1-arachidonoyl-PC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-arachidonoyl-2-acyl-sn-glycero-3-phosphocholine	-	['-']	-	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@@H](OC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	1-arachidonoyl-2-acyl-phosphatidylcholine	['-']
Phosphatidylcholines-36-1	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-36:1	PC-36:1; PC36:1	['-']	-	['-']	PC-36:1; PC36:1	['-']
1-Stearoyl-PC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-stearoyl-2-acyl-sn-glycero-3-phosphocholine	-	['-']	-	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	1-stearoyl-2-acyl-phosphatidylcholine	['-']
1-Linoleoyl-PC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-linoleoyl-2-acyl-sn-glycero-3-phosphocholine	-	['-']	-	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	1-linoleoyl-2-acyl-phosphatidylcholine	['-']
1-Oleoyl-PC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-oleoyl-2-acyl-sn-glycero-3-phosphocholine	-	['-']	-	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	1-oleoyl-2-acyl-phosphatidylcholine	['-']
1-ACYL-2-OLEOYL-SN-GLYCERO-3-PHOSPHOCHOL	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-acyl-2-oleoyl-sn-glycero-3-phosphocholine	-	['-']	(LIGAND-CPD C01282 NIL |taltman| 3466371734 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)[R])COP([O-])(=O)OCC[N+](C)(C)C	['-']	['-']
1-ACYL-2-LINOLEOYL-SN-GLYCERO-3-PHOSPHOC	PHOSPHATIDYLCHOLINE	Glycerophospholipids	Linoleoyl-groups; PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-acyl-2-linoleoyl-sn-glycero-3-phosphocholine	-	['-']	(LIGAND-CPD C04636 NIL |taltman| 3466371734 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(=O)O[C@H](COC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	['-']	['-']
phosphatidylcholine-30:0	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-30:0	PC-32:0; PC32:0	['-']	-	['-']	PC-32:0; PC32:0	['-']
Phosphatidylcholines-40-5	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-40:5	PC-40:5; PC40:5	['-']	-	['-']	PC-40:5; PC40:5	['-']
Phosphatidylcholines-40-4	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-40:4	PC-40:4; PC40:4	['-']	-	['-']	PC-40:4; PC40:4	['-']
Phosphatidylcholines-40-3	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-40:3	PC-40:3; PC40:3	['-']	-	['-']	PC-40:3; PC40:3	['-']
Phosphatidylcholines-40-2	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-40:2	PC-40:2; PC40:2	['-']	-	['-']	PC-40:2; PC40:2	['-']
Phosphatidylcholines-38-6	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-38:6	PC-38:6; PC38:6	['-']	-	['-']	PC-38:6; PC38:6	['-']
Phosphatidylcholines-38-5	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-38:5	PC-38:5; PC38:5	['-']	-	['-']	PC-38:5; PC38:5	['-']
CPD-17523	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	1-palmitoyl-2-acyl-sn-glycero-3-phosphocholine	-	['-']	-	CCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	1-palmitoyl-2-acyl-phosphatidylcholine	['-']
Phosphatidylcholines-38-4	PHOSPHATIDYLCHOLINE	Glycerophospholipids	PHOSPHATIDYLCHOLINE	Phosphatidylcholine	phosphatidylcholine-38:4	PC-38:4; PC38:4	['-']	-	['-']	PC-38:4; PC38:4	['-']
2-Acylglycero-Phosphocholines	-	Glycerophospholipids	1-Lyso-phospholipids; Lysophosphatidylcholines	Lysophophatidylcholine	1-lysophosphatidylcholine	-	['-']	(LIGAND-CPD C04233 NIL |kothari| 3535723080 NIL NIL); (CHEBI 16728 NIL |kothari| 3494163436 NIL NIL)	C([N+](C)(C)C)COP([O-])(=O)OC[C@H](OC([R])=O)CO	2-acylglycero-3-phosphocholine; L-1-lysolecithin; 1-lyso-2-acyl-sn-glycero-3-phosphocholine; 1-lysolecithin; &beta-lysophosphatidylcholine; 2-acylglycerophosphocholine; 2-acyl 1-lyso-sn-glycero-3-phosphatidylcholine	['-']
Fatty-Acids	SUPER	Fatty acyls	Carboxylates	Non-esterified fatty acid	fatty acid	-	['-']	(|Wikipedia| Fatty_acid NIL |caspi| 3495544650 NIL NIL); (CHEBI 35366 NIL |kothari| 3458490363 NIL NIL); (LIGAND-CPD C00162 NIL |kothari| 3458490363 NIL NIL)	C([R])([O-])=O	['-']	['-']
Cutin-Monomers	Fatty-Acids	Fatty acyls	Fatty-Acids	Non-esterified fatty acid	cutin monomer	-	['-']	(LIGAND-CPD C07300 NIL |qwan| 3371400890 NIL NIL)	['-']	cutin monomer	['-']
CPD-9965	-	Fatty acyls	Long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	icosanoyl-CoA	-	(C 41);(H 70);(N 7);(O 17);(P 3);(S 1)	(REFMET Eicosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (HMDB HMDB04258 NIL |kothari| 3608602199 NIL NIL); (CHEBI 57380 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25203411 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C02041 NIL |kr| 3410284649 NIL NIL)	CCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	eicosanoyl-CoA; arachidoyl-CoA	['-']
CPD-14277	SUPER	Fatty acyls	CPD-16348; Very-Long-Chain-3-Hydroxyacyl-CoAs	Acyl-Coenzyme A	(3R)-3-hydroxylignoceroyl-CoA	-	(C 45);(H 78);(N 7);(O 18);(P 3);(S 1)	(PUBCHEM 72193809 NIL |kothari| 3619400336 NIL NIL); (CHEBI 76377 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	['-']	['-']
CPD-14282	SUPER	Fatty acyls	Very-Long-Chain-Trans-23-Dehydroacyl-CoA	Acyl-Coenzyme A	trans-lignocer-2-enoyl-CoA	-	(C 45);(H 76);(N 7);(O 17);(P 3);(S 1)	(PUBCHEM 71627272 NIL |kothari| 3619400315 NIL NIL); (CHEBI 74693 NIL |kothari| 3608052289 NIL NIL)	CCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	trans-2,3-dihydro-lignocerenoyl-CoA; (2E)-lignocerenoyl-CoA	['-']
ACETYL-COA	-	Fatty acyls	All-Coas	Acyl-Coenzyme A	acetyl-CoA	-	(C 23);(H 34);(N 7);(O 17);(P 3);(S 1)	(BIGG 33558 NIL |kothari| 3584718837 NIL NIL); (REFMET Acetyl-CoA NIL |midford| 3701443689 NIL NIL); (BIGG accoa NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57288 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01206 NIL |kothari| 3608602315 NIL NIL); (CHEBI 57288 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 45266541 NIL |ong| 3523387880 NIL NIL); (KNAPSACK C00007259 NIL |achi1| 3445698159 NIL NIL); (CAS 72-89-9); (UM-BBD-CPD c0031 NIL |kawakami| 3278884159 NIL NIL); (LIGAND-CPD C00024 NIL |kawakami| 3276028395 NIL NIL)	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	acetyl coenzyme-A; ac-CoA; acetylcoenzyme-A; acetyl-S-CoA; ac-S-CoA	['-']
Pyruvate-dehydrogenase-acetylDHlipoyl	-	-	Acylated-Dihydro-Lipoyl-Proteins-Lysine	-	[pyruvate dehydrogenase E2 protein] N6-S-acetyldihydrolipoyl-L-lysine	-	['-']	(LIGAND-CPD C16255 NIL |paley| 3513948617 NIL NIL)	C([[pyruvate dehydrogenase] lipoyl carrier component])C(=O)[C@H](CCCCNC(CCCCC(S)CCSC(C)=O)=O)N[[pyruvate dehydrogenase] lipoyl carrier component]	[enzyme] N6-(S-acetyldihydrolipoyl)lysine	['-']
CPD-18171	-	-	Compounds	-	1-acyl-2-ricinoleoyl-sn-glycero-3-phosphocholine	-	['-']	(LIGAND-CPD C04792 NIL |taltman| 3466371734 NIL NIL)	CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)O[C@H](COC(=O)[R])COP(=O)([O-])OCC[N+](C)(C)C	1-acyl-2-[(R)-12-hydroxyoleoyl]-sn-glycero-3-phosphocholine	['-']
2-Lysophosphatidylcholines	-	Glycerophospholipids	2-Lyso-phospholipids; Lysophosphatidylcholines	Lysophophatidylcholine	2-lysophosphatidylcholine	-	['-']	(LIGAND-CPD C04230 NIL |kothari| 3499017819 NIL NIL); (CHEBI 17504 NIL |kothari| 3499017819 NIL NIL)	C[N+](C)(C)CCOP([O-])(=O)OC[C@@H](COC([R])=O)O	alpha-acylglycerophosphocholine; 1-acylglycerophosphocholine; 1-acyl-sn-glycerol-3-phosphocholine; 2-lyso-phosphatidylcholine; 1-acylglycero-3-phosphocholine; 2-lysolecithin	['-']
CPD-12193	-	Fatty acyls	HOME; Monounsaturated-fatty-acids	Non-esterified fatty acid	ricinoleate	-	(C 18);(H 33);(O 3)	(REFMET Ricinoleic acid NIL |midford| 3701443689 NIL NIL); (CHEBI 91295 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 25630959 NIL |kothari| 3641818092 NIL NIL); (|Wikipedia| Ricinoleic_acid NIL |caspi| 3626461837 NIL NIL); (HMDB HMDB34297 NIL |kothari| 3608638668 NIL NIL); (LIPID_MAPS LMFA01050233 NIL |kothari| 3594492043 NIL NIL); (DRUGBANK DB02955 NIL |kothari| 3594430437 NIL NIL)	CCCCCC[C@@H](O)C\C=C/CCCCCCCC([O-])=O	ricinoleic acid; ricinolic acid; castor oil acid; ricinic acid; (cis,R)-12-hydroxyoctadec-9-enoic acid; (9Z,12R)-12-hydroxyoctadec-9-enoic acid; 12-hydroxy-9-octadecenoic acid; 12-hydroxyoleic acid; 12-hydroxy-cis-9-octadecenoic acid; (9Z,12R)-12-hydroxyoctadec-9-enoate; (9Z,12R)-12-hydroxyoctadecenoate	['-']
3-oxo-hexanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
3-Oxo-octanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Phospholipids	SUPER	-	Lipids	-	phospholipid	-	['-']	(CHEBI 16247 NIL |kothari| 3499048601 NIL NIL); (LIGAND-CPD C00865 NIL |kothari| 3499048601 NIL NIL)	['-']	['-']	['-']
Mannosylinositol-phosphorylceramides	Phospholipids	-	Phospholipids	-	mannosylinositol phosphorylceramide	-	['-']	(CHEBI 25168 NIL |kothari| 3595950646 NIL NIL)	[C@H]([R1])(O)[C@@H](NC([R2])=O)COP(O[C@@H]2([C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](OC1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O)1))2))(=O)O	['-']	['-']
Lysophospholipids	-	-	Phospholipids	-	lysophospholipid	-	['-']	(LIGAND-CPD C06254 NIL |kothari| 3499048674 NIL NIL)	['-']	['-']	['-']
FRUCTOSE-16-DIPHOSPHATE	-	Sphingolipids	HEXOSE-6-PHOSPHATES; Sugar-bisphosphates	Long-chain base phosphate	&beta-D-fructose 1,6-bisphosphate	-	(C 6);(H 10);(O 12);(P 2)	(BIGG fdp NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB01058 NIL |kothari| 3608602661 NIL NIL); (CHEMSPIDER 4574223 NIL |kothari| 3563632026 NIL NIL); (PUBCHEM 5460765 NIL |taltman| 3466375284 NIL NIL); (CHEBI 32966 NIL |taltman| 3452363378 NIL NIL); (|Wikipedia| Fructose_1,6-bisphosphate NIL |caspi| 3410109048 NIL NIL); (LIGAND-CPD C00354 NIL |kr| 3346617698 NIL NIL); (CAS 488-69-7)	C([C@@H]1([C@H]([C@@H]([C@](O1)(COP(=O)([O-])[O-])O)O)O))OP([O-])(=O)[O-]	fructose 1,6-biphosphate; fructose 1,6-bisphosphate; D-fructos 1,6-bisphosphate; FBP	['-']
FRUCTOSE-6P	-	-	CPD-18719	-	&beta-D-fructofuranose 6-phosphate	F6P	(C 6);(H 11);(O 9);(P 1)	(BIGG f6p NIL |kothari| 3661824225 NIL NIL); (CHEMSPIDER 10239172 NIL |kothari| 3563631798 NIL NIL); (CHEBI 57634 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 21604863 NIL |taltman| 3466375285 NIL NIL); (CAS 643-13-0)	C(OP(=O)([O-])[O-])[C@H]1(O[C@@](CO)(O)[C@@H](O)[C@H](O)1)	D-fructose-6-phosphate; fructose-6P; fructose-6-P; fruc6p; fru-6-P; fructose-6-phosphate; A-D-fructose-6-P; D-fructose-6-P; D-fructose 6-phosphate; D-fructofuranose 6-phosphate	['-']
CPD-10279	-	Fatty acyls	Long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	docosanoyl-CoA	-	(C 43);(H 74);(N 7);(O 17);(P 3);(S 1)	(REFMET Behenoyl-CoA NIL |midford| 3701443689 NIL NIL); (CHEBI 65059 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25201268 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	behenoyl-CoA	['-']
