ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
CPD-13644	-	-	N-Acetyl-Amino-Acids	-	N5-acetyl-L-ornithine	-	(C 7);(H 14);(N 2);(O 3)	(PUBCHEM 90658764 NIL |kothari| 3641818092 NIL NIL); (CHEBI 44673 NIL |dreher| 3526264111 NIL NIL); (CAS 2185-16-2 NIL |dreher| 3526263979 NIL NIL)	CC(=O)NCCC[C@@H](C(=O)[O-])[NH3+]	L-N-&delta-acetylornithine; N&delta-acetyl-L-ornithine; L-N&delta-acetylornithine	['-']
CPD-4617	-	-	Adenine-Cytokinin-Glucosides	-	dihydrozeatin-O-glucoside	-	(C 16);(H 25);(N 5);(O 6)	(PUBCHEM 90658286 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB12214 NIL |kothari| 3608640779 NIL NIL); (LIGAND-CPD C16448 NIL |taltman| 3459474373 NIL NIL)	C[C@@H](CCNC1(\C2(\N=C/NC(/N=C\N=1)=2)))CO[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)	['-']	['-']
CPD-710	-	Sterol lipids	C28-3-beta-hydroxysteroid; C28-Brassinosteroids	Sterol (free)	campestanol	-	(C 28);(H 50);(O 1)	(REFMET Campestanol NIL |midford| 3697479617 NIL NIL); (CHEBI 36799 NIL |kothari| 3686585521 NIL NIL); (PUBCHEM 119394 NIL |kothari| 3686579210 NIL NIL); (LIGAND-CPD C15787 NIL |taltman| 3459474373 NIL NIL)	CC(C)[C@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	5&alpha-campestanol	['-']
CPD-712	-	-	C28-22S-hydroxysteroid; C28-Brassinosteroids	-	6-deoxocathasterone	ST 28:0;O2	(C 28);(H 50);(O 2)	(PUBCHEM 16061344 NIL |kothari| 3686579210 NIL NIL); (LIPID_MAPS LMST01030124 NIL |kothari| 3594492012 NIL NIL); (CHEBI 20714 NIL |kothari| 3594046689 NIL NIL); (LIGAND-CPD C15798 NIL |taltman| 3459474373 NIL NIL)	CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	deoxocathasterone	['-']
CPD1F-138	-	-	Gibberellins	-	gibberellin A12-aldehyde	-	(C 20);(H 27);(O 3)	(HMDB HMDB39484 NIL |kothari| 3608602934 NIL NIL); (CHEBI 57432 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244417 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C06093 NIL |taltman| 3459474374 NIL NIL)	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(CCC[C@@](C)([C@@H](CC2)3)4)C([O-])=O))C=O)))	GA12-aldehyde; GA12-aldehyde	['-']
CPD1F-95	-	-	Gibberellins	-	gibberellin A12	-	(C 20);(H 26);(O 4)	(PUBCHEM 25244528 NIL |kothari| 3651883220 NIL NIL); (CHEBI 58627 NIL |taltman| 3498180761 NIL NIL); (LIPID_MAPS LMPR0104170014 NIL |kothari| 3594492032 NIL NIL); (LIGAND-CPD C11857 NIL |kothari| 3455894892 NIL NIL)	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(CCC[C@@](C)([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))	C20-GAs; C20-GAs; open lactone gibberrellin skeleton; C20 skeleton; C20-GA skeleton; C20-gibberellin skeleton; GA12; GA12	['-']
CPD-20012	-	-	CPD-19786; Chalcones	-	naringenin chalcone	-	(C 15);(H 12);(O 5)	(METABOLIGHTS MTBLC15413 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB29631 NIL |kothari| 3608597114 NIL NIL); (LIPID_MAPS LMPK12120264 NIL |kothari| 3594492026 NIL NIL); (CHEMSPIDER 4444447 NIL |kothari| 3563632113 NIL NIL); (CHEBI 15413 NIL |taltman| 3498180761 NIL NIL); (CAS 73692-50-9 NIL |kothari| 3472225282 NIL NIL); (PUBCHEM 5280960 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C06561 NIL |taltman| 3452530229 NIL NIL)	C2(\C(/C=C/C(C1(/C(/O)=C\C(\O)=C/C(/O)=1))=O)=C/C=C(\C=2)/O)	2',4,4',6'-tetrahydroxychalcone; chalconaringenin; isosalipurpol; tetrahydroxychalcone; 3-(4-hydroxyphemyl)-1-(2,4,6-trihydroxyphenyl)prop-2-en-1-one; Isosalipurpol; Chalconaringenin; (2E)- 3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)-2-Propen-1-one	['-']
NARINGENIN-CMPD	-	-	2S-Flavanones; Naringenin	-	(2S)-naringenin	-	(C 15);(H 12);(O 5)	(REFMET Naringenin NIL |midford| 3697479617 NIL NIL); (DRUGBANK DB03467 NIL |kothari| 3651932122 NIL NIL); (CHEBI 17846 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 439246 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC17846 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB02670 NIL |kothari| 3608601717 NIL NIL); (LIGAND-CPD C00509 NIL |kr| 3410284649 NIL NIL); (CAS 480-41-1)	C3(/C=C(\C=C/C(/[C@H]1(OC2(\C(\C(C1)=O)=C(/C=C(/C=2)/O)\O)))=3)/O)	(2S)-4',5,7-trihydroxyflavanone; (2S)-5,7,4'-trihydroxyflavone; (2S)-4',5,7-trihydroxyflavan-4-one; (S)-naringenin	['-']
CPDQT-523	-	-	Brassinosteroid-glycosides; C28-Brassinosteroids	-	brassinolide-23-O-glucoside	-	(C 34);(H 58);(O 11)	(PUBCHEM 102515310 NIL |kothari| 3686579210 NIL NIL)	CC([C@@H]([C@H]([C@@H]([C@@H](C)C2([C@]3(CCC4([C@]1(C[C@H]([C@H](C[C@@H]1C(=O)OCC([C@H](CC2)3)4)O)O)C))(C)))O)O[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)5))C)C	['-']	['-']
Dodec-2-enoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-12282	-	Fatty acyls	Medium-Chain-234-Saturated-Fatty-Acids; Omega-Hydroxy-Medium-Chain-Fatty-Acid	Non-esterified fatty acid	12-hydroxylaurate	-	(C 12);(H 23);(O 3)	(REFMET 12-hydroxy lauric acid NIL |midford| 3701443689 NIL NIL); (CHEMSPIDER 7827733 NIL |kothari| 3563631914 NIL NIL); (CHEBI 36204 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 9548810 NIL |taltman| 3497976212 NIL NIL)	C(=O)([O-])CCCCCCCCCCCO	&omega-hydroxylauric acid; 12-hydroxydodecanoic acid; 12-hydroxylauric acid; omega-hydroxydodecanoic acid; &omega-hydroxylaurate; 12-hydroxydodecanoate	['-']
ACETYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Acetoacetyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-8160	-	Glycerolipids	Digalactosyldiacylglycerols-34-1	Dihexosyldiacylglycerol	1-18:1-2-16:0-digalactosyldiacylglycerol	18:1-16:0-DGDG	(C 49);(H 90);(O 15)	(PUBCHEM 90658365 NIL |kothari| 3641818093 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCCCCCCCCCC)=O	18:1-16:0-DGDG	['-']
CPD-8161	-	Glycerolipids	Digalactosyldiacylglycerols-34-2	Dihexosyldiacylglycerol	1-18:2-2-16:0-digalactosyldiacylglycerol	18:2-16:0-DGDG	(C 49);(H 88);(O 15)	(PUBCHEM 90658818 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCCCCCCCCCC	18:2-16:0-DGDG	['-']
PRPP	-	-	Sugar-Phosphate	-	5-phospho-&alpha-D-ribose 1-diphosphate	PRPP	(C 5);(H 8);(O 14);(P 3)	(REFMET Phosphoribosyl pyrophosphate NIL |midford| 3701443689 NIL NIL); (BIGG prpp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58017 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00280 NIL |kothari| 3608601825 NIL NIL); (CHEMSPIDER 20171339 NIL |kothari| 3563631816 NIL NIL); (CHEBI 58017 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 20848918 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00119 NIL |kr| 3346617699 NIL NIL); (CAS 13270-65-0)	C(OP(=O)([O-])[O-])[C@H]1(O[C@H](OP([O-])(=O)OP([O-])(=O)[O-])[C@H](O)[C@H](O)1)	5-phosphoribosyl 1-pyrophosphate; 5-phosphoribosyl diphosphate; 5-phosphoribosyl-1-PP; 5-phosphoribosyl-PP; 5-phosphoribosyl-1-pyrophosphate; 5-phosphoribosylpyrophosphate; phosphoribosylpyrophosphate; 5-phospho-ribosyl-pyrophosphate; &alpha-D-5-phosphoribosylPP; &alpha-D-5-P-RibosylPP	['-']
MAL	-	-	RS-Malate	-	(S)-malate	-	(C 4);(H 4);(O 5)	(REFMET Malic acid NIL |midford| 3701443689 NIL NIL); (BIGG mal__L NIL |kothari| 3661871717 NIL NIL); (METABOLIGHTS MTBLC15589 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00156 NIL |kothari| 3608601987 NIL NIL); (CHEMSPIDER 4573566 NIL |kothari| 3563632055 NIL NIL); (CAS 6915-15-7); (PUBCHEM 5459792 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15589 NIL |taltman| 3452363473 NIL NIL); (CAS 97-67-6 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00149 NIL |kr| 3346617699 NIL NIL)	C(=O)([O-])C[C@H](O)C([O-])=O	(S)-malic acid; L-apple acid; L-malic acid; L-hydroxysuccinic acid; L-hydroxybutanedioic acid; L-malate	['-']
CPD-4441	-	-	Adenine-Cytokinins; Secondary-Metabolites	-	cis-zeatin	-	(C 10);(H 13);(N 5);(O 1)	(METABOLIGHTS MTBLC46570 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB12204 NIL |kothari| 3604149775 NIL NIL); (CHEMSPIDER 600017 NIL |kothari| 3563631534 NIL NIL); (PUBCHEM 688597 NIL |taltman| 3466375284 NIL NIL); (CHEBI 46570 NIL |taltman| 3452363046 NIL NIL); (LIGAND-CPD C15545 NIL |kr| 3410284649 NIL NIL)	CC(\CO)=C\CNC1(\C2(\N=C/NC(/N=C\N=1)=2))	(Z)-2-methyl-4-(1H-purin-6-ylamino)but-2-en-1-ol; cZ	['-']
CPD-4619	-	-	Adenine-Cytokinin-Glucosides	-	cis-zeatin-9-N-glucoside	-	(C 16);(H 23);(N 5);(O 6)	(HMDB HMDB12202 NIL |kothari| 3594494404 NIL NIL); (CHEBI 72607 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25244554 NIL |taltman| 3466375284 NIL NIL)	CC(\CO)=C\CNC1(\C2(\N=C/N(C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)))	['-']	['-']
ACETOL	-	-	Compounds	-	hydroxyacetone	-	(C 3);(H 6);(O 2)	(REFMET Hydroxyacetone NIL |midford| 3697479617 NIL NIL); (BIGG acetol NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC27957 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB06961 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 16490019 NIL |kothari| 3563632601 NIL NIL); (PUBCHEM 8299 NIL |taltman| 3466375284 NIL NIL); (CHEBI 27957 NIL |taltman| 3452363594 NIL NIL); (LIGAND-CPD C05235 NIL |kr| 3410284649 NIL NIL)	CC(=O)CO	1-hydroxy-2-propanone; acetol; acetylmethanol; 1-hydroxyacetone	['-']
METHYL-GLYOXAL	-	-	Ketals	-	methylglyoxal	-	(C 3);(H 4);(O 2)	(REFMET Pyruvaldehyde NIL |midford| 3697479617 NIL NIL); (BIGG mthgxl NIL |kothari| 3661824225 NIL NIL); (DRUGBANK DB03587 NIL |kothari| 3651932122 NIL NIL); (METABOLIGHTS MTBLC17158 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01167 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 857 NIL |kothari| 3563632880 NIL NIL); (PUBCHEM 880 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17158 NIL |taltman| 3452363371 NIL NIL); (LIGAND-CPD C00546 NIL |kr| 3346617698 NIL NIL); (CAS 78-98-8)	CC(C=O)=O	2-oxopropanal; acetylformaldehyde; pyruvic aldehyde; pyruvaldehyde	['-']
ENT-COPALYL-DIPHOSPHATE	-	-	Diterpenes	-	(-)-ent-copalyl diphosphate	-	(C 20);(H 33);(O 7);(P 2)	(CHEBI 58553 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25243968 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C06089 NIL |kr| 3410284649 NIL NIL)	CC(/CC[C@H]1([C@@]2(CCCC(C)(C)[C@@H](CCC1=C)2)C))=C\COP([O-])(=O)OP([O-])([O-])=O	(-)-copalyl diphosphate; ent-copalyl diphosphate	['-']
CPD-2961	-	-	Carbohydrate-acid-derivatives	-	D-gluconate 6-phosphate	-	(C 6);(H 10);(O 10);(P 1)	(REFMET 6-Phosphogluconic acid NIL |midford| 3701443689 NIL NIL); (BIGG 6pgc NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58759 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01316 NIL |kothari| 3608602683 NIL NIL); (CHEBI 58759 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 36688186 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00345 NIL |kr| 3346617699 NIL NIL)	C([C@H]([C@H]([C@@H]([C@H](C([O-])=O)O)O)O)O)OP([O-])([O-])=O	6-p gluconate; 6-phospho gluconate; 6-phosphogluconic acid; 6-phospho D-gluconate	['-']
2-TRANS6-TRANS-FARNESOL	-	-	Farnesols; Methyl-Branched-Lipids	-	(2E,6E)-farnesol	-	(C 15);(H 26);(O 1)	(HMDB HMDB04305 NIL |kothari| 3608597114 NIL NIL); (LIPID_MAPS LMPR0103010001 NIL |kothari| 3594492049 NIL NIL); (CHEMSPIDER 392816 NIL |kothari| 3563631586 NIL NIL); (CHEBI 16619 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 445070 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C01126 NIL |taltman| 3452530673 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CO	(E,E,)-farnesol; (E,E,)-3,7,11-trimethyl-2,6,10-dodecatrien-1-ol; 2-trans-S-6-trans-farnesol; 2-trans,6-trans-farnesol; all-trans farnesol	['-']
CPD-17422	-	-	C28-Brassinosteroids	-	3-dehydro-6-hydroxyteasterone	-	(C 28);(H 48);(O 4)	(PUBCHEM 102515138 NIL |kothari| 3686579210 NIL NIL)	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C[C@H](O)[C@H]1(CC(=O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	['-']	['-']
CPD-12365	-	-	All-Nucleosides	-	8-oxo-dGMP	-	(C 10);(H 12);(N 5);(O 8);(P 1)	(PUBCHEM 135871111 NIL |kothari| 3760047716 NIL NIL); (CHEBI 63224 NIL |kothari| 3557072876 NIL NIL)	C(OP(=O)([O-])[O-])[C@H]1(O[C@H](C[C@H](O)1)N2(C(=O)NC3(C(=O)NC(/N)=N/C2=3)))	8-oxo-7,8-dihydro-2'-dGMP; 8-oxo-7,8-dihydro-2'-deoxyguanosine 5'-monophosphate; 8-oxo-deoxyguanosine-monophosphate	['-']
MESO-DIAMINOPIMELATE	-	-	CPD-20332; L-Amino-Acids; Lysine-or-DAP	-	meso-diaminopimelate	-	(C 7);(H 14);(N 2);(O 4)	(REFMET 2,6-diaminopimelic acid NIL |midford| 3697479617 NIL NIL); (BIGG 26dap__M NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57791 NIL |kothari| 3608991478 NIL NIL); (CHEBI 57791 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 1549101 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00680 NIL |kr| 3346617701 NIL NIL); (CAS 922-54-3)	C([C@H](CCC[C@H](C([O-])=O)[NH3+])[NH3+])([O-])=O	meso-2,6-diaminopimelate; meso-A2pm; meso-diaminoheptanedioate; meso-2,6-diaminoheptanedioate; meso-1-&alpha,&epsilon-diaminopimelate; D,L-diaminopimelate; D,L-DAP; D,L-meso-diaminoheptanedioate; M-DAP	['-']
LYS	-	-	Amino-Acids-20; Basic-Amino-Acids; L-Amino-Acids; Lysine-or-DAP; Positively-charged-polar-amino-acids	-	L-lysine	lys	(C 6);(H 15);(N 2);(O 2)	(REFMET Lysine NIL |midford| 3701443689 NIL NIL); (BIGG lys__L NIL |kothari| 3661871748 NIL NIL); (CHEMSPIDER 5747 NIL |caspi| 3680272109 NIL NIL); (METABOLIGHTS MTBLC32551 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00182 NIL |kothari| 3608602970 NIL NIL); (BIGG 33655 NIL |kothari| 3584718837 NIL NIL); (CHEBI 32551 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 5460926 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00047 NIL |kawakami| 3276028494 NIL NIL); (CAS 56-87-1)	C([NH3+])CCC[C@H]([NH3+])C([O-])=O	K; lysine; L-lys; 2,6-diaminohexanoic acid; lysine acid	['-']
CPD-8083	-	Glycerolipids	Digalactosyldiacylglycerols-36-5	Dihexosyldiacylglycerol	1-18:2-2-18:3-digalactosyldiacylglycerol	18:2-18:3-DGDG	(C 51);(H 86);(O 15)	(PUBCHEM 90658674 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)=O	18:2-18:3-DGDG; 1-(9Z,12Z-octadecenoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	['-']
CPD-8081	-	Glycerolipids	Digalactosyldiacylglycerols-36-6	Dihexosyldiacylglycerol	1-18:3-2-18:3-digalactosyldiacylglycerol	18:3-18:3-DGDG	(C 51);(H 84);(O 15)	(PUBCHEM 91820238 NIL |kothari| 3651883220 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCC\C=C/C/C=C/C\C=C/CC)=O	18:3-18:3-DGDG; 1,2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-[&alpha-D-galactosyl-(1->6)-O-&beta-D-galactosyl]-sn-glycerol	['-']
CPD-13921	-	-	Diterpenes	-	(-)-9&beta-pimara-7,15-dien-19-ol	-	(C 20);(H 32);(O 1)	(LIGAND-CPD C20147 NIL |kothari| 3619443260 NIL NIL); (PUBCHEM 56927943 NIL |kothari| 3619399797 NIL NIL); (CHEBI 63656 NIL |kothari| 3608052289 NIL NIL)	C=C[C@@]2(CC[C@H]3([C@]1(CCC[C@]([C@@H]1C\C=C(C2)/3)(C)CO)C))C	['-']	['-']
CPD-13922	-	-	Diterpenes	-	(-)-9&beta-pimara-7,15-dien-19-al	-	(C 20);(H 30);(O 1)	(LIGAND-CPD C20148 NIL |kothari| 3619443260 NIL NIL); (PUBCHEM 56927944 NIL |kothari| 3619399797 NIL NIL); (CHEBI 63658 NIL |kothari| 3608052289 NIL NIL)	C=C[C@@]2(CC[C@H]3([C@]1(CCC[C@]([C@@H]1C\C=C(C2)/3)(C)C=O)C))C	['-']	['-']
Very-long-Chain-234-Saturated-acyl-CoAs	SUPER; Saturated-Fatty-Acyl-CoA	Fatty acyls	Saturated-Fatty-Acyl-CoA; VERY-LONG-CHAIN-FATTY-ACYL-COA	Acyl-Coenzyme A	very-long-chain 2,3,4-saturated fatty acyl CoA	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	['-']	['-']
Very-Long-Chain-oxoacyl-CoAs	-	Fatty acyls	3-KETOACYL-COA	Acyl-Coenzyme A	very-long-chain oxoacyl-CoA	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCC(=O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	['-']	['-']
2-Acylglycero-Phosphocholines	-	Glycerophospholipids	1-Lyso-phospholipids; Lysophosphatidylcholines	Lysophophatidylcholine	1-lysophosphatidylcholine	-	['-']	(LIGAND-CPD C04233 NIL |kothari| 3535723080 NIL NIL); (CHEBI 16728 NIL |kothari| 3494163436 NIL NIL)	C([N+](C)(C)C)COP([O-])(=O)OC[C@H](OC([R])=O)CO	2-acylglycero-3-phosphocholine; L-1-lysolecithin; 1-lyso-2-acyl-sn-glycero-3-phosphocholine; 1-lysolecithin; &beta-lysophosphatidylcholine; 2-acylglycerophosphocholine; 2-acyl 1-lyso-sn-glycero-3-phosphatidylcholine	['-']
2-AMINOACRYLATE	-	Fatty acyls	Enamines	Non-esterified fatty acid	2-aminoprop-2-enoate	-	(C 3);(H 5);(N 1);(O 2)	(PUBCHEM 123991 NIL |kothari| 3760047716 NIL NIL); (CHEBI 76565 NIL |kothari| 3728316183 NIL NIL); (REFMET 2-Aminoacrylic acid NIL |midford| 3701443689 NIL NIL); (HMDB HMDB03609 NIL |kothari| 3608602291 NIL NIL); (CHEMSPIDER 10759332 NIL |kothari| 3563631790 NIL NIL); (LIGAND-CPD C02218 NIL |taltman| 3459474373 NIL NIL)	C=C([NH3+])C(=O)[O-]	2-aminoacrylate; &alpha-aminoacrylate; 2-aminoacrylic acid; 2,3-didehydroalanine; &alpha,&beta-dehydroalanine; anhydroserine 2-aminopropenoic acid; dehydroalanine	['-']
CPD-16015	-	Fatty acyls	Enamines; Imines	Non-esterified fatty acid	2-iminopropanoate	-	(C 3);(H 5);(N 1);(O 2)	(LIGAND-CPD C20904 NIL |kothari| 3728315594 NIL NIL); (PUBCHEM 5288980 NIL |kothari| 3728310938 NIL NIL); (CHEBI 77456 NIL |kothari| 3604102813 NIL NIL)	CC(C(=O)[O-])=[NH2+]	['-']	['-']
CPD1F-128	-	-	Diterpenes	-	ent-kaurene	-	(C 20);(H 32)	(PUBCHEM 11966109 NIL |kothari| 3651883220 NIL NIL); (LIPID_MAPS LMPR0104130002 NIL |kothari| 3594492071 NIL NIL); (CHEMSPIDER 16737395 NIL |kothari| 3563631860 NIL NIL); (LIGAND-CPD C06090 NIL |taltman| 3459474374 NIL NIL); (CHEBI 15415 NIL |taltman| 3452363444 NIL NIL)	C=C1([C@H]4(C[C@]3(C1)(CC[C@@H]2(C(C)(C)CCC[C@](C)2[C@@H]3CC4))))	ent-kaur-16-ene; (5beta,8alpha,9beta,10alpha,13alpha)-kaur-16-ene; ent-Kaur-16-ene; ent-Kaurene; ent-kaur-16-ene	['-']
PHE	-	-	Amino-Acids-20; Aromatic-L-Amino-Acids; Non-polar-amino-acids; Phenylpropanoids	-	L-phenylalanine	phe	(C 9);(H 11);(N 1);(O 2)	(REFMET Phenylalanine NIL |midford| 3697479617 NIL NIL); (BIGG phe__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC58095 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00159 NIL |kothari| 3608597114 NIL NIL); (CHEBI 58095 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6925665 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00079 NIL |kaipa| 3311532639 NIL NIL); (CAS 63-91-2)	C([O-])(=O)[C@@H]([NH3+])CC1(\C=C/C=C\C=1)	2S-&alpha-phenylalanine; F; endophenyl; phenylalanine; L-phe	['-']
CPD-4754	-	-	Diterpenes	-	(-)-9&beta-pimara-7,15-diene	-	(C 20);(H 32)	(LIGAND-CPD C18225 NIL |kothari| 3641825522 NIL NIL); (PUBCHEM 10355909 NIL |kothari| 3641818093 NIL NIL); (CHEBI 50067 NIL |caspi| 3569603968 NIL NIL)	C=C[C@@]2(CC[C@H]3([C@]1(CCCC(C)(C)[C@@H]1C\C=C(C2)/3)C))C	syn-pimara-7,15-diene; syn-pimaradiene; (-)-9&beta-pimaradiene	['-']
2-Hexadecenoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Phospholipids	SUPER	-	Lipids	-	phospholipid	-	['-']	(CHEBI 16247 NIL |kothari| 3499048601 NIL NIL); (LIGAND-CPD C00865 NIL |kothari| 3499048601 NIL NIL)	['-']	['-']	['-']
Mannosylinositol-phosphorylceramides	Phospholipids	-	Phospholipids	-	mannosylinositol phosphorylceramide	-	['-']	(CHEBI 25168 NIL |kothari| 3595950646 NIL NIL)	[C@H]([R1])(O)[C@@H](NC([R2])=O)COP(O[C@@H]2([C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](OC1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O)1))2))(=O)O	['-']	['-']
Lysophospholipids	-	-	Phospholipids	-	lysophospholipid	-	['-']	(LIGAND-CPD C06254 NIL |kothari| 3499048674 NIL NIL)	['-']	['-']	['-']
NAPHTHOL	-	-	Compounds	-	1-naphthol	-	(C 10);(H 8);(O 1)	(HMDB HMDB12138 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 6739 NIL |kothari| 3563632702 NIL NIL); (PUBCHEM 7005 NIL |taltman| 3466375284 NIL NIL); (CHEBI 10319 NIL |taltman| 3452363368 NIL NIL); (LIGAND-CPD C11714 NIL |kr| 3410284649 NIL NIL); (CAS 90-15-3)	C1(\C=C/C2(C(/O)=C\C=C/C(\C=1)=2))	&alpha-naphthol; &alpha-hydroxynaphthalene	['-']
CPD-13686	-	-	Aromatics; Glucosides	-	1-naphthol glucoside	-	(C 16);(H 18);(O 6)	(CHEBI 136775 NIL |kothari| 3741700409 NIL NIL); (PUBCHEM 7573796 NIL |kothari| 3619398734 NIL NIL)	C1(\C=C/C3(/C(\C=1)=C\C=C/C(/O[C@@H]2(O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO))=3))	&alpha-naphthol glucoside	['-']
