ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
Muricholates	Sterols	-	Bile-acids; Sterols	-	muricholate	-	['-']	(CHEBI 134216 NIL |kothari| 3696264267 NIL NIL); (CHEMSPIDER 106701 NIL |kothari| 3563632292 NIL NIL); (PUBCHEM 119473 NIL |fulcher| 3433021620 NIL NIL)	C[C@@H]([C@H]3(CC[C@H]4([C@@H]2(C(O)[C@@H](O)[C@@H]1(C[C@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34)))))CCC(=O)[R]	muricholic acid	['-']
3alpha-hydroxysteroyl-CoA	Sterols	-	All-Coas; Sterols	-	3&alpha-hydroxy bile acid CoA ester	-	(C 45);(H 70);(N 7);(O 18);(P 3);(S 1)	-	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C5(CCC6(C7(CCC4(C[C@H](O)CCC(C)4C(CCC(C)56)7))))	['-']	['-']
CPD-12920	Sterols	-	Sterols	-	4&alpha,14&alpha-dimethyl-9&beta,19-cyclo-5&alpha-cholest-24-en-3-one	-	(C 29);(H 46);(O 1)	(PUBCHEM 102515181 NIL |kothari| 3686579210 NIL NIL); (PUBCHEM 50986148 NIL |ong| 3523387880 NIL NIL)	CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@H](C)C(=O)CCC2(CC12CC[C@](C)34)5))))	['-']	['-']
CPD-12911	Sterols	-	Sterols; Triterpenes	-	4&alpha-hydroxymethyl-stigmasta-7,24(241)-dien-3&beta-ol	-	(C 30);(H 50);(O 2)	(PUBCHEM 102515003 NIL |kothari| 3686579210 NIL NIL)	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](CO)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C	['-']	['-']
CPD-12907	Sterols	-	Sterols	-	4&alpha-hydroxymethyl-ergosta-7,24(241)-dien-3&beta-ol	-	(C 29);(H 48);(O 2)	(PUBCHEM 102515391 NIL |kothari| 3686579210 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](CO)[C@H](CC=1)2))CC[C@](C)34))))=C	['-']	['-']
CPD-12912	Sterols	-	Sterols	-	4&alpha-formyl-stigmasta-7,24(241)-dien-3&beta-ol	-	(C 30);(H 48);(O 2)	(PUBCHEM 102515345 NIL |kothari| 3686579210 NIL NIL)	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C	['-']	['-']
CPD-12908	Sterols	-	Sterols	-	4&alpha-formyl-ergosta-7,24(241)-dien-3&beta-ol	-	(C 29);(H 46);(O 2)	(PUBCHEM 102515184 NIL |kothari| 3686579210 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))=C	['-']	['-']
57222428-ERGOSTATETRAENOL	Sterols	-	Sterols	-	ergosta-5,7,22,24(28)-tetraen-3&beta-ol	-	(C 28);(H 42);(O 1)	(PUBCHEM 11090531 NIL |kothari| 3641818092 NIL NIL); (CHEMSPIDER 4444350 NIL |kothari| 3563632117 NIL NIL); (CHEBI 18249 NIL |kothari| 3542232049 NIL NIL); (LIGAND-CPD C05440 NIL |kr| 3410284649 NIL NIL)	CC(C)C(/C=C/[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@]1(CC[C@H](O)CC/1=C\C=2)(C))CC[C@](C)34))))=C	5,7,22,24(28)-ergostatetraenol; ergosta-5,7,22,23(28)-tetraen-3&beta-ol; ergosta-5,7,22,24(24(1))-tetraen-3&beta-ol	['-']
CPD-12919	Sterols	-	Sterols	-	4&alpha-carboxy,4&beta,14&alpha-dimethyl-9&beta,19-cyclo-5&alpha-cholest-24-en-3&beta-ol	-	(C 30);(H 47);(O 3)	(PUBCHEM 102515370 NIL |kothari| 3686579210 NIL NIL); (PUBCHEM 50986219 NIL |ong| 3523387880 NIL NIL)	CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C([O-])=O)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))	(3&beta,4&alpha)-3-hydroxy-9,19-cyclolanost-24-en-28-oic acid; 9,19-cyclolanost-24-en-28-oic acid, 3-hydroxy-, (3&beta,4&alpha)-	['-']
Very-Long-Chain-Alcohols	SUPER	-	Fatty-Alcohols	-	very-long-chain fatty alcohol	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCCCCO)[R]	['-']	['-']
Very-Long-Chain-Primary-Alcohols	Very-Long-Chain-Alcohols	-	Primary-Alcohols; Very-Long-Chain-Alcohols	-	very-long-chain primary alcohol	-	['-']	-	C(O)[R]	['-']	['-']
VERY-LONG-CHAIN-FATTY-ACYL-COA	SUPER	Fatty acyls	Fatty-Acyl-CoAs	Acyl-Coenzyme A	very-long-chain fatty acyl-CoA	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[R]	very-long-chain fatty acyl-coenzyme A; very-long-chain acyl-CoA	['-']
CHLOROPHYLLIDE-A	-	-	Chlorophyllides; Organometallics	-	chlorophyllide	-	(C 35);(H 32);(N 4);(O 5);(MG 1)	(PUBCHEM 122706261 NIL |kothari| 3696259642 NIL NIL); (CHEBI 83348 NIL |caspi| 3654004855 NIL NIL); (CAS 14897-06-4); (LIGAND-CPD C02139 NIL |sreddy| 3296246965 NIL NIL)	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)[O-])C(\C6(/[C@@H-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(CC)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))	chlorophyllide	['-']
CPD-7061	-	-	Chlorins	-	pheophorbide	-	(C 35);(H 34);(N 4);(O 5)	(PUBCHEM 135887872 NIL |kothari| 3760047716 NIL NIL); (CHEBI 58687 NIL |caspi| 3654004671 NIL NIL); (CHEMSPIDER 4481064 NIL |kothari| 3563632074 NIL NIL); (LIGAND-CPD C18021 NIL |taltman| 3497980092 NIL NIL)	C=CC1(\C3(\NC(/C(\C)=1)=C/C2([C@@H](C)[C@H](CCC(=O)[O-])C(\N=2)=C5([C-](C(OC)=O)C(=O)C6(\C(/C)=C(\C=C4(C(/CC)=C(C)/C(\C=3)=N\4))/NC/5=6)))))	pheide	['-']
MG+2	-	-	Alkaline-Earth-Cations; Divalent-Inorganic-Cations	-	Mg2+	-	(MG 1)	(BIGG 1787372 NIL |kothari| 3584718837 NIL NIL); (BIGG mg2 NIL |kothari| 3661824225 NIL NIL); (DRUGBANK DB01378 NIL |kothari| 3651932122 NIL NIL); (HMDB HMDB00547 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 865 NIL |kothari| 3563632880 NIL NIL); (PUBCHEM 888 NIL |taltman| 3466375284 NIL NIL); (CHEBI 18420 NIL |taltman| 3452363284 NIL NIL); (LIGAND-CPD C00305 NIL |kr| 3346617700 NIL NIL)	[Mg+2]	magnesium; Mg+2; Mg++; magnesium ion	['-']
LL-DIAMINOPIMELATE	-	-	CPD-20332; L-Amino-Acids	-	L,L-diaminopimelate	-	(C 7);(H 14);(N 2);(O 4)	(BIGG 26dap_LL NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57609 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01370 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57609 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 1549100 NIL |taltman| 3466375285 NIL NIL); (CAS 583-93-7 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00666 NIL |kr| 3346617699 NIL NIL); (CAS 14289-34-0)	C([C@H](CCC[C@@H](C([O-])=O)[NH3+])[NH3+])([O-])=O	L,L-A2pm; L,L-DAP; L,L-2,6-diaminopimelate; L,L-2,6-diaminoheptanedioate	['-']
CPD-14276	SUPER	Fatty acyls	Very-Long-Chain-3-Hydroxyacyl-CoAs	Acyl-Coenzyme A	(3R)-3-hydroxybehenoyl-CoA	-	(C 43);(H 74);(N 7);(O 18);(P 3);(S 1)	(PUBCHEM 72193817 NIL |kothari| 3619400336 NIL NIL); (CHEBI 76375 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	(3R)-3-hydroxydocosanoyl-CoA	['-']
CPD-4751	-	-	Diterpenes	-	ent-cassa-12,15-diene	-	(C 20);(H 32)	(PUBCHEM 11471283 NIL |kothari| 3728310938 NIL NIL); (CHEMSPIDER 9646113 NIL |kothari| 3563631876 NIL NIL); (LIGAND-CPD C18226 NIL |ong| 3523630069 NIL NIL); (CHEBI 50060 NIL |taltman| 3452362927 NIL NIL)	C=CC1([C@@H](C)[C@@H]2([C@@H](CC=1)[C@@]3(C)([C@H](CC2)C(C)(C)CCC3)))	['-']	['-']
CPD-13924	-	-	Diterpenes	-	ent-11&beta-hydroxy-ent-cassa-12,15-diene	-	(C 20);(H 32);(O 1)	(CHEBI 63662 NIL |kothari| 3728316183 NIL NIL); (LIGAND-CPD C20150 NIL |kothari| 3728315594 NIL NIL); (PUBCHEM 56927994 NIL |kothari| 3728310938 NIL NIL)	C=CC1([C@@H](C)[C@@H]2([C@@H]([C@H](O)C=1)[C@@]3(C)([C@H](CC2)C(C)(C)CCC3)))	['-']	['-']
BISOHMYR-GLC	-	-	Lipid-A-Disaccharide	-	lipid A disaccharide (E. coli)	-	(C 68);(H 127);(N 2);(O 20);(P 1)	(BIGG lipidAds NIL |kothari| 3661824225 NIL NIL); (CHEBI 58466 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244866 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04932 NIL |kr| 3346617701 NIL NIL)	CCCCCCCCCCC[C@H](CC(=O)N[C@H]1([C@@H](O[C@H](CO)[C@H]([C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC)O)OC[C@@H]2([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O2)))O	2,3-bis-(3-hydroxytetradecanoyl)-&beta-D-glucosaminyl-(&beta-D-1,6)-2,3-bis-(3-hydroxytetradecanoyl)-&alpha-D-glucosaminyl-1-phosphate; 2,3-bis(3-hydroxymyristoyl)-&beta-D-glucosaminyl-1,6-&beta-D-2,3-bis(3-hydroxymyristoyl)-&alpha-D-glucosaminyl 1-phosphate; 2'-3'-diacyl-GlcN(&beta-1'-6)2,3-diacyl-GlcN-1-P; 2,3,2',3'-tetrakis(3-hydroxymyristoyl)-D-glucosaminyl-1,6-&alpha-D-glucosamine 1-phosphate; 2,3-bis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-&beta-D-2,3-bis(3-hydroxytetradecanoyl)-&alpha-D-glucosaminyl 1-phosphate; [2-N,3-O-bis(3-hydroxytetradecanoyl)-&beta-D-glucosaminyl]-(1 -> 6)-[2-N,3-O-bis(3-hydroxytetradecanoyl)-&alpha-D-glucosaminyl phosphate]; tetraacyldisaccharide-1-phosphate	['-']
LIPID-IV-A	-	-	Lipid-IVA	-	lipid IVA	-	(C 68);(H 126);(N 2);(O 23);(P 2)	(BIGG lipidA NIL |kothari| 3661824226 NIL NIL); (CHEMSPIDER 8504584 NIL |kothari| 3563631895 NIL NIL); (CHEBI 58603 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 10329123 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C04919 NIL |kothari| 3456245051 NIL NIL)	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)1)CO[C@@H]2(O[C@H](CO)[C@H]([C@@H]([C@H]2NC(C[C@H](O)CCCCCCCCCCC)=O)OC(=O)C[C@H](O)CCCCCCCCCCC)OP([O-])([O-])=O))	2-deoxy-2-{[(3R)-3-hydroxypentadecanoyl]amino}-3-O-[(3R)-3-hydroxytetradecanoyl]-4-O-phosphono-&beta-D-glucopyranosyl-(1->6)-2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-1-O-phosphono-&alpha-D-glucopyranose	['-']
GLYCERATE	-	-	D-2-hydroxyacids; Glycerates	-	(R)-glycerate	-	(C 3);(H 5);(O 4)	(REFMET Glyceric acid NIL |midford| 3701443689 NIL NIL); (BIGG glyc__R NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC16659 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00139 NIL |kothari| 3594494374 NIL NIL); (CHEMSPIDER 4573914 NIL |kothari| 3563632032 NIL NIL); (CHEBI 16659 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 5460358 NIL |taltman| 3497976212 NIL NIL); (CAS 473-81-4 NIL |kr| 3346617700 NIL NIL); (LIGAND-CPD C00258 NIL |kr| 3346617700 NIL NIL); (CAS 6000-40-4)	C(=O)([O-])[C@H](O)CO	D-glycerate; glycerate; D-glyceric acid	['-']
CPD-8191	-	-	Furanocoumarins	-	(+)-marmesin	-	(C 14);(H 14);(O 4)	(HMDB HMDB30786 NIL |kothari| 3608602231 NIL NIL); (CHEMSPIDER 296611 NIL |kothari| 3563631739 NIL NIL); (CHEBI 6695 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 334704 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C09276 NIL |kr| 3410284649 NIL NIL)	CC(O)(C)[C@H]1(OC2(\C(/C1)=C/C3(\C=C/C(OC(/C=2)=3)=O)))	(S)-2-(2-hydroxypropan-2-yl)-2,3-dihydro-7H-furo[3,2-g]chromen-7-one	['-']
PHYTOALEXIN-CMPD	-	-	Furanocoumarins; Phytoalexins	-	psoralen	-	(C 11);(H 6);(O 3)	(METABOLIGHTS MTBLC27616 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB34272 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 5964 NIL |kothari| 3563632750 NIL NIL); (|Wikipedia| Psoralen NIL |caspi| 3480969140 NIL NIL); (PUBCHEM 6199 NIL |taltman| 3466375284 NIL NIL); (CHEBI 27616 NIL |taltman| 3452362955 NIL NIL); (LIGAND-CPD C09305 NIL |kr| 3410284649 NIL NIL); (NCI 404562)	C2(\C3(\C=C1(\C=C/OC/1=C/C(OC(\C=2)=O)=3)))	7H-Furo[3,2-g][1]benzopyran-7-one; 6-hydroxy-5-benzofuranacrylic acid &gamma-lactone; ficusin; furocoumarin	['-']
ACETONE	-	-	KETONE	-	acetone	-	(C 3);(H 6);(O 1)	(REFMET Acetone NIL |midford| 3697479617 NIL NIL); (METABOLIGHTS MTBLC15347 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01659 NIL |kothari| 3594494369 NIL NIL); (CHEMSPIDER 175 NIL |kothari| 3563632964 NIL NIL); (CHEBI 15347 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 180 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00207 NIL |krieger| 3261332741 NIL NIL); (CAS 67-64-1)	CC(=O)C	dimethylketone; 2-propanone; propanone	['-']
CPD-6202	-	-	Gibberellins	-	gibberellin A37	-	(C 20);(H 26);(O 6)	(HMDB HMDB35047 NIL |kothari| 3608602187 NIL NIL); (CHEBI 29596 NIL |kothari| 3594051757 NIL NIL); (PUBCHEM 25245007 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11859 NIL |kr| 3410284649 NIL NIL)	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)([C@@H](O)CC[C@@](CO)([C@@H](CC2)3)4)C(=O)[O-]))C([O-])=O)))	GA37; GA37	['-']
CPD-13357	-	Fatty acyls	DIOH-ISOVALERATE	Non-esterified fatty acid	(2R)-2,3-dihydroxy-3-methylbutanoate	-	(C 5);(H 9);(O 4)	(HMDB HMDB12141 NIL |kothari| 3608602199 NIL NIL); (LIGAND-CPD C04272 NIL |kothari| 3594054791 NIL NIL); (CHEMSPIDER 19951355 NIL |kothari| 3563631774 NIL NIL); (PUBCHEM 23615351 NIL |ong| 3523387880 NIL NIL); (CHEBI 49072 NIL |caspi| 3513112256 NIL NIL)	CC(C)(O)[C@@H](O)C(=O)[O-]	(R)-2,3-dihydroxy-3-methylbutanoate; (R)-2,3-dihydroxy-isovalerate	['-']
2-KETO-ISOVALERATE	-	-	2-Oxo-carboxylates	-	3-methyl-2-oxobutanoate	-	(C 5);(H 7);(O 3)	(REFMET Ketoisovaleric acid NIL |midford| 3701443689 NIL NIL); (BIGG 3mob NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC11851 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00019 NIL |kothari| 3608601830 NIL NIL); (CHEMSPIDER 4375810 NIL |kothari| 3563632149 NIL NIL); (PUBCHEM 5204641 NIL |taltman| 3466375284 NIL NIL); (CHEBI 11851 NIL |taltman| 3452363318 NIL NIL); (LIGAND-CPD C00141 NIL |kr| 3346617699 NIL NIL); (CAS 759-05-7)	CC(C(C([O-])=O)=O)C	2-oxo-3-methylbutanoate; 2-oxoisovalerate; &alpha-keto-isovaleric acid; &alpha-ketoisopentanoic acid; &alpha-keto-isovalerate; &alpha-oxoisovalerate; &alpha-ketovaline; 2-keto-isovalerate; 2-ketovaline; &alpha-keto-valine; 2-oxoisopentanoate; 2-keto-3-methylbutyric acid; 3-methyl-2-oxobutyrate	['-']
AMMONIUM	-	-	Monovalent-Inorganic-Cations	-	ammonium	-	(H 4);(N 1)	(BIGG nh4 NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC28938 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB41827 NIL |kothari| 3608597114 NIL NIL); (CHEBI 28938 NIL |kothari| 3594046689 NIL NIL); (CHEMSPIDER 218 NIL |kothari| 3563632959 NIL NIL); (PUBCHEM 223 NIL |taltman| 3448034169 NIL NIL); (LIGAND-CPD C01342 NIL |kr| 3346617701 NIL NIL); (CAS 14798-03-9)	[NH4+]	NH4+	['-']
CPD-674	-	-	3-Aryl-Acrylates; Phenylpropanoids	-	cinnamate	-	(C 9);(H 7);(O 2)	(REFMET Trans-Cinnamic acid NIL |midford| 3701443689 NIL NIL); (BIGG cinnm NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC15669 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00930 NIL |kothari| 3608601941 NIL NIL); (CHEMSPIDER 4762929 NIL |kothari| 3563632008 NIL NIL); (PUBCHEM 5957728 NIL |taltman| 3466375284 NIL NIL); (CHEBI 15669 NIL |taltman| 3452438127 NIL NIL); (LIGAND-CPD C00423 NIL |keseler| 3342293824 NIL NIL); (CAS 140-10-3)	C(=O)([O-])/C=C/C1(\C=C/C=C\C=1)	&beta-phenylacrylic acid; (E)-3-phenyl-2-prop -2-enoic acid; cinnamic acid; trans-cinnamate (incorrect); trans-cinnamic acid (incorrect); (E)-cinnamate (incorrect)	(<i>E</i>)-3-phenyl-2-prop -2-enoate
SHIKIMATE	-	-	Compounds	-	shikimate	-	(C 7);(H 9);(O 5)	(REFMET Shikimic acid NIL |midford| 3701443689 NIL NIL); (BIGG skm NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB03070 NIL |kothari| 3608601651 NIL NIL); (CHEMSPIDER 5414360 NIL |kothari| 3563631944 NIL NIL); (CHEBI 36208 NIL |taltman| 3466399878 NIL NIL); (PUBCHEM 7057976 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00493 NIL |kaipa| 3311532640 NIL NIL); (CAS 138-59-0)	C1(/[C@@H](O)[C@@H](O)[C@@H](CC(/C(=O)[O-])=1)O)	shikimic acid; (3R,4S,5R)--3,4,5-trihydroxycyclohex-1-ene-1-carboxylate	3,4,5-trihydroxy-1-cyclohexene-1-carboxylate
SHIKIMATE-5P	-	-	Compounds	-	shikimate 3-phosphate	-	(C 7);(H 8);(O 8);(P 1)	(BIGG skm5p NIL |kothari| 3661824226 NIL NIL); (CHEBI 145989 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 14506806 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C03175 NIL |kr| 3346617699 NIL NIL)	C(=O)([O-])C1(\C[C@@H](O)[C@H](O)[C@H](OP(=O)([O-])[O-])/C=1)	shikimate 5-phosphate; shikimate-5-P; 3-phosphoshikimate; shikimate-3-P	['-']
Donor-H2	-	-	Hydride-Acceptors	-	reduced two electron carrier	A(H2)	['-']	(CHEBI 17499 NIL |kothari| 3458488187 NIL NIL); (LIGAND-CPD C00030 NIL |kothari| 3458488187 NIL NIL)	[an oxidized electron carrier]	reduced unknown electron donor; A(H2); reduced unknown electron acceptor	['-']
CPD-8162	-	Glycerolipids	Digalactosyldiacylglycerols-34-3	Dihexosyldiacylglycerol	1-18:3-2-16:0-digalactosyldiacylglycerol	18:3-16:0-DGDG	(C 49);(H 86);(O 15)	(PUBCHEM 90657885 NIL |kothari| 3641818092 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCCCCCCCCCC)=O	18:3-16:0-DGDG	['-']
Acceptor	-	-	Hydride-Acceptors	-	oxidized electron carrier	A	['-']	(LIGAND-CPD C00028 NIL |qwan| 3371849575 NIL NIL); (CHEBI 15339 NIL |taltman| 3498851560 NIL NIL)	['-']	A; oxidized unknown electron donor; oxidized unknown electron acceptor	['-']
CTP	-	-	Pyrimidine-ribonucleosides-5-PPP; Pyrimidines	-	CTP	-	(C 9);(H 12);(N 3);(O 14);(P 3)	(REFMET CTP NIL |midford| 3701443689 NIL NIL); (BIGG ctp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC37563 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00082 NIL |kothari| 3608602794 NIL NIL); (CHEMSPIDER 5414498 NIL |kothari| 3563631943 NIL NIL); (PUBCHEM 7058166 NIL |taltman| 3466375284 NIL NIL); (CHEBI 37563 NIL |taltman| 3452363175 NIL NIL); (LIGAND-CPD C00063 NIL |kr| 3346617701 NIL NIL); (CAS 65-47-4)	C(OP([O-])(=O)OP([O-])(=O)OP([O-])(=O)[O-])[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(/N)=N\C(=O)2))	cytidine-triphosphate; cytidine-5'-triphosphate	['-']
CDP-CHOLINE	-	-	Nucleoside-Diphosphocholines	-	CDP-choline	-	(C 14);(H 25);(N 4);(O 11);(P 2)	(REFMET Cytidine 5'-diphosphocholine NIL |midford| 3701443689 NIL NIL); (HMDB HMDB01413 NIL |kothari| 3608602410 NIL NIL); (CHEBI 58779 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25202509 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00307 NIL |taltman| 3459474373 NIL NIL); (CAS 987-78-0)	C[N+](C)(C)CCOP([O-])(=O)OP([O-])(=O)OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(/N)=N\C2=O))	citicoline; citicholine; cidifos; cyticholine; cytidine 5'-diphosphocholine; cytidine diphosphate choline	['-']
Galactosyl-galactosyl-diacyl-glycerols	SUPER	Glycerolipids	DGDG	Dihexosyldiacylglycerol	&alpha,&beta-digalactosyldiacylglycerol	-	['-']	(LIGAND-CPD C06037 NIL |kothari| 3499016203 NIL NIL); (CHEBI 28396 NIL |kothari| 3499016203 NIL NIL)	C(O)[C@H]1(O[C@@H]([C@H](O)[C@@H](O)[C@@H](O)1)OC[C@H]2(O[C@@H](OC[C@@H](COC(=O)[R1])OC(=O)[R2])[C@H](O)[C@@H](O)[C@@H](O)2))	(&alpha-D-galactosyl-(1->6)-&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; 3(&alpha-D-galactosyl-(1->6)-&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; DGDG; &alpha-D-galactosyl-&beta-D-galactosyldiacylglycerol	['-']
Digalactosyldiacylglycerols-36-3	Galactosyl-galactosyl-diacyl-glycerols	Glycerolipids	Galactosyl-galactosyl-diacyl-glycerols	Dihexosyldiacylglycerol	digalactosyldiacylglycerol-36:3	DGDG-36:3; DGDG36:3	['-']	-	['-']	DGDG-36:3; DGDG36:3	['-']
Digalactosyldiacylglycerols-38-5	Galactosyl-galactosyl-diacyl-glycerols	Glycerolipids	Galactosyl-galactosyl-diacyl-glycerols	Dihexosyldiacylglycerol	digalactosyldiacylglycerol-38:5	DGDG-38:5; DGDG38:5	['-']	-	['-']	DGDG-38:5; DGDG38:5	['-']
Digalactosyldiacylglycerols-34-6	Galactosyl-galactosyl-diacyl-glycerols	Glycerolipids	Galactosyl-galactosyl-diacyl-glycerols	Dihexosyldiacylglycerol	digalactosyldiacylglycerol-34:6	DGDG-34:6; DGDG34:6	['-']	-	['-']	DGDG-34:6; DGDG34:6	['-']
Digalactosyldiacylglycerols-38-6	Galactosyl-galactosyl-diacyl-glycerols	Glycerolipids	Galactosyl-galactosyl-diacyl-glycerols	Dihexosyldiacylglycerol	digalactosyldiacylglycerol-38:6	DGDG-38:6; DGDG38:6	['-']	-	['-']	DGDG-38:6; DGDG38:6	['-']
Digalactosyldiacylglycerols-34-4	Galactosyl-galactosyl-diacyl-glycerols	Glycerolipids	Galactosyl-galactosyl-diacyl-glycerols	Dihexosyldiacylglycerol	digalactosyldiacylglycerol-34:4	DGDG-34:4; DGDG34:4	['-']	-	['-']	DGDG-34:4; DGDG34:4	['-']
Digalactosyldiacylglycerols-34-5	Galactosyl-galactosyl-diacyl-glycerols	Glycerolipids	Galactosyl-galactosyl-diacyl-glycerols	Dihexosyldiacylglycerol	digalactosyldiacylglycerol-34:5	DGDG-34:5; DGDG34:5	['-']	-	['-']	DGDG-34:5; DGDG34:5	['-']
Digalactosyldiacylglycerols-36-2	Galactosyl-galactosyl-diacyl-glycerols	Glycerolipids	Galactosyl-galactosyl-diacyl-glycerols	Dihexosyldiacylglycerol	digalactosyldiacylglycerol-36:2	DGDG-36:2; DGDG36:2	['-']	-	['-']	DGDG-36:2; DGDG36:2	['-']
