ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
Very-Long-Chain-oxoacyl-CoAs	SUPER	Fatty acyls	3-KETOACYL-COA	Acyl-Coenzyme A	very-long-chain oxoacyl-CoA	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCC(=O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	['-']	['-']
CPD-14273	Very-Long-Chain-oxoacyl-CoAs	Fatty acyls	Very-Long-Chain-oxoacyl-CoAs	Acyl-Coenzyme A	3-oxolignoceroyl-CoA	-	(C 45);(H 76);(N 7);(O 18);(P 3);(S 1)	(REFMET 3-oxotetracosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 71581078 NIL |kothari| 3619400312 NIL NIL); (CHEBI 73977 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	3-oxotetracosanoyl-CoA	['-']
CPD-10283	Very-Long-Chain-oxoacyl-CoAs	Fatty acyls	Very-Long-Chain-oxoacyl-CoAs	Acyl-Coenzyme A	3-oxobehenoyl-CoA	-	(C 43);(H 72);(N 7);(O 18);(P 3);(S 1)	(REFMET 3-oxodocosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (CHEBI 71451 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25203083 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	3-oxodocosanoyl-CoA	['-']
CPD-14274	Very-Long-Chain-oxoacyl-CoAs	Fatty acyls	Very-Long-Chain-oxoacyl-CoAs	Acyl-Coenzyme A	3-oxocerotoyl-CoA	-	(C 47);(H 80);(N 7);(O 18);(P 3);(S 1)	(REFMET 3-oxohexacosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 71581082 NIL |kothari| 3619400312 NIL NIL); (CHEBI 73980 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	3-oxohexacosanoyl-CoA	['-']
2-Acylglycero-Phosphocholines	-	Glycerophospholipids	1-Lyso-phospholipids; Lysophosphatidylcholines	Lysophophatidylcholine	1-lysophosphatidylcholine	-	['-']	(LIGAND-CPD C04233 NIL |kothari| 3535723080 NIL NIL); (CHEBI 16728 NIL |kothari| 3494163436 NIL NIL)	C([N+](C)(C)C)COP([O-])(=O)OC[C@H](OC([R])=O)CO	2-acylglycero-3-phosphocholine; L-1-lysolecithin; 1-lyso-2-acyl-sn-glycero-3-phosphocholine; 1-lysolecithin; &beta-lysophosphatidylcholine; 2-acylglycerophosphocholine; 2-acyl 1-lyso-sn-glycero-3-phosphatidylcholine	['-']
3457-TETRAHYDROXY-3-METHOXYFLAVONE	-	-	Flavonol-Derivatives	-	3-O-methylquercetin	-	(C 16);(H 11);(O 7)	(CHEBI 57928 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25202270 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04443 NIL |kr| 3410284649 NIL NIL)	COC2(\C(=O)C3(/C(/OC(\C1(/C=C(C(/O)=C\C=1)/O))=2)=C\C(\[O-])=C/C(/O)=3))	3-methoxy-5,7,3',4'-tetrahydroxyflavone; 3-methoxyluteolin; 3',4',5,7-tetrahydroxy-3-methoxyflavone	['-']
ENT-COPALYL-DIPHOSPHATE	-	-	Diterpenes	-	(-)-ent-copalyl diphosphate	-	(C 20);(H 33);(O 7);(P 2)	(CHEBI 58553 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25243968 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C06089 NIL |kr| 3410284649 NIL NIL)	CC(/CC[C@H]1([C@@]2(CCCC(C)(C)[C@@H](CCC1=C)2)C))=C\COP([O-])(=O)OP([O-])([O-])=O	(-)-copalyl diphosphate; ent-copalyl diphosphate	['-']
CPD1F-128	-	-	Diterpenes	-	ent-kaurene	-	(C 20);(H 32)	(PUBCHEM 11966109 NIL |kothari| 3651883220 NIL NIL); (LIPID_MAPS LMPR0104130002 NIL |kothari| 3594492071 NIL NIL); (CHEMSPIDER 16737395 NIL |kothari| 3563631860 NIL NIL); (LIGAND-CPD C06090 NIL |taltman| 3459474374 NIL NIL); (CHEBI 15415 NIL |taltman| 3452363444 NIL NIL)	C=C1([C@H]4(C[C@]3(C1)(CC[C@@H]2(C(C)(C)CCC[C@](C)2[C@@H]3CC4))))	ent-kaur-16-ene; (5beta,8alpha,9beta,10alpha,13alpha)-kaur-16-ene; ent-Kaur-16-ene; ent-Kaurene; ent-kaur-16-ene	['-']
CPD1F-97	-	-	Gibberellins	-	gibberellin A15 (open lactone form)	GA15	(C 20);(H 26);(O 5)	(LIPID_MAPS LMPR0104170017 NIL |kothari| 3594492046 NIL NIL); (CHEBI 29590 NIL |kothari| 3594051754 NIL NIL); (PUBCHEM 25245948 NIL |taltman| 3466375283 NIL NIL); (LIGAND-CPD C11860 NIL |kr| 3410284650 NIL NIL)	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(CCC[C@@](CO)([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))	gibberellin A15; gibberellin A15; GA15; GA15 (open lactone form)	['-']
Phospholipids	SUPER	-	Lipids	-	phospholipid	-	['-']	(CHEBI 16247 NIL |kothari| 3499048601 NIL NIL); (LIGAND-CPD C00865 NIL |kothari| 3499048601 NIL NIL)	['-']	['-']	['-']
Mannosylinositol-phosphorylceramides	Phospholipids	-	Phospholipids	-	mannosylinositol phosphorylceramide	-	['-']	(CHEBI 25168 NIL |kothari| 3595950646 NIL NIL)	[C@H]([R1])(O)[C@@H](NC([R2])=O)COP(O[C@@H]2([C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](OC1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H](O)1))2))(=O)O	['-']	['-']
Lysophospholipids	-	-	Phospholipids	-	lysophospholipid	-	['-']	(LIGAND-CPD C06254 NIL |kothari| 3499048674 NIL NIL)	['-']	['-']	['-']
NAPHTHOL	-	-	Compounds	-	1-naphthol	-	(C 10);(H 8);(O 1)	(HMDB HMDB12138 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 6739 NIL |kothari| 3563632702 NIL NIL); (PUBCHEM 7005 NIL |taltman| 3466375284 NIL NIL); (CHEBI 10319 NIL |taltman| 3452363368 NIL NIL); (LIGAND-CPD C11714 NIL |kr| 3410284649 NIL NIL); (CAS 90-15-3)	C1(\C=C/C2(C(/O)=C\C=C/C(\C=1)=2))	&alpha-naphthol; &alpha-hydroxynaphthalene	['-']
CPD-13686	-	-	Aromatics; Glucosides	-	1-naphthol glucoside	-	(C 16);(H 18);(O 6)	(CHEBI 136775 NIL |kothari| 3741700409 NIL NIL); (PUBCHEM 7573796 NIL |kothari| 3619398734 NIL NIL)	C1(\C=C/C3(/C(\C=1)=C\C=C/C(/O[C@@H]2(O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO))=3))	&alpha-naphthol glucoside	['-']
FRUCTOSE-16-DIPHOSPHATE	-	Sphingolipids	HEXOSE-6-PHOSPHATES; Sugar-bisphosphates	Long-chain base phosphate	&beta-D-fructose 1,6-bisphosphate	-	(C 6);(H 10);(O 12);(P 2)	(BIGG fdp NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB01058 NIL |kothari| 3608602661 NIL NIL); (CHEMSPIDER 4574223 NIL |kothari| 3563632026 NIL NIL); (PUBCHEM 5460765 NIL |taltman| 3466375284 NIL NIL); (CHEBI 32966 NIL |taltman| 3452363378 NIL NIL); (|Wikipedia| Fructose_1,6-bisphosphate NIL |caspi| 3410109048 NIL NIL); (LIGAND-CPD C00354 NIL |kr| 3346617698 NIL NIL); (CAS 488-69-7)	C([C@@H]1([C@H]([C@@H]([C@](O1)(COP(=O)([O-])[O-])O)O)O))OP([O-])(=O)[O-]	fructose 1,6-biphosphate; fructose 1,6-bisphosphate; D-fructos 1,6-bisphosphate; FBP	['-']
FRUCTOSE-6P	-	-	CPD-18719	-	&beta-D-fructofuranose 6-phosphate	F6P	(C 6);(H 11);(O 9);(P 1)	(BIGG f6p NIL |kothari| 3661824225 NIL NIL); (CHEMSPIDER 10239172 NIL |kothari| 3563631798 NIL NIL); (CHEBI 57634 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 21604863 NIL |taltman| 3466375285 NIL NIL); (CAS 643-13-0)	C(OP(=O)([O-])[O-])[C@H]1(O[C@@](CO)(O)[C@@H](O)[C@H](O)1)	D-fructose-6-phosphate; fructose-6P; fructose-6-P; fruc6p; fru-6-P; fructose-6-phosphate; A-D-fructose-6-P; D-fructose-6-P; D-fructose 6-phosphate; D-fructofuranose 6-phosphate	['-']
CPD-8078	-	Glycerolipids	Monogalactosyldiacylglycerols-34-5	Monohexosyldiacylglycerol	1-18:3-2-16:2-monogalactosyldiacylglycerol	18:3-16:2-MGDG	(C 43);(H 72);(O 10)	(PUBCHEM 90658670 NIL |kothari| 3641818093 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/CCCCC)=O)=O	18:3-16:2-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(7Z,10Z-hexadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-12513	-	-	UDP-L-arabinopyranose	-	UDP-&beta-L-arabinopyranose	-	(C 14);(H 20);(N 2);(O 16);(P 2)	(CHEBI 61457 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25246220 NIL |ong| 3523387880 NIL NIL)	C3(O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))[C@H](O)[C@@H](O)[C@@H](O)3)	['-']	['-']
UDP-D-XYLOSE	-	-	CPD-12548	-	UDP-&alpha-D-xylose	-	(C 14);(H 20);(N 2);(O 16);(P 2)	(METABOLIGHTS MTBLC57632 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01018 NIL |kothari| 3608602550 NIL NIL); (CHEMSPIDER 17600385 NIL |kothari| 3563631831 NIL NIL); (CHEBI 57632 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 16667349 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00190 NIL |taltman| 3459474373 NIL NIL); (CAS 3616-06-6)	C3(O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))[C@H](O)[C@@H](O)[C@H](O)3)	['-']	['-']
2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE	-	-	Compounds	-	2-C-methyl-D-erythritol 4-phosphate	MEP	(C 5);(H 11);(O 7);(P 1)	(BIGG 2me4p NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 21608483 NIL |kothari| 3641818093 NIL NIL); (CHEBI 58262 NIL |kothari| 3608037944 NIL NIL); (CHEMSPIDER 10645747 NIL |kothari| 3563631792 NIL NIL); (LIGAND-CPD C11434 NIL |kr| 3346617700 NIL NIL)	C[C@](O)(CO)[C@H](O)COP([O-])([O-])=O	2-methylerylthritol 4-phosphate	['-']
DEOXYXYLULOSE-5P	-	-	PENTOSE-5-PHOSPHATES	-	1-deoxy-D-xylulose 5-phosphate	-	(C 5);(H 9);(O 7);(P 1)	(BIGG dxyl5p NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB01213 NIL |kothari| 3608602097 NIL NIL); (CHEMSPIDER 10462373 NIL |kothari| 3563631780 NIL NIL); (CHEBI 57792 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 23420274 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11437 NIL |kr| 3346617699 NIL NIL)	CC(=O)[C@@H](O)[C@H](O)COP([O-])(=O)[O-]	DXP; deoxyxylulose-5-phosphate; D-1-deoxyxylulose-5-P; 1-deoxy-D-threo-pentulose 5-phosphate; DOXP	['-']
CPD1F-136	-	-	Diterpenes	-	ent-7&alpha-hydroxykaur-16-en-19-oate	-	(C 20);(H 29);(O 3)	(CHEBI 57298 NIL |kothari| 3608037945 NIL NIL); (LIPID_MAPS LMPR0104540005 NIL |kothari| 3594492090 NIL NIL); (PUBCHEM 25200352 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11875 NIL |kr| 3410284650 NIL NIL)	C=C1([C@@H]4(CC[C@@H]3([C@@](C1)([C@@H](O)C[C@@H]2([C@@](C([O-])=O)(C)CCC[C@](C)23))C4)))	ent-7-&alpha-hydroxykaurenoate; ent-7-&alpha-hydroxykaurenoic acid; 7-hydroxy-kaurenoic acid; ent-7alpha-hydroxykaur-16-en-19-oic acid; ent-7alpha-hydroxykaurenoic acid	['-']
CPD-10332	-	-	Gibberellins	-	gibberellin44 (open lactone form)	-	(C 20);(H 26);(O 6)	(LIPID_MAPS LMPR0104170008 NIL |kothari| 3594492030 NIL NIL); (CHEBI 27531 NIL |kothari| 3474470504 NIL NIL); (PUBCHEM 25243940 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C06095 NIL |kothari| 3428779809 NIL NIL)	C=C1([C@@]2(O)(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(CCC[C@@](CO)([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))	gibberellin A44 open lactone; gibberellin A44 diacid; GA44 open lactone; GA44 (open lactone form)	['-']
O-Glucosylsterols	SUPER	-	Sterols	-	sterol 3-glucoside	-	['-']	(CHEBI 37424 NIL |kothari| 3499034797 NIL NIL); (LIGAND-CPD C03641 NIL |kothari| 3499034797 NIL NIL)	CC23(CCC4(C1(CCC(CC1CCC(C(CCC2[R])3)4)OC5([C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O))C))	sterol 3-b-D-glucoside; sterol 3-D-glucoside; O-glucosylsterol	['-']
Cholesteryl-glucosides	O-Glucosylsterols	-	O-Glucosylsterols	-	cholesteryl glucoside	-	['-']	-	CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O[R])CC[C@@](C)1[C@H]2CC[C@](C)34))))	['-']	['-']
Glucosyl-acyl-sphinganines	SUPER	-	Glycosphingolipids	-	&beta-D-glucosyl-N-acylsphinganine	-	['-']	-	CCCCCCCCCCCCCCC[C@H]([C@H](CO[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))NC(=O)[R])O	glucosylceramide (I); N-acyl-&beta-D-glucosyl-sphinganine; dihydroglucosylceramide; GlcCer	['-']
Lactosyl-Ceramides	Glucosyl-acyl-sphinganines	-	Glucosyl-acyl-sphinganines; beta-Gal-14-beta-Glc-R	-	lactosylceramide	-	['-']	(CHEBI 17950 NIL |hartmut| 3569854721 NIL NIL); (CAS 4682-48-8); (LIGAND-CPD C01290 NIL |taltman| 3466371734 NIL NIL)	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1(O[C@H](CO)[C@H]([C@H](O)[C@@H](O)1)O[C@@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2)))NC(=O)[R]	Gal-&beta1->4Glc-&beta1->1'Cer; &beta-D-galactosyl-1,4-&beta-D-glucosylceramide; lactosyl ceramide; LacCer; lactosyl-N-acylsphingosine; cytolipin-H; &beta-D-galactosyl-(1&rarr4)-&beta-D-glucosyl-(1&harr1)-ceramide; p histo-blood group antigen	['-']
Sterols	SUPER	-	Hydroxysteroids	-	sterol	-	['-']	(CHEBI 15889 NIL |kothari| 3498844514 NIL NIL); (LIGAND-CPD C00370 NIL |kothari| 3498844514 NIL NIL)	CC34(CCC2(C(CCC1(CC(O)CCC(C)12))C(CCC([R])3)4))	['-']	['-']
3-Oxosteroyl-CoA	Sterols	-	All-Coas; Sterols	-	3-oxo bile acid CoA ester	-	(C 45);(H 68);(N 7);(O 18);(P 3);(S 1)	-	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C5(CCC6(C7(CCC4(CC(=O)CCC(C)4C(CCC(C)56)7))))	['-']	['-']
Muricholates	Sterols	-	Bile-acids; Sterols	-	muricholate	-	['-']	(CHEBI 134216 NIL |kothari| 3696264267 NIL NIL); (CHEMSPIDER 106701 NIL |kothari| 3563632292 NIL NIL); (PUBCHEM 119473 NIL |fulcher| 3433021620 NIL NIL)	C[C@@H]([C@H]3(CC[C@H]4([C@@H]2(C(O)[C@@H](O)[C@@H]1(C[C@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34)))))CCC(=O)[R]	muricholic acid	['-']
CPD-12920	Sterols	-	Sterols	-	4&alpha,14&alpha-dimethyl-9&beta,19-cyclo-5&alpha-cholest-24-en-3-one	-	(C 29);(H 46);(O 1)	(PUBCHEM 102515181 NIL |kothari| 3686579210 NIL NIL); (PUBCHEM 50986148 NIL |ong| 3523387880 NIL NIL)	CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@H](C)C(=O)CCC2(CC12CC[C@](C)34)5))))	['-']	['-']
CPD-12911	Sterols	-	Sterols; Triterpenes	-	4&alpha-hydroxymethyl-stigmasta-7,24(241)-dien-3&beta-ol	-	(C 30);(H 50);(O 2)	(PUBCHEM 102515003 NIL |kothari| 3686579210 NIL NIL)	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](CO)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C	['-']	['-']
CPD-12919	Sterols	-	Sterols	-	4&alpha-carboxy,4&beta,14&alpha-dimethyl-9&beta,19-cyclo-5&alpha-cholest-24-en-3&beta-ol	-	(C 30);(H 47);(O 3)	(PUBCHEM 102515370 NIL |kothari| 3686579210 NIL NIL); (PUBCHEM 50986219 NIL |ong| 3523387880 NIL NIL)	CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C([O-])=O)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))	(3&beta,4&alpha)-3-hydroxy-9,19-cyclolanost-24-en-28-oic acid; 9,19-cyclolanost-24-en-28-oic acid, 3-hydroxy-, (3&beta,4&alpha)-	['-']
57222428-ERGOSTATETRAENOL	Sterols	-	Sterols	-	ergosta-5,7,22,24(28)-tetraen-3&beta-ol	-	(C 28);(H 42);(O 1)	(PUBCHEM 11090531 NIL |kothari| 3641818092 NIL NIL); (CHEMSPIDER 4444350 NIL |kothari| 3563632117 NIL NIL); (CHEBI 18249 NIL |kothari| 3542232049 NIL NIL); (LIGAND-CPD C05440 NIL |kr| 3410284649 NIL NIL)	CC(C)C(/C=C/[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@]1(CC[C@H](O)CC/1=C\C=2)(C))CC[C@](C)34))))=C	5,7,22,24(28)-ergostatetraenol; ergosta-5,7,22,23(28)-tetraen-3&beta-ol; ergosta-5,7,22,24(24(1))-tetraen-3&beta-ol	['-']
CPD-12907	Sterols	-	Sterols	-	4&alpha-hydroxymethyl-ergosta-7,24(241)-dien-3&beta-ol	-	(C 29);(H 48);(O 2)	(PUBCHEM 102515391 NIL |kothari| 3686579210 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](CO)[C@H](CC=1)2))CC[C@](C)34))))=C	['-']	['-']
CPD-12912	Sterols	-	Sterols	-	4&alpha-formyl-stigmasta-7,24(241)-dien-3&beta-ol	-	(C 30);(H 48);(O 2)	(PUBCHEM 102515345 NIL |kothari| 3686579210 NIL NIL)	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C	['-']	['-']
CPD-12908	Sterols	-	Sterols	-	4&alpha-formyl-ergosta-7,24(241)-dien-3&beta-ol	-	(C 29);(H 46);(O 2)	(PUBCHEM 102515184 NIL |kothari| 3686579210 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))=C	['-']	['-']
Very-Long-Chain-Alcohols	SUPER	-	Fatty-Alcohols	-	very-long-chain fatty alcohol	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCCCCO)[R]	['-']	['-']
Very-Long-Chain-Primary-Alcohols	Very-Long-Chain-Alcohols	-	Primary-Alcohols; Very-Long-Chain-Alcohols	-	very-long-chain primary alcohol	-	['-']	-	C(O)[R]	['-']	['-']
VERY-LONG-CHAIN-FATTY-ACYL-COA	SUPER	Fatty acyls	Fatty-Acyl-CoAs	Acyl-Coenzyme A	very-long-chain fatty acyl-CoA	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[R]	very-long-chain fatty acyl-coenzyme A; very-long-chain acyl-CoA	['-']
CPD-14276	SUPER	Fatty acyls	Very-Long-Chain-3-Hydroxyacyl-CoAs	Acyl-Coenzyme A	(3R)-3-hydroxybehenoyl-CoA	-	(C 43);(H 74);(N 7);(O 18);(P 3);(S 1)	(PUBCHEM 72193817 NIL |kothari| 3619400336 NIL NIL); (CHEBI 76375 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	(3R)-3-hydroxydocosanoyl-CoA	['-']
BISOHMYR-GLC	-	-	Lipid-A-Disaccharide	-	lipid A disaccharide (E. coli)	-	(C 68);(H 127);(N 2);(O 20);(P 1)	(BIGG lipidAds NIL |kothari| 3661824225 NIL NIL); (CHEBI 58466 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244866 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04932 NIL |kr| 3346617701 NIL NIL)	CCCCCCCCCCC[C@H](CC(=O)N[C@H]1([C@@H](O[C@H](CO)[C@H]([C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC)O)OC[C@@H]2([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O2)))O	2,3-bis-(3-hydroxytetradecanoyl)-&beta-D-glucosaminyl-(&beta-D-1,6)-2,3-bis-(3-hydroxytetradecanoyl)-&alpha-D-glucosaminyl-1-phosphate; 2,3-bis(3-hydroxymyristoyl)-&beta-D-glucosaminyl-1,6-&beta-D-2,3-bis(3-hydroxymyristoyl)-&alpha-D-glucosaminyl 1-phosphate; 2'-3'-diacyl-GlcN(&beta-1'-6)2,3-diacyl-GlcN-1-P; 2,3,2',3'-tetrakis(3-hydroxymyristoyl)-D-glucosaminyl-1,6-&alpha-D-glucosamine 1-phosphate; 2,3-bis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-&beta-D-2,3-bis(3-hydroxytetradecanoyl)-&alpha-D-glucosaminyl 1-phosphate; [2-N,3-O-bis(3-hydroxytetradecanoyl)-&beta-D-glucosaminyl]-(1 -> 6)-[2-N,3-O-bis(3-hydroxytetradecanoyl)-&alpha-D-glucosaminyl phosphate]; tetraacyldisaccharide-1-phosphate	['-']
LIPID-IV-A	-	-	Lipid-IVA	-	lipid IVA	-	(C 68);(H 126);(N 2);(O 23);(P 2)	(BIGG lipidA NIL |kothari| 3661824226 NIL NIL); (CHEMSPIDER 8504584 NIL |kothari| 3563631895 NIL NIL); (CHEBI 58603 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 10329123 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C04919 NIL |kothari| 3456245051 NIL NIL)	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)1)CO[C@@H]2(O[C@H](CO)[C@H]([C@@H]([C@H]2NC(C[C@H](O)CCCCCCCCCCC)=O)OC(=O)C[C@H](O)CCCCCCCCCCC)OP([O-])([O-])=O))	2-deoxy-2-{[(3R)-3-hydroxypentadecanoyl]amino}-3-O-[(3R)-3-hydroxytetradecanoyl]-4-O-phosphono-&beta-D-glucopyranosyl-(1->6)-2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-1-O-phosphono-&alpha-D-glucopyranose	['-']
CPD1F-437	Flavonol-3-O-B-D-Glucosides	-	Flavonol-3-O-B-D-Glucosides	-	quercetin-3-glucoside	-	(C 21);(H 19);(O 12)	(CHEBI 28299 NIL |kothari| 3594051377 NIL NIL); (HMDB HMDB37362 NIL |kothari| 3608602032 NIL NIL); (PUBCHEM 25203368 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C05623 NIL |kr| 3410284650 NIL NIL)	C4(/C=C(C(/O)=C\C(\C2(\OC3(/C=C(/C=C(C(\C(=O)C(/O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=2)=3)/O)/[O-])))=4)/O)	quercetin-3-O-&beta-D-glucoside; isoquercetin; isoquercitrin; isotrifoliin; glucosyl 3-quercetin	['-']
CPD-14820	-	-	Flavonol-Derivatives	-	quercetin-3-gentiobioside	-	(C 27);(H 30);(O 17)	(PUBCHEM 90657242 NIL |kothari| 3641818092 NIL NIL)	C(O)[C@H]1(O[C@H]([C@H](O)C(O)[C@H](O)1)OC[C@H]2(O[C@H]([C@H](O)[C@@H](O)[C@H](O)2)OC4(\C(C5(/C(/O)=C\C(\O)=C/C(/OC(\C3(/C=C\C(\O)=C(/C=3)\O))=4)=5))=O)))	['-']	['-']
