ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
CPD0-2652	L-1-PHOSPHATIDYL-GLYCEROL-P	Glycerophospholipids	L-1-PHOSPHATIDYL-GLYCEROL-P; Palmitoleoyl-phospholipid; Phospholipid-Oleate	Phosphatidylglycerol phosphate	1-palmitoyl-2-oleoyl-sn-glycero-3-[phospho-rac-(1-glycerol)]	PtdGro; PGP	['-']	(CAS 1246298-34-9 NIL |keseler| 3758558645 NIL NIL)	['-']	['-']	['-']
CPD-1777	-	-	Glucosides	-	coniferin	-	(C 16);(H 22);(O 8)	(REFMET Coniferin NIL |midford| 3697479617 NIL NIL); (HMDB HMDB13682 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 4444067 NIL |kothari| 3563632142 NIL NIL); (PUBCHEM 5280372 NIL |taltman| 3466375284 NIL NIL); (CHEBI 16220 NIL |taltman| 3452363515 NIL NIL); (LIGAND-CPD C00761 NIL |kr| 3410284650 NIL NIL)	COC2(\C(\O[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=C/C=C(/C=C/CO)/C=2)	coniferyl alcohol-4-O-&beta-D-glucopyranoside	['-']
CPD-8092	-	Glycerophospholipids	Phosphatidylcholines-36-4	Phosphatidylcholine	1-oleoyl-2-&alpha-linolenoyl-phosphatidylcholine	phosphatidylcholine (1-18:1-2-18:3); 18:1-18:3-PC; 1-18:1-2-18:3-phosphatidylcholine	(C 44);(H 80);(N 1);(O 8);(P 1)	(CHEBI 86133 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 24778941 NIL |kothari| 3641818093 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C)=O	phosphatidylcholine (1-18:1-2-18:3); 18:1-18:3-PC; 1-(9Z-octadecenoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine; 1-18:1-2-18:3-phosphatidylcholine	['-']
CPD-8093	-	Glycerophospholipids	Phosphatidylcholines-36-5	Phosphatidylcholine	1-linoleoyl-2-&alpha-linolenoyl-phosphatidylcholine	phosphatidylcholine (1-18:2-2-18:3); 18:2-18:3-PC; 1-18:2-2-18:3-phosphatidylcholine	(C 44);(H 78);(N 1);(O 8);(P 1)	(CHEBI 89577 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 52922731 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C)=O	phosphatidylcholine (1-18:2-2-18:3); 18:2-18:3-PC; 1-(9Z,12Z-octadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine; 1-18:2-2-18:3-phosphatidylcholine	['-']
NAPHTHOL	-	-	Compounds	-	1-naphthol	-	(C 10);(H 8);(O 1)	(HMDB HMDB12138 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 6739 NIL |kothari| 3563632702 NIL NIL); (PUBCHEM 7005 NIL |taltman| 3466375284 NIL NIL); (CHEBI 10319 NIL |taltman| 3452363368 NIL NIL); (LIGAND-CPD C11714 NIL |kr| 3410284649 NIL NIL); (CAS 90-15-3)	C1(\C=C/C2(C(/O)=C\C=C/C(\C=1)=2))	&alpha-naphthol; &alpha-hydroxynaphthalene	['-']
CPD-13686	-	-	Aromatics; Glucosides	-	1-naphthol glucoside	-	(C 16);(H 18);(O 6)	(CHEBI 136775 NIL |kothari| 3741700409 NIL NIL); (PUBCHEM 7573796 NIL |kothari| 3619398734 NIL NIL)	C1(\C=C/C3(/C(\C=1)=C\C=C/C(/O[C@@H]2(O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO))=3))	&alpha-naphthol glucoside	['-']
FRUCTOSE-16-DIPHOSPHATE	-	Sphingolipids	HEXOSE-6-PHOSPHATES; Sugar-bisphosphates	Long-chain base phosphate	&beta-D-fructose 1,6-bisphosphate	-	(C 6);(H 10);(O 12);(P 2)	(BIGG fdp NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB01058 NIL |kothari| 3608602661 NIL NIL); (CHEMSPIDER 4574223 NIL |kothari| 3563632026 NIL NIL); (PUBCHEM 5460765 NIL |taltman| 3466375284 NIL NIL); (CHEBI 32966 NIL |taltman| 3452363378 NIL NIL); (|Wikipedia| Fructose_1,6-bisphosphate NIL |caspi| 3410109048 NIL NIL); (LIGAND-CPD C00354 NIL |kr| 3346617698 NIL NIL); (CAS 488-69-7)	C([C@@H]1([C@H]([C@@H]([C@](O1)(COP(=O)([O-])[O-])O)O)O))OP([O-])(=O)[O-]	fructose 1,6-biphosphate; fructose 1,6-bisphosphate; D-fructos 1,6-bisphosphate; FBP	['-']
FRUCTOSE-6P	-	-	CPD-18719	-	&beta-D-fructofuranose 6-phosphate	F6P	(C 6);(H 11);(O 9);(P 1)	(BIGG f6p NIL |kothari| 3661824225 NIL NIL); (CHEMSPIDER 10239172 NIL |kothari| 3563631798 NIL NIL); (CHEBI 57634 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 21604863 NIL |taltman| 3466375285 NIL NIL); (CAS 643-13-0)	C(OP(=O)([O-])[O-])[C@H]1(O[C@@](CO)(O)[C@@H](O)[C@H](O)1)	D-fructose-6-phosphate; fructose-6P; fructose-6-P; fruc6p; fru-6-P; fructose-6-phosphate; A-D-fructose-6-P; D-fructose-6-P; D-fructose 6-phosphate; D-fructofuranose 6-phosphate	['-']
CPDQT-288	-	-	omega-methylsulfinylalkylglucosinolate	-	6-methylsulfinylhexyl-glucosinolate	-	(C 14);(H 26);(N 1);(O 10);(S 3)	(PUBCHEM 90657835 NIL |kothari| 3641818092 NIL NIL); (KNAPSACK C00007348 NIL |rleitao| 3434308266 NIL NIL)	CS(=O)CCCCCCC(/S[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))=N\OS(=O)(=O)[O-]	glucohesperin; 1-thio-1-[7-(methylsulfinyl)-N-(sulfooxy)heptanimidate]-&beta-D-glucopyranose; glucoalissin	['-']
ISOCHORISMATE	-	-	Compounds	-	isochorismate	-	(C 10);(H 8);(O 6)	(BIGG ichor NIL |kothari| 3661824226 NIL NIL); (DRUGBANK DB02793 NIL |kothari| 3594430423 NIL NIL); (CHEMSPIDER 4574080 NIL |kothari| 3563632028 NIL NIL); (PUBCHEM 5460580 NIL |taltman| 3466375284 NIL NIL); (CHEBI 29780 NIL |taltman| 3452363379 NIL NIL); (LIGAND-CPD C00885 NIL |kr| 3346617700 NIL NIL); (CAS 22642-82-6)	C=C(C(=O)[O-])O[C@H]1(\C=C/C=C([C@@H]1O)/C([O-])=O)	Isochorismic acid	['-']
CPD-110	-	-	Aromatic-Acid; Phenols	-	salicylate	-	(C 7);(H 5);(O 3)	(REFMET Salicylic acid NIL |midford| 3701443689 NIL NIL); (HMDB HMDB01895 NIL |kothari| 3608602931 NIL NIL); (CHEMSPIDER 4964 NIL |kothari| 3563631765 NIL NIL); (PUBCHEM 54675850 NIL |ong| 3535722629 NIL NIL); (KNAPSACK C00000206 NIL |achi1| 3445698160 NIL NIL); (CHEBI 30762 NIL |taltman| 3452363549 NIL NIL); (|Wikipedia| Salicylate NIL |caspi| 3447098352 NIL NIL); (LIGAND-CPD C00805 NIL |kr| 3410284649 NIL NIL); (CAS 69-72-7)	C(C1(\C(\O)=C/C=C\C=1))([O-])=O	salicylic acid; o-hydroxybenzoic acid; 2-hydroxybenzoic acid; SA; 2-HBA; 2-hydroxybenzoate; o-hydroxybenzoate	['-']
CPD-8078	-	Glycerolipids	Monogalactosyldiacylglycerols-34-5	Monohexosyldiacylglycerol	1-18:3-2-16:2-monogalactosyldiacylglycerol	18:3-16:2-MGDG	(C 43);(H 72);(O 10)	(PUBCHEM 90658670 NIL |kothari| 3641818093 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/CCCCC)=O)=O	18:3-16:2-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(7Z,10Z-hexadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-7600	-	-	Aldehydes	-	(Z)-but-2-enal	-	(C 4);(H 6);(O 1)	(HMDB HMDB34233 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 559039 NIL |kothari| 3563631545 NIL NIL); (PUBCHEM 643950 NIL |taltman| 3466375284 NIL NIL)	C\C=C/C=O	(cis)-crotonaldehyde; (cis)-but-2-enal; (cis)-2-butenal	['-']
BUTANAL	-	-	Short-Chain-Aldehydes; n-Alkanals	-	butan-1-al	-	(C 4);(H 8);(O 1)	(REFMET Butanal NIL |midford| 3697479617 NIL NIL); (BIGG btal NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB03543 NIL |kothari| 3594494359 NIL NIL); (CHEMSPIDER 256 NIL |kothari| 3563632950 NIL NIL); (PUBCHEM 261 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15743 NIL |taltman| 3452363488 NIL NIL); (LIGAND-CPD C01412 NIL |kr| 3346617700 NIL NIL); (CAS 123-72-8)	CCCC=O	butanal; butyraldehyde; n-butyraldehyde; 1-butanal	butanal
CPD-12513	-	-	UDP-L-arabinopyranose	-	UDP-&beta-L-arabinopyranose	-	(C 14);(H 20);(N 2);(O 16);(P 2)	(CHEBI 61457 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25246220 NIL |ong| 3523387880 NIL NIL)	C3(O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))[C@H](O)[C@@H](O)[C@@H](O)3)	['-']	['-']
UDP-D-XYLOSE	-	-	CPD-12548	-	UDP-&alpha-D-xylose	-	(C 14);(H 20);(N 2);(O 16);(P 2)	(METABOLIGHTS MTBLC57632 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01018 NIL |kothari| 3608602550 NIL NIL); (CHEMSPIDER 17600385 NIL |kothari| 3563631831 NIL NIL); (CHEBI 57632 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 16667349 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00190 NIL |taltman| 3459474373 NIL NIL); (CAS 3616-06-6)	C3(O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))[C@H](O)[C@@H](O)[C@H](O)3)	['-']	['-']
2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE	-	-	Compounds	-	2-C-methyl-D-erythritol 4-phosphate	MEP	(C 5);(H 11);(O 7);(P 1)	(BIGG 2me4p NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 21608483 NIL |kothari| 3641818093 NIL NIL); (CHEBI 58262 NIL |kothari| 3608037944 NIL NIL); (CHEMSPIDER 10645747 NIL |kothari| 3563631792 NIL NIL); (LIGAND-CPD C11434 NIL |kr| 3346617700 NIL NIL)	C[C@](O)(CO)[C@H](O)COP([O-])([O-])=O	2-methylerylthritol 4-phosphate	['-']
DEOXYXYLULOSE-5P	-	-	PENTOSE-5-PHOSPHATES	-	1-deoxy-D-xylulose 5-phosphate	-	(C 5);(H 9);(O 7);(P 1)	(BIGG dxyl5p NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB01213 NIL |kothari| 3608602097 NIL NIL); (CHEMSPIDER 10462373 NIL |kothari| 3563631780 NIL NIL); (CHEBI 57792 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 23420274 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11437 NIL |kr| 3346617699 NIL NIL)	CC(=O)[C@@H](O)[C@H](O)COP([O-])(=O)[O-]	DXP; deoxyxylulose-5-phosphate; D-1-deoxyxylulose-5-P; 1-deoxy-D-threo-pentulose 5-phosphate; DOXP	['-']
CPDQT-31	-	-	CPD-19482	-	2-[(3'-methylsulfanyl)propyl]malate	-	(C 8);(H 12);(O 5);(S 1)	(CHEBI 58817 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 44237319 NIL |taltman| 3466375284 NIL NIL); (KNAPSACK C00007646 NIL |achi1| 3445698165 NIL NIL)	CSCCCC(O)(CC([O-])=O)C(=O)[O-]	2-[(3'-methylthio)propyl]malic acid; 2-[(3'-methylthio)propyl]malate	['-']
CPD-19477	-	-	CPD-19484	-	2-[(2'-methylsulfanyl)propyl]maleate	-	(C 8);(H 10);(O 4);(S 1)	(CHEBI 133500 NIL |kothari| 3696264268 NIL NIL); (PUBCHEM 122164865 NIL |kothari| 3696259642 NIL NIL)	CSCCCC(\C(=O)[O-])=C\C([O-])=O	2-[(2'-methylthio)propyl]maleate	['-']
DCMP	-	-	Pyrimidine-deoxyribonucleosides-5-P; Pyrimidines	-	dCMP	-	(C 9);(H 12);(N 3);(O 7);(P 1)	(REFMET dCMP NIL |midford| 3701443689 NIL NIL); (BIGG dcmp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57566 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01202 NIL |kothari| 3608602118 NIL NIL); (CHEMSPIDER 5414501 NIL |kothari| 3563631943 NIL NIL); (CHEBI 57566 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 7058169 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00239 NIL |sreddy| 3295805069 NIL NIL); (CAS 1032-65-1)	C([C@@H]2([C@H](C[C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O))OP([O-])([O-])=O	2'-deoxycytidine 5'-monophosphate; deoxycytidylate; deoxycytidylic acid; deoxycytidine monophosphate; 2'-deoxycytidine 5'-phosphate; deoxycytidine-phosphate	['-']
DCDP	-	-	Pyrimidine-deoxyribonucleosides-5-PP; Pyrimidines	-	dCDP	-	(C 9);(H 12);(N 3);(O 10);(P 2)	(REFMET dCDP NIL |midford| 3701443689 NIL NIL); (BIGG dcdp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58593 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01245 NIL |kothari| 3608602221 NIL NIL); (CHEMSPIDER 19986689 NIL |kothari| 3563631811 NIL NIL); (CHEBI 58593 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 21122964 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00705 NIL |kr| 3346617700 NIL NIL); (CAS 800-73-7)	C([C@@H]2([C@H](C[C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O))OP(OP(=O)([O-])[O-])([O-])=O	2'-deoxycytidine diphosphate; 2'-deoxycytidine-5'-diphosphate; deoxycytidine-diphosphate	['-']
CPD-12403	-	-	CPD-19475	-	(E)-1-(L-cysteinylglycin-S-yl)-N-hydroxy-&omega-(methylsulfanyl)octan-1-imine	-	(C 14);(H 27);(N 3);(O 4);(S 2)	(PUBCHEM 90658679 NIL |kothari| 3641818092 NIL NIL)	CSCCCCCCCC(/SC[C@H]([NH3+])C(=O)NCC([O-])=O)=N\O	['-']	['-']
CPDQT-409	-	-	S-Substituted-L-Cysteines	-	(E)-1-(L-cystein-S-yl)-N-hydroxy-&omega-(methylsulfanyl)octan-1-imine	-	(C 12);(H 24);(N 2);(O 3);(S 2)	(PUBCHEM 134820133 NIL |kothari| 3760047716 NIL NIL)	CSCCCCCCCC(/SC[C@H]([NH3+])C([O-])=O)=N\O	['-']	['-']
CPD-19476	-	-	CPD-19484	-	2-[(2'-methylsulfanyl)ethyl]maleate	-	(C 7);(H 8);(O 4);(S 1)	(PUBCHEM 122164863 NIL |kothari| 3696259642 NIL NIL)	CSCCC(\C(=O)[O-])=C\C([O-])=O	2-[(2'-methylthio)ethyl]maleate	['-']
CPD-15056	-	Fatty acyls	Enamines	Non-esterified fatty acid	(2Z)-2-aminobut-2-enoate	-	(C 4);(H 6);(N 1);(O 2)	(CHEMSPIDER 26948168 NIL |keseler| 3662149597 NIL NIL); (PUBCHEM 45259183 NIL |kothari| 3619399468 NIL NIL); (CHEBI 58739 NIL |brito| 3567264245 NIL NIL)	C\C=C(C(=O)[O-])/N	['-']	['-']
CPD-16013	-	-	Imines	-	2-iminobutanoate	-	(C 4);(H 6);(N 1);(O 2)	(PUBCHEM 19796801 NIL |kothari| 3619399069 NIL NIL)	CCC(C(=O)[O-])=N	['-']	['-']
CPD-7547	-	-	S-Substituted-L-Cysteines	-	(E)-1-(L-cystein-S-yl)-N-hydroxy-2-(1H-indol-3-yl)ethan-1-imine	-	(C 13);(H 15);(N 3);(O 3);(S 1)	(PUBCHEM 134820511 NIL |kothari| 3760047716 NIL NIL); (CHEBI 80546 NIL |kothari| 3641835422 NIL NIL); (LIGAND-CPD C16518 NIL |taltman| 3466371734 NIL NIL)	C(SC[C@H]([NH3+])C(=O)[O-])(CC1(\C2(\C(\N\C=1)=C/C=C\C=2)))=NO	['-']	['-']
CPD-1861	-	-	Aldoxime	-	(E)-2-(1H-indol-3-yl)-1-thioacetohydroximate	-	(C 10);(H 9);(N 2);(O 1);(S 1)	(CHEBI 136432 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 25200900 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C16516 NIL |taltman| 3459474373 NIL NIL)	C1(\NC2(/C=C\C=C/C(/C(\CC(/[S-])=N\O)=1)=2))	['-']	['-']
O-Glucosylsterols	SUPER	-	Sterols	-	sterol 3-glucoside	-	['-']	(CHEBI 37424 NIL |kothari| 3499034797 NIL NIL); (LIGAND-CPD C03641 NIL |kothari| 3499034797 NIL NIL)	CC23(CCC4(C1(CCC(CC1CCC(C(CCC2[R])3)4)OC5([C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O))C))	sterol 3-b-D-glucoside; sterol 3-D-glucoside; O-glucosylsterol	['-']
Cholesteryl-glucosides	O-Glucosylsterols	-	O-Glucosylsterols	-	cholesteryl glucoside	-	['-']	-	CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O[R])CC[C@@](C)1[C@H]2CC[C@](C)34))))	['-']	['-']
Glucosyl-acyl-sphinganines	SUPER	-	Glycosphingolipids	-	&beta-D-glucosyl-N-acylsphinganine	-	['-']	-	CCCCCCCCCCCCCCC[C@H]([C@H](CO[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))NC(=O)[R])O	glucosylceramide (I); N-acyl-&beta-D-glucosyl-sphinganine; dihydroglucosylceramide; GlcCer	['-']
Lactosyl-Ceramides	Glucosyl-acyl-sphinganines	-	Glucosyl-acyl-sphinganines; beta-Gal-14-beta-Glc-R	-	lactosylceramide	-	['-']	(CHEBI 17950 NIL |hartmut| 3569854721 NIL NIL); (CAS 4682-48-8); (LIGAND-CPD C01290 NIL |taltman| 3466371734 NIL NIL)	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO[C@@H]1(O[C@H](CO)[C@H]([C@H](O)[C@@H](O)1)O[C@@H]2(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)2)))NC(=O)[R]	Gal-&beta1->4Glc-&beta1->1'Cer; &beta-D-galactosyl-1,4-&beta-D-glucosylceramide; lactosyl ceramide; LacCer; lactosyl-N-acylsphingosine; cytolipin-H; &beta-D-galactosyl-(1&rarr4)-&beta-D-glucosyl-(1&harr1)-ceramide; p histo-blood group antigen	['-']
Sterols	SUPER	-	Hydroxysteroids	-	sterol	-	['-']	(CHEBI 15889 NIL |kothari| 3498844514 NIL NIL); (LIGAND-CPD C00370 NIL |kothari| 3498844514 NIL NIL)	CC34(CCC2(C(CCC1(CC(O)CCC(C)12))C(CCC([R])3)4))	['-']	['-']
3b-hydroxy-D5-steroids	Sterols	-	Sterols	-	3&beta-hydroxy-&delta5-steroid	-	['-']	(LIGAND-CPD C03836 NIL |taltman| 3466371734 NIL NIL)	CC34(CCC2(C(C\C=C1(C[C@@H](O)CCC(C)12))C(CCC([R])3)4))	['-']	['-']
3alpha-hydroxysteroyl-CoA	Sterols	-	All-Coas; Sterols	-	3&alpha-hydroxy bile acid CoA ester	-	(C 45);(H 70);(N 7);(O 18);(P 3);(S 1)	-	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C5(CCC6(C7(CCC4(C[C@H](O)CCC(C)4C(CCC(C)56)7))))	['-']	['-']
Muricholates	Sterols	-	Bile-acids; Sterols	-	muricholate	-	['-']	(CHEBI 134216 NIL |kothari| 3696264267 NIL NIL); (CHEMSPIDER 106701 NIL |kothari| 3563632292 NIL NIL); (PUBCHEM 119473 NIL |fulcher| 3433021620 NIL NIL)	C[C@@H]([C@H]3(CC[C@H]4([C@@H]2(C(O)[C@@H](O)[C@@H]1(C[C@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34)))))CCC(=O)[R]	muricholic acid	['-']
3-Oxosteroyl-CoA	Sterols	-	All-Coas; Sterols	-	3-oxo bile acid CoA ester	-	(C 45);(H 68);(N 7);(O 18);(P 3);(S 1)	-	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C5(CCC6(C7(CCC4(CC(=O)CCC(C)4C(CCC(C)56)7))))	['-']	['-']
57222428-ERGOSTATETRAENOL	Sterols	-	Sterols	-	ergosta-5,7,22,24(28)-tetraen-3&beta-ol	-	(C 28);(H 42);(O 1)	(PUBCHEM 11090531 NIL |kothari| 3641818092 NIL NIL); (CHEMSPIDER 4444350 NIL |kothari| 3563632117 NIL NIL); (CHEBI 18249 NIL |kothari| 3542232049 NIL NIL); (LIGAND-CPD C05440 NIL |kr| 3410284649 NIL NIL)	CC(C)C(/C=C/[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@]1(CC[C@H](O)CC/1=C\C=2)(C))CC[C@](C)34))))=C	5,7,22,24(28)-ergostatetraenol; ergosta-5,7,22,23(28)-tetraen-3&beta-ol; ergosta-5,7,22,24(24(1))-tetraen-3&beta-ol	['-']
CPD-12908	Sterols	-	Sterols	-	4&alpha-formyl-ergosta-7,24(241)-dien-3&beta-ol	-	(C 29);(H 46);(O 2)	(PUBCHEM 102515184 NIL |kothari| 3686579210 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))=C	['-']	['-']
CPD-19567	Sterols	-	Sterols	-	15-azasterol	-	(C 28);(H 45);(N 1);(O 1)	(PUBCHEM 162092 NIL |caspi| 3683901732 NIL NIL); (CHEMSPIDER 142356 NIL |caspi| 3683901732 NIL NIL)	CC(C)C(CCC(C)C2([C@@]1(C)(CCC3(/[C@@]4(C)(CC[C@H](O)C[C@H](CCC(/C1=NCC2)=3)4)))))=C	15-aza-24-methylene-8,14-cholestadiene-3&beta-ol	['-']
CPD-12912	Sterols	-	Sterols	-	4&alpha-formyl-stigmasta-7,24(241)-dien-3&beta-ol	-	(C 30);(H 48);(O 2)	(PUBCHEM 102515345 NIL |kothari| 3686579210 NIL NIL)	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C	['-']	['-']
CPD-12911	Sterols	-	Sterols; Triterpenes	-	4&alpha-hydroxymethyl-stigmasta-7,24(241)-dien-3&beta-ol	-	(C 30);(H 50);(O 2)	(PUBCHEM 102515003 NIL |kothari| 3686579210 NIL NIL)	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](CO)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C	['-']	['-']
CPD-19590	Sterols	-	Sterols	-	25-azacycloartenol	-	(C 29);(H 51);(N 1)	(PUBCHEM 126961040 NIL |kothari| 3716212929 NIL NIL)	C[C@H](CCCN(C)C)[C@H]1(CC[C@@]2(C)([C@@H]3(CC[C@H]5([C@@](C)(C)CCC[C@@]4(C[C@@](CC[C@](C)12)34)5))))	['-']	['-']
CPD-12907	Sterols	-	Sterols	-	4&alpha-hydroxymethyl-ergosta-7,24(241)-dien-3&beta-ol	-	(C 29);(H 48);(O 2)	(PUBCHEM 102515391 NIL |kothari| 3686579210 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](CO)[C@H](CC=1)2))CC[C@](C)34))))=C	['-']	['-']
COUMARYL-ALCOHOL	-	-	Phenylpropanoids	-	4-coumaryl alcohol	-	(C 9);(H 10);(O 2)	(CHEBI 28386 NIL |kothari| 3594050680 NIL NIL); (HMDB HMDB03654 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 4444166 NIL |kothari| 3563632133 NIL NIL); (PUBCHEM 5280535 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C02646 NIL |kr| 3410284649 NIL NIL)	C(/CO)=C\C1(\C=C/C(/O)=C\C=1)	p-coumaryl alcohol	['-']
COUMARALDEHYDE	-	-	Phenylpropanoids	-	4-coumaraldehyde	-	(C 9);(H 8);(O 2)	(REFMET (E)-3-(4-Hydroxyphenyl)-2-propenal NIL |midford| 3697479617 NIL NIL); (CHEBI 28353 NIL |kothari| 3587514588 NIL NIL); (METABOLIGHTS MTBLC28353 NIL |kothari| 3609160995 NIL NIL); (HMDB HMDB40986 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 556592 NIL |kothari| 3563631548 NIL NIL); (PUBCHEM 641301 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C05608 NIL |kr| 3410284650 NIL NIL)	C(=O)/C=C/C1(\C=C/C(/O)=C\C=1)	coumaraldehyde; p-coumaraldehyde	['-']
CPD-19487	-	-	CPD-21521	-	3-carboxy-10-(methylsulfanyl)-2-oxodecanoate	-	(C 12);(H 18);(O 5);(S 1)	(PUBCHEM 123131585 NIL |kothari| 3696259642 NIL NIL)	CSCCCCCCCC(C(=O)C(=O)[O-])C(=O)[O-]	3-carboxy-10-(methylthio)-2-oxodecanoate	['-']
CPDQT-39	-	-	CPD-19483	-	3-[(6'-methylsulfanyl)hexyl]malate	-	(C 11);(H 18);(O 5);(S 1)	(PUBCHEM 44237339 NIL |taltman| 3466375284 NIL NIL)	CSCCCCCCC(C(O)C(=O)[O-])C(=O)[O-]	3-[(6'-methylthio)hexyl]malic acid; 3-[(6'-methylthio)hexyl]malate	['-']
CPD-19488	-	-	CPD-21521	-	3-carboxy-9-(methylsulfanyl)-2-oxononanoate	-	(C 11);(H 16);(O 5);(S 1)	(PUBCHEM 123131572 NIL |kothari| 3696259642 NIL NIL)	CSCCCCCCC(C(=O)C(=O)[O-])C(=O)[O-]	3-carboxy-9-(methylthio)-2-oxononanoate	['-']
