ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
NADH	SUPER	-	NADH-P-OR-NOP	-	NADH	-	(C 21);(H 27);(N 7);(O 14);(P 2)	(SEED cpd00004 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM10 NIL |kothari| 3787514193 NIL NIL); (REFMET NADH NIL |midford| 3701443689 NIL NIL); (BIGG nadh NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57945 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01487 NIL |kothari| 3608601898 NIL NIL); (CHEMSPIDER 10239197 NIL |kothari| 3563631797 NIL NIL); (CHEBI 57945 NIL |kothari| 3557078252 NIL NIL); (PUBCHEM 21604869 NIL |ong| 3523387880 NIL NIL); (CAS 58-68-4 NIL |kothari| 3492444255 NIL NIL); (LIGAND-CPD C00004 NIL |kr| 3346617700 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))	NADH2; NADH2; dihydrodiphosphopyridine nucleotide; diphosphopyridine nucleotide reduced; dihydronicotinamide adenine dinucleotide; nicotinamide adenine dinucleotide reduced; NAD-reduced; NADH+H+; DPNH; &beta-NADH	['-']
PYRUVATE	-	-	Short-Chain-Carboxylates; 2-Oxo-carboxylates	-	pyruvate	pyruvate	(C 3);(H 3);(O 3)	(ZINC ZINC000001532517 NIL |kothari| 3853426131 NIL NIL); (MEDIADB compounds/22/ NIL |midford| 3791153824 NIL NIL); (SEED cpd00020 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM23 NIL |kothari| 3787514190 NIL NIL); (REFMET Pyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG pyr NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC15361 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00243 NIL |kothari| 3608602957 NIL NIL); (CHEMSPIDER 96901 NIL |kothari| 3563632303 NIL NIL); (PUBCHEM 107735 NIL |taltman| 3466375285 NIL NIL); (KNAPSACK C00001200 NIL |achi1| 3445698172 NIL NIL); (CHEBI 15361 NIL |taltman| 3452363604 NIL NIL); (LIGAND-CPD C00022 NIL |kr| 3346617699 NIL NIL); (CAS 127-17-3); (UM-BBD-CPD c0159 NIL |kawakami| 3278871244 NIL NIL)	CC(=O)C(=O)[O-]	alpha-ketopropionic acid; BTS; &alpha-ketopropionic acid; acetylformic acid; pyroracemic acid; 2-oxopropanoic acid; pyruvic acid; 2-oxopropanoate; 2-oxo-propionic acid	['-']
R-3-hydroxydodecanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
NADP	SUPER	-	NAD-P-OR-NOP	-	NADP+	-	(C 21);(H 25);(N 7);(O 17);(P 3)	(SEED cpd00006 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM5 NIL |kothari| 3787514191 NIL NIL); (REFMET NADP+ NIL |midford| 3701443689 NIL NIL); (BIGG nadp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58349 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00217 NIL |kothari| 3608602149 NIL NIL); (CHEMSPIDER 10239198 NIL |kothari| 3563631841 NIL NIL); (CHEBI 58349 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 15938972 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00006 NIL |kr| 3346617700 NIL NIL); (CAS 53-59-8)	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](OP([O-])(=O)[O-])[C@H](O)4))(=O)[O-])(=O)[O-]))=5)	coenzyme II; triphosphopyridine nucleotide; nicotinamide adenine dinucleotide phosphate; NADP-oxidized; NADP-ox; TPN; TPN+; TPN-ox; nicotinamide adenine dinucleotide-P; NADP(+); NADP; &beta-NADP+	['-']
3-oxo-dodecanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
NADPH	SUPER	-	NADH-P-OR-NOP	-	NADPH	-	(C 21);(H 26);(N 7);(O 17);(P 3)	(SEED cpd00005 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM6 NIL |kothari| 3787514189 NIL NIL); (REFMET NADPH NIL |midford| 3701443689 NIL NIL); (BIGG nadph NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57783 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00221 NIL |kothari| 3608602464 NIL NIL); (CHEMSPIDER 10239199 NIL |kothari| 3563631840 NIL NIL); (CHEBI 57783 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 15983949 NIL |taltman| 3497976212 NIL NIL); (CAS 2646-71-1 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00005 NIL |kr| 3346617699 NIL NIL)	C1(\N(/C=C(C\C=1)/C(=O)N)[C@@H]2(O[C@@H]([C@H]([C@H]2O)O)COP(OP(OC[C@H]5(O[C@@H](N3(C4(\C(\N=C/3)=C(N)/N=C\N=4)))[C@H](OP([O-])(=O)[O-])[C@H](O)5))(=O)[O-])(=O)[O-]))	reduced nicotinamide adenine dinucleotide phosphate; NADPH2; NADPH2; dihydrotriphosphopyridine nucleotide; reduced dihydrotriphosphopyridine nucleotide; dihydronicotinamide adenine dinucleotide phosphate; dihydronicotinamide adenine dinucleotide phosphate reduced; reduced NADP; NADP-red; TPNH; dihydronicotinamide adenine dinucleotide-P; &beta-NADPH	['-']
R-3-hydroxystearoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Octadec-2-enoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-465	-	-	Triterpenes	-	presqualene diphosphate	-	(C 30);(H 49);(O 7);(P 2)	(ZINC ZINC000008218522 NIL |kothari| 3853422898 NIL NIL); (REACTOME-CPD 191265 NIL |kothari| 3788282686 NIL NIL); (SEED cpd02169 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM591 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 131841557 NIL |kothari| 3728310938 NIL NIL); (METABOLIGHTS MTBLC57310 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01278 NIL |kothari| 3608601896 NIL NIL); (CHEBI 57310 NIL |kothari| 3557072876 NIL NIL); (LIGAND-CPD C03428 NIL |taltman| 3459474373 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/[C@@H]1([C@@](C)(CC/C=C(C)/CCC=C(C)C)[C@H]1COP(OP([O-])([O-])=O)([O-])=O)	['-']	['-']
NADH-P-OR-NOP	SUPER	-	Dinucleotide-Electron-Carriers	-	NAD(P)H	-	['-']	(SEED cpd27640 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM162231 NIL |kothari| 3787514193 NIL NIL); (CHEBI 13392 NIL |kothari| 3499012315 NIL NIL)	C1(/N(\C=C/CC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]2(O[C@H]([C@H](O[R])[C@H](O)2)N3(\C=N/C4(C(/N)=N\C=N/C3=4))))[C@@H](O)[C@@H](O)5))	&beta-NAD(P)H	['-']
SQUALENE	-	-	Triterpenes	-	squalene	-	(C 30);(H 50)	(ZINC ZINC000059206241 NIL |kothari| 3853426265 NIL NIL); (REACTOME-CPD 191269 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00559 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM292 NIL |kothari| 3787514190 NIL NIL); (REFMET Squalene NIL |midford| 3697479617 NIL NIL); (PUBCHEM 638072 NIL |kothari| 3651883220 NIL NIL); (METABOLIGHTS MTBLC15440 NIL |kothari| 3608996240 NIL NIL); (HMDB HMDB00256 NIL |kothari| 3608601834 NIL NIL); (LIPID_MAPS LMPR0106010002 NIL |kothari| 3594492024 NIL NIL); (CHEBI 15440 NIL |hartmut| 3568045648 NIL NIL); (LIGAND-CPD C00751 NIL |taltman| 3459474373 NIL NIL); (CAS 111-02-4)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CC/C=C(C)/CC/C=C(C)/CCC=C(C)C	['-']	['-']
NAD-P-OR-NOP	SUPER	-	Dinucleotide-Electron-Carriers	-	NAD(P)+	-	['-']	(SEED cpd27638 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM137 NIL |kothari| 3787514191 NIL NIL); (CHEBI 13390 NIL |kothari| 3499012217 NIL NIL)	C5(/C=C\C(\C(=O)N)=C/[N+](/[C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O[R])[C@H](O)4))(=O)[O-])(=O)[O-]))=5)	NAD(P); NAD(P)+; &beta-NAD(P)+	['-']
3-P-SERINE	-	-	Phosphoserines	-	O-phospho-L-serine	-	(C 3);(H 6);(N 1);(O 6);(P 1)	(ZINC ZINC000003869280 NIL |kothari| 3853420237 NIL NIL); (MEDIADB compounds/927/ NIL |midford| 3791153825 NIL NIL); (REACTOME-CPD 936706 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00738 NIL |kothari| 3788273833 NIL NIL); (METANETX MNXM379 NIL |kothari| 3787514190 NIL NIL); (REFMET Phosphoserine NIL |midford| 3701443689 NIL NIL); (BIGG pser__L NIL |kothari| 3661871748 NIL NIL); (HMDB HMDB00272 NIL |kothari| 3608601649 NIL NIL); (CHEMSPIDER 5415612 NIL |kothari| 3563631942 NIL NIL); (CHEBI 57524 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 7059387 NIL |taltman| 3466375285 NIL NIL); (CAS 407-41-0 NIL |kr| 3346617700 NIL NIL); (LIGAND-CPD C01005 NIL |kr| 3346617700 NIL NIL); (CAS 17885-08-4 NIL |kaipa| 3311532843 NIL NIL)	C(OP([O-])([O-])=O)[C@H]([NH3+])C(=O)[O-]	L-serine phosphate; phosphoryl-L-serine; L-seryl phosphate; L-serine-3P; L-serine 3-phosphate; 3-phospho-L-serine	['-']
SER	-	-	Amino-Acids-20; L-Amino-Acids; Neutral-Amino-Acids; Serines; Uncharged-polar-amino-acids	-	L-serine	ser	(C 3);(H 7);(N 1);(O 3)	(ZINC ZINC000000895034 NIL |kothari| 3853426226 NIL NIL); (MEDIADB compounds/63/ NIL |midford| 3791153824 NIL NIL); (REFMET Serine NIL |midford| 3697479617 NIL NIL); (BIGG ser__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC33384 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00187 NIL |kothari| 3608597114 NIL NIL); (CHEBI 33384 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 6857581 NIL |taltman| 3497976212 NIL NIL); (LIGAND-CPD C00065 NIL |kaipa| 3311532639 NIL NIL); (CAS 56-45-1)	C(O)[C@H]([NH3+])C(=O)[O-]	S; serine; L-ser	['-']
CPD1G-277	SUPER	Fatty acyls	VERY-LONG-CHAIN-FATTY-ACYL-COA; Very-long-Chain-234-Saturated-acyl-CoAs	Acyl-Coenzyme A	cerotoyl-CoA	-	(C 47);(H 82);(N 7);(O 17);(P 3);(S 1)	(METANETX MNXM1190 NIL |kothari| 3787514191 NIL NIL); (REFMET Hexacosanoyl-CoA NIL |midford| 3701443689 NIL NIL); (HMDB HMDB06459 NIL |kothari| 3608597114 NIL NIL); (CHEBI 64868 NIL |kothari| 3557072876 NIL NIL); (PUBCHEM 25202335 NIL |taltman| 3466375284 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	hexacosanoyl-CoA	['-']
CPD-14283	SUPER	Fatty acyls	Very-Long-Chain-Trans-23-Dehydroacyl-CoA	Acyl-Coenzyme A	trans-cerot-2-enoyl-CoA	-	(C 47);(H 80);(N 7);(O 17);(P 3);(S 1)	(REACTOME-CPD 390249 NIL |kothari| 3788282686 NIL NIL); (HMDB HMDB62228 NIL |kothari| 3787939150 NIL NIL); (METANETX MNXM114303 NIL |kothari| 3787514191 NIL NIL); (REFMET 2E-hexacosenoyl-CoA NIL |midford| 3701443689 NIL NIL); (PUBCHEM 71581195 NIL |kothari| 3619400312 NIL NIL); (CHEBI 74281 NIL |kothari| 3608052289 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	trans-2,3-dihydro-cerotenoyl-CoA; (2E)-cerotenoyl-CoA	['-']
N-5-PHOSPHORIBOSYL-ANTHRANILATE	-	-	Compounds	-	N-(5-phosphoribosyl)-anthranilate	-	(C 12);(H 13);(N 1);(O 9);(P 1)	(ZINC ZINC000003870065 NIL |kothari| 3853425839 NIL NIL); (SEED cpd02642 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM1489 NIL |kothari| 3787514192 NIL NIL); (BIGG pran NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 9548600 NIL |kothari| 3641818092 NIL NIL); (CHEBI 18277 NIL |caspi| 3587409799 NIL NIL); (LIGAND-CPD C04302 NIL |kr| 3346617700 NIL NIL)	C(OP(=O)([O-])[O-])[C@H]2(O[C@@H](NC1(/C=C\C=C/C(/C(=O)[O-])=1))[C@H](O)[C@H](O)2)	N-(5-phospho-D-ribosyl)-anthranilate; N-(5-phospho-&beta-D-ribosyl)-anthranilate; 5-phosphoribosyl-anthranilate; 5-P-ribosyl-anthranilate; 5'-phosphoribosyl-anthranilate; 5'-P-ribosyl-anthranilate	['-']
ANTHRANILATE	-	-	Compounds	-	anthranilate	-	(C 7);(H 6);(N 1);(O 2)	(ZINC ZINC000000047985 NIL |kothari| 3853420492 NIL NIL); (SEED cpd00093 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM188 NIL |kothari| 3787514192 NIL NIL); (REFMET 2-Aminobenzoic acid NIL |midford| 3701443689 NIL NIL); (BIGG anth NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC16567 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01123 NIL |kothari| 3594494372 NIL NIL); (CHEMSPIDER 4573598 NIL |kothari| 3563632053 NIL NIL); (PUBCHEM 5459842 NIL |taltman| 3466375285 NIL NIL); (CHEBI 16567 NIL |taltman| 3452363598 NIL NIL); (LIGAND-CPD C00108 NIL |kr| 3346617701 NIL NIL); (CAS 118-92-3)	C(C1(\C(\N)=C/C=C\C=1))(=O)[O-]	anthranilic acid; 2-aminobenzoic acid; vitamin L1; o-aminobenzoic acid; 2-aminobenzoate; o-aminobenzoate	['-']
PRPP	-	-	Sugar-Phosphate	-	5-phospho-&alpha-D-ribose 1-diphosphate	PRPP	(C 5);(H 8);(O 14);(P 3)	(ZINC ZINC000008215630 NIL |kothari| 3853426099 NIL NIL); (REACTOME-CPD 73566 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00103 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM91 NIL |kothari| 3787514194 NIL NIL); (REFMET Phosphoribosyl pyrophosphate NIL |midford| 3701443689 NIL NIL); (BIGG prpp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58017 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00280 NIL |kothari| 3608601825 NIL NIL); (CHEMSPIDER 20171339 NIL |kothari| 3563631816 NIL NIL); (CHEBI 58017 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 20848918 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00119 NIL |kr| 3346617699 NIL NIL); (CAS 13270-65-0)	C(OP(=O)([O-])[O-])[C@@H]1([C@@H](O)[C@@H](O)[C@H](O1)OP(OP([O-])(=O)[O-])([O-])=O)	5-phosphoribosyl 1-pyrophosphate; 5-phosphoribosyl diphosphate; 5-phosphoribosyl-1-PP; 5-phosphoribosyl-PP; 5-phosphoribosyl-1-pyrophosphate; 5-phosphoribosylpyrophosphate; phosphoribosylpyrophosphate; 5-phospho-ribosyl-pyrophosphate; &alpha-D-5-phosphoribosylPP; &alpha-D-5-P-RibosylPP	['-']
CPD-14277	SUPER	Fatty acyls	CPD-16348; Very-Long-Chain-3-Hydroxyacyl-CoAs	Acyl-Coenzyme A	(3R)-3-hydroxylignoceroyl-CoA	-	(C 45);(H 78);(N 7);(O 18);(P 3);(S 1)	(SEED cpd24268 NIL |kothari| 3788273831 NIL NIL); (HMDB HMDB60240 NIL |kothari| 3787939155 NIL NIL); (METANETX MNXM36558 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 72193809 NIL |kothari| 3619400336 NIL NIL); (CHEBI 76377 NIL |kothari| 3608037945 NIL NIL)	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	['-']	['-']
CPD-14282	SUPER	Fatty acyls	Very-Long-Chain-Trans-23-Dehydroacyl-CoA	Acyl-Coenzyme A	trans-lignocer-2-enoyl-CoA	-	(C 45);(H 76);(N 7);(O 17);(P 3);(S 1)	(SEED cpd24272 NIL |kothari| 3788273828 NIL NIL); (HMDB HMDB62231 NIL |kothari| 3787939156 NIL NIL); (METANETX MNXM97616 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 71627272 NIL |kothari| 3619400315 NIL NIL); (CHEBI 74693 NIL |kothari| 3608052289 NIL NIL)	CCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	trans-2,3-dihydro-lignocerenoyl-CoA; (2E)-lignocerenoyl-CoA	['-']
G3P	-	-	CPD-16758; Glycerates	-	3-phospho-D-glycerate	-	(C 3);(H 4);(O 7);(P 1)	(ZINC ZINC000003869934 NIL |kothari| 3853425419 NIL NIL); (SEED cpd00169 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM126 NIL |kothari| 3787514191 NIL NIL); (REFMET 3-Phosphoglyceric acid NIL |midford| 3701443689 NIL NIL); (BIGG 3pg NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58272 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB60180 NIL |kothari| 3608602343 NIL NIL); (CHEBI 58272 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25245548 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00197 NIL |kr| 3346617701 NIL NIL); (CAS 820-11-1)	C(OP(=O)([O-])[O-])[C@@H](O)C(=O)[O-]	3-phospho-(R)-glycerate; 3-phospho-D-glyceric acid; 3-P-D-glycerate; D-glycerate-3-P; D-glycerate 3-phosphate; 3-phosphoglycerate; D-3-phosphoglycerate; D-3-Phospho-glyceric acid	['-']
3-P-HYDROXYPYRUVATE	-	-	Compounds	-	3-phosphooxypyruvate	-	(C 3);(H 2);(O 7);(P 1)	(ZINC ZINC000003869279 NIL |kothari| 3853420236 NIL NIL); (REACTOME-CPD 977329 NIL |kothari| 3788282686 NIL NIL); (SEED cpd02069 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM541 NIL |kothari| 3787514189 NIL NIL); (REFMET Phosphohydroxypyruvic acid NIL |midford| 3701443689 NIL NIL); (BIGG 3php NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC18110 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01024 NIL |kothari| 3608602650 NIL NIL); (CHEMSPIDER 4573923 NIL |kothari| 3563632032 NIL NIL); (PUBCHEM 5460375 NIL |taltman| 3466375284 NIL NIL); (CHEBI 18110 NIL |taltman| 3452363448 NIL NIL); (LIGAND-CPD C03232 NIL |kr| 3346617699 NIL NIL); (CAS 3913-50-6)	C(OP([O-])(=O)[O-])C(=O)C(=O)[O-]	phosphohydroxypyruvate; 3-phosphonooxypyruvate; 3-P-hydroxypyruvate; 3-p-OH-pyr; 3-phosphohydroxypyruvate; 3-p-OH-pyruvate; 3-p-hydroxy-pyr; 3-phosphohydroxy-pyr; phosphohydroxypyruate; 3-phospho-hydroxypyruvate	['-']
DELTA-TOCOPHEROL	-	-	Tocopherols	-	&delta-tocopherol	-	(C 27);(H 46);(O 2)	(ZINC ZINC000004215541 NIL |kothari| 3853425190 NIL NIL); (SEED cpd09850 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM5121 NIL |kothari| 3787514194 NIL NIL); (REFMET delta-tocopherol NIL |midford| 3697479617 NIL NIL); (METABOLIGHTS MTBLC47772 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB02902 NIL |kothari| 3604149776 NIL NIL); (CHEMSPIDER 83144 NIL |kothari| 3563632337 NIL NIL); (PUBCHEM 92094 NIL |fulcher| 3466893509 NIL NIL); (CHEBI 47772 NIL |kothari| 3453132762 NIL NIL); (LIGAND-CPD C14151 NIL |kothari| 3453132762 NIL NIL)	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)(CCC2(\C(\O1)=C(C)/C=C(\C=2)/O))	8-methyltocol	['-']
MPBQ	-	-	Reduced-Quinones	-	2-methyl-6-phytyl-1,4-benzoquinol	-	(C 27);(H 46);(O 2)	(ZINC ZINC000014592909 NIL |kothari| 3853425819 NIL NIL); (SEED cpd14613 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM3160 NIL |kothari| 3787514191 NIL NIL); (CHEBI 75920 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 71768135 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC75920 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB38959 NIL |kothari| 3594494456 NIL NIL); (LIGAND-CPD C15882 NIL |kr| 3410284650 NIL NIL)	CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/CC1(/C=C(\C=C(C)/C(/O)=1)/O))C)C	['-']	['-']
CPD-8166	-	Glycerolipids	Monogalactosyldiacylglycerols-36-5	Monohexosyldiacylglycerol	1-18:2-2-18:3-monogalactosyldiacylglycerol	18:2-18:3-MGDG	(C 45);(H 76);(O 10)	(METANETX MNXM9566 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 91820296 NIL |kothari| 3651883220 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC/C=C/C\C=C/C\C=C/CC)=O	18:2-18:3-MGDG; 1-(9Z,12Z-octadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-8168	-	Glycerolipids	Monogalactosyldiacylglycerols-36-6	Monohexosyldiacylglycerol	1-18:3-2-18:3-monogalactosyldiacylglycerol	18:3-18:3-MGDG	(C 45);(H 74);(O 10)	(SEED cpd25077 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM9574 NIL |kothari| 3787514194 NIL NIL); (CHEBI 34042 NIL |kothari| 3780416720 NIL NIL); (PUBCHEM 21582567 NIL |kothari| 3641818093 NIL NIL); (LIGAND-CPD C13871 NIL |taltman| 3466371734 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)=O	18:3-18:3-MGDG; 1,2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
L-CITRULLINE	-	-	Alpha-Amino-Acids; Ureido-Compounds	-	L-citrulline	-	(C 6);(H 13);(N 3);(O 3)	(ZINC ZINC000001532614 NIL |kothari| 3853425688 NIL NIL); (MEDIADB compounds/314/ NIL |midford| 3791153825 NIL NIL); (SEED cpd00274 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM211 NIL |kothari| 3787514192 NIL NIL); (REFMET Citrulline NIL |midford| 3697479617 NIL NIL); (BIGG citr__L NIL |kothari| 3661871748 NIL NIL); (CHEBI 57743 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 6992098 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC16349 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00904 NIL |kothari| 3594494367 NIL NIL); (DRUGBANK DB00155 NIL |kothari| 3594430386 NIL NIL); (LIGAND-CPD C00327 NIL |kaipa| 3311532640 NIL NIL); (CAS 372-75-8)	C(NC(N)=O)CC[C@H]([NH3+])C(=O)[O-]	N&gamma-carbamylornithine; &alpha-amino-&gamma-ureidovaleric acid; &gamma-ureidonorvaline; N5-(Aminocarbonyl)-L-ornithine	['-']
CPD-8075	-	Glycerolipids	Monogalactosyldiacylglycerols-34-3	Monohexosyldiacylglycerol	1-18:2-2-16:1-monogalactosyldiacylglycerol	18:2-16:1-MGDG	(C 43);(H 76);(O 10)	(ZINC ZINC000062233391 NIL |kothari| 3853423858 NIL NIL); (METANETX MNXM6593 NIL |kothari| 3787514189 NIL NIL); (PUBCHEM 91820596 NIL |kothari| 3651883220 NIL NIL)	CCCCC\C=C/C/C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/CCCCCCCC)=O)=O	18:2-16:1-MGDG; 1-(9Z,12Z-octadecadienoyl)-2-(7Z-hexadecenoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
R-3-hydroxymyristoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
3-oxo-myristoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-8082	-	Glycerolipids	Digalactosyldiacylglycerols-36-4	Dihexosyldiacylglycerol	1-18:2-2-18:2-digalactosyldiacylglycerol	18:2-18:2-DGDG	(C 51);(H 88);(O 15)	(SEED cpd25033 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM9563 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 90657438 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)=O	18:2-18:2-DGDG; 1,2-(9Z,12Z-octadecadienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	['-']
