ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
OXALACETIC_ACID	-	-	C4-dicarboxylates	-	oxaloacetate	-	(C 4);(H 2);(O 5)	(REFMET Oxaloacetic acid NIL |midford| 3701443689 NIL NIL); (BIGG oaa NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC16452 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00223 NIL |kothari| 3608601791 NIL NIL); (CHEMSPIDER 144251 NIL |kothari| 3563632246 NIL NIL); (PUBCHEM 164550 NIL |taltman| 3466375284 NIL NIL); (CHEBI 16452 NIL |taltman| 3452363347 NIL NIL); (LIGAND-CPD C00036 NIL |kaipa| 3311532642 NIL NIL); (CAS 328-42-7)	C(C([O-])=O)C(=O)C([O-])=O	keto-oxaloacetate; oxaloacetic acid; oxalacetic acid; oxalacetate	['-']
UDP-GLUCURONATE	-	-	UDP-sugar	-	UDP-&alpha-D-glucuronate	-	(C 15);(H 19);(N 2);(O 18);(P 2)	(REFMET UDP-glucuronic acid NIL |midford| 3701443689 NIL NIL); (BIGG udpglcur NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58052 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00935 NIL |kothari| 3608603014 NIL NIL); (CHEBI 58052 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25202620 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00167 NIL |kr| 3346617700 NIL NIL); (CAS 2616-64-0)	C([C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))OP(=O)([O-])OP(=O)([O-])O[C@H]3(O[C@H](C([O-])=O)[C@@H](O)[C@H](O)[C@@H](O)3)	(UDP-GlcA)1; UDP-D-glucuronic acid; UDP-glucuronic acid; udp-glcua; UDP-glucuronate; uridine diphosphate glucuronate; uridine diphosphate glucuronic acid; UDP-D-glucuronate	['-']
UDP-D-GALACTURONATE	-	-	UDP-sugar	-	UDP-&alpha-D-galacturonate	-	(C 15);(H 19);(N 2);(O 18);(P 2)	(HMDB HMDB12302 NIL |kothari| 3608602825 NIL NIL); (CHEBI 57635 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244587 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00617 NIL |taltman| 3459474373 NIL NIL)	C(OP(=O)([O-])OP(=O)([O-])O[C@H]1(O[C@H](C([O-])=O)[C@H](O)[C@H](O)[C@@H](O)1))[C@H]2(O[C@H]([C@H](O)[C@H](O)2)N3(\C=C/C(=O)NC(=O)3))	['-']	['-']
CPD-8165	-	Glycerolipids	Monogalactosyldiacylglycerols-36-4	Monohexosyldiacylglycerol	1-18:2-2-18:2-monogalactosyldiacylglycerol	18:2-18:2-MGDG	(C 45);(H 78);(O 10)	(CHEBI 90506 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 90657255 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)=O	18:2-18:2-MGDG; 1,2-(9Z,12Z-octadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-8166	-	Glycerolipids	Monogalactosyldiacylglycerols-36-5	Monohexosyldiacylglycerol	1-18:2-2-18:3-monogalactosyldiacylglycerol	18:2-18:3-MGDG	(C 45);(H 76);(O 10)	(PUBCHEM 91820296 NIL |kothari| 3651883220 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC/C=C/C\C=C/C\C=C/CC)=O	18:2-18:3-MGDG; 1-(9Z,12Z-octadecadienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
UDP-L-RHAMNOSE	-	-	UDP-sugar	-	UDP-&beta-L-rhamnose	-	(C 15);(H 22);(N 2);(O 16);(P 2)	(CHEBI 83836 NIL |kothari| 3696264267 NIL NIL); (PUBCHEM 86290151 NIL |kothari| 3696259642 NIL NIL); (HMDB HMDB12305 NIL |kothari| 3608602835 NIL NIL); (LIGAND-CPD C02199 NIL |taltman| 3459474373 NIL NIL)	C[C@@H]3(O[C@H](OP(OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))([O-])=O)[C@H](O)[C@H](O)[C@@H](O)3)	UDP-rhamnose	['-']
CPD-11540	-	-	UDP-hex4-ulose	-	UDP-4-dehydro-&beta-L-rhamnose	-	(C 15);(H 20);(N 2);(O 16);(P 2)	(CHEBI 141069 NIL |kothari| 3760050701 NIL NIL); (PUBCHEM 123131583 NIL |kothari| 3696259642 NIL NIL)	C[C@H]3(C(=O)[C@@H](O)[C@@H](O)[C@@H](OP(OP(=O)([O-])OC[C@H]1(O[C@H]([C@H](O)[C@H](O)1)N2(\C=C/C(=O)NC(=O)2)))([O-])=O)O3)	UDP-4-keto-&beta-L-rhamnose	['-']
DIACYLGLYCEROL	SUPER	Glycerolipids	1-2-Diglycerides	Diacylglycerol	1,2-diacyl-sn-glycerol	-	['-']	(BIGG 12dgr141 NIL |kothari| 3661824226 NIL NIL); (BIGG 12dgr120 NIL |kothari| 3661824226 NIL NIL); (BIGG 12dgr160 NIL |kothari| 3661824226 NIL NIL); (BIGG 12dgr180 NIL |kothari| 3661824226 NIL NIL); (BIGG 12dgr140 NIL |kothari| 3661824226 NIL NIL); (BIGG 12dgr161 NIL |kothari| 3661824225 NIL NIL); (BIGG 12dgr181 NIL |kothari| 3661824225 NIL NIL); (CHEBI 17815 NIL |kothari| 3498959776 NIL NIL); (LIGAND-CPD C00641 NIL |kothari| 3458491290 NIL NIL)	C(O)[C@@H](COC(=O)[R1])OC(=O)[R2]	D-1,2-diglyceride; 1,2-diacylglycerol; D-1,2-diacylglycerol; DAG	['-']
1-Palmitoyl-2-Acyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-palmitoyl-2-acyl-sn-glycerol	-	['-']	-	CCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)[R])CO	['-']	['-']
1-Oleoyl-2-Acyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-oleoyl-2-acyl-sn-glycerol	-	['-']	-	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)[R])CO	['-']	['-']
1-Linoleoyl-2-Acyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-linoleoyl-2-acyl-sn-glycerol	-	['-']	-	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)[R])CO	['-']	['-']
1-Arachidonoyl-2-Acyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-arachidonoyl-2-acyl-sn-glycerol	-	['-']	-	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)OC[C@@H](OC(=O)[R])CO	['-']	['-']
1-Acyl-2-Arachidonoyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-acyl-2-arachidonoyl-sn-glycerol	-	['-']	-	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)O[C@H](COC([R])=O)CO	2-arachidonoyl-DAG	['-']
1-acyl-2-oleoyl-glyceride	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-acyl,2-oleoyl-sn-glycerol	-	['-']	-	CCCCCCCC\C=C/CCCCCCCC(O[C@H](COC(=O)[R])CO)=O	['-']	['-']
1-Stearoyl-2-Acyl-Glycerols	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-stearoyl-2-acyl-sn-glycerol	-	['-']	-	CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](OC(=O)[R])CO	['-']	['-']
CPD-17375	DIACYLGLYCEROL	Glycerolipids	DIACYLGLYCEROL	Diacylglycerol	1-[18-hydroxyoeoyl]-2-[18-hydroxy-linoleoyl]-sn-glycerol	-	(C 39);(H 70);(O 7)	(PUBCHEM 91820474 NIL |kothari| 3651883219 NIL NIL)	C(O)CCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/CCCCCO)CO)=O	['-']	['-']
D-Galactosyl-12-diacyl-glycerols	SUPER	Fatty acyls	Galactolipids	Non-esterified fatty acid	1,2-diacyl-3-O-(&beta-D-galactopyranosyl)-sn-glycerol	-	['-']	(CHEBI 17615 NIL |kothari| 3498844408 NIL NIL); (LIGAND-CPD C03692 NIL |kothari| 3498844408 NIL NIL)	C(OC(=O)[R1])[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)[R2]	monogalactosyl-diacylglycerol; monogalactosyldiacylglycerol; D-galactosyldiacylglycerol; 3-(&beta-D-galactosyl)-1,2-diacyl-sn-glycerol; 3-&beta-D-galactosyl-1,2-diacylglycerol; monogalactosyldiglyceride; MGDG; Gal&beta1->3acyl2Gro; mono-&beta-D-galactosyldiacylglycerol; 1,2-diacyl-3-&beta-D-galactosyl-sn-glycerol; &beta-monogalactosyldiacylglycerol; 1,2-diacyl-3-O-(&beta-D-galactosyl)-sn-glycerol	['-']
Monogalactosyldiacylglycerols-36-2	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:2	MGDG-36:2; MGDG36:2	['-']	-	['-']	MGDG-36:2; MGDG36:2	['-']
CPD-17298	D-Galactosyl-12-diacyl-glycerols; SUPER	Fatty acyls	CPD-17292; D-Galactosyl-12-diacyl-glycerols	Non-esterified fatty acid	(7Z,10Z,13Z)-sn2-monogalactosyldiacylglycerol	-	['-']	-	CC\C=C/C\C=C/C\C=C/CCCCCC(O[C@@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))COC([R])=O)=O	(7Z,10Z,13Z)-sn2-MGDG; (7Z,10Z,13Z)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-17295	D-Galactosyl-12-diacyl-glycerols; SUPER	Fatty acyls	D-Galactosyl-12-diacyl-glycerols; Palmitoyl-lipid	Non-esterified fatty acid	1-acyl,2-palmitoyl-monogalactosyldiacylglycerol	-	['-']	-	CCCCCCCCCCCCCCCC(O[C@@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))COC([R])=O)=O	['-']	['-']
Monogalactosyldiacylglycerols-36-3	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:3	MGDG-36:3; MGDG36:3	['-']	-	['-']	MGDG-36:3; MGDG36:3	['-']
CPD-17296	D-Galactosyl-12-diacyl-glycerols; SUPER	Fatty acyls	CPD-17294; D-Galactosyl-12-diacyl-glycerols	Non-esterified fatty acid	1-acyl,2-(7Z)-hexadecenoate-monogalactosyldiacylglycerol	-	['-']	-	CCCCCCCC\C=C/CCCCCC(O[C@@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))COC([R])=O)=O	['-']	['-']
Monogalactosyldiacylglycerols-38-6	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:6	MGDG-38:6; MGDG38:6	['-']	-	['-']	MGDG-38:6; MGDG38:6	['-']
CPD-17297	D-Galactosyl-12-diacyl-glycerols; SUPER	Fatty acyls	CPD-17293; D-Galactosyl-12-diacyl-glycerols	Non-esterified fatty acid	(7Z,10Z)-hexadecadienoate-sn2-monogalactosyldiacylglycerol	-	['-']	-	CCCCC\C=C/C\C=C/CCCCCC(O[C@@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))COC([R])=O)=O	(7Z,10Z)-hexadecadienoate-sn2-MGDG; 2-(7Z,10Z-hexadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
Monogalactosyldiacylglycerols-38-4	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:4	MGDG-38:4; MGDG38:4	['-']	-	['-']	MGDG-38:4; MGDG38:4	['-']
Monogalactosyldiacylglycerols-38-3	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:3	MGDG-38:3; MGDG38:3	['-']	-	['-']	MGDG-38:3; MGDG38:3	['-']
Monogalactosyldiacylglycerols-38-5	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-38:5	MGDG-38:5; MGDG38:5	['-']	-	['-']	MGDG-38:5; MGDG38:5	['-']
Monogalactosyldiacylglycerols-36-1	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	monogalactosyldiacylglycerol-36:1	MGDG-36:1; MGDG36:1	['-']	-	['-']	MGDG-36:1; MGDG36:1	['-']
CPDIO2-9	D-Galactosyl-12-diacyl-glycerols	Glycerolipids	D-Galactosyl-12-diacyl-glycerols	Monohexosyldiacylglycerol	1-18:3-2-16:4-monogalactosyldiacylglycerol	18:3-16:4-MGDG	(C 43);(H 68);(O 10)	-	C(OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)C(OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/CC)COC1(OC(C(C(C1O)O)O)CO)	18:3-16:4-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(4Z,7Z,10Z,13Z-hexadecatetraenoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
Triacylglycerols	SUPER	-	Triacylglycerides	-	triacyl-sn-glycerol	-	['-']	(CHEBI 64615 NIL |caspi| 3577118494 NIL NIL); (LIGAND-CPD C00422 NIL |taltman| 3459474374 NIL NIL)	C([C@H](OC([R2])=O)COC(=O)[R1])OC([R3])=O	['-']	['-']
TAG-18-3-36-0s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/36:0)	18:3/36:0-TAG; triacylglyceride(18:3/36:0); TAG(54:3)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/36:0-TAG; triacylglyceride(18:3/36:0); TAG(54:3)	['-']
TAG-18-3-40-3s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/40:3)	18:3/40:3-TAG; triacylglyceride(18:3/40:3); TAG(58:6)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/40:3-TAG; triacylglyceride(18:3/40:3); TAG(58:6)	['-']
TAG-18-3-38-1s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/38:1)	18:3/38:1-TAG; triacylglyceride(18:3/38:1); TAG(56:4)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/38:1-TAG; triacylglyceride(18:3/38:1); TAG(56:4)	['-']
TAG-18-3-34-2s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/34:2)	18:3/34:2-TAG; triacylglyceride(18:3/34:2); TAG(52:5)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/34:2-TAG; triacylglyceride(18:3/34:2); TAG(52:5)	['-']
TAG-18-3-34-0s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/34:0)	18:3/34:0-TAG; triacylglyceride(18:3/34:0); TAG(52:3)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/34:0-TAG; triacylglyceride(18:3/34:0); TAG(52:3)	['-']
TAG-18-3-36-5s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/36:5)	18:3/36:5-TAG; triacylglyceride(18:3/36:5); TAG(54:8)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/36:5-TAG; triacylglyceride(18:3/36:5); TAG(54:8)	['-']
TAG-18-3-40-0s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/40:0)	18:3/40:0-TAG; triacylglyceride(18:3/40:0); TAG(58:3)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/40:0-TAG; triacylglyceride(18:3/40:0); TAG(58:3)	['-']
TAG-18-3-36-1s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/36:1)	18:3/36:1-TAG; triacylglyceride(18:3/36:1); TAG(54:4)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/36:1-TAG; triacylglyceride(18:3/36:1); TAG(54:4)	['-']
TAG-18-3-40-4s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/40:4)	18:3/40:4-TAG; triacylglyceride(18:3/40:4); TAG(58:7)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/40:4-TAG; triacylglyceride(18:3/40:4); TAG(58:7)	['-']
TAG-18-3-32-0s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/32:0)	18:3/32:0-TAG; triacylglyceride(18:3/32:0); TAG(50:3)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/32:0-TAG; triacylglyceride(18:3/32:0); TAG(50:3)	['-']
TAG-18-3-38-3s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/38:3)	18:3/38:3-TAG; triacylglyceride(18:3/38:3); TAG(56:6)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/38:3-TAG; triacylglyceride(18:3/38:3); TAG(56:6)	['-']
TAG-18-3-40-2s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/40:2)	18:3/40:2-TAG; triacylglyceride(18:3/40:2); TAG(58:5)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/40:2-TAG; triacylglyceride(18:3/40:2); TAG(58:5)	['-']
TAG-18-3-40-1s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/40:1)	18:3/40:1-TAG; triacylglyceride(18:3/40:1); TAG(58:4)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/40:1-TAG; triacylglyceride(18:3/40:1); TAG(58:4)	['-']
TAG-18-3-38-0s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/38:0)	18:3/38:0-TAG; triacylglyceride(18:3/38:0); TAG(56:3)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/38:0-TAG; triacylglyceride(18:3/38:0); TAG(56:3)	['-']
TAG-18-3-32-2s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/32:2)	18:3/32:2-TAG; triacylglyceride(18:3/32:2); TAG(50:5)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/32:2-TAG; triacylglyceride(18:3/32:2); TAG(50:5)	['-']
TAG-18-3-36-3s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/36:3)	18:3/36:3-TAG; triacylglyceride(18:3/36:3); TAG(54:6)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/36:3-TAG; triacylglyceride(18:3/36:3); TAG(54:6)	['-']
TAG-18-3-32-1s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/32:1)	18:3/32:1-TAG; triacylglyceride(18:3/32:1); TAG(50:4)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/32:1-TAG; triacylglyceride(18:3/32:1); TAG(50:4)	['-']
TAG-18-3-36-4s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/36:4)	18:3/36:4-TAG; triacylglyceride(18:3/36:4); TAG(54:7)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/36:4-TAG; triacylglyceride(18:3/36:4); TAG(54:7)	['-']
TAG-18-3-36-6s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/36:6)	18:3/36:6-TAG; triacylglyceride(18:3/36:6); TAG(54:9)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/36:6-TAG; triacylglyceride(18:3/36:6); TAG(54:9)	['-']
TAG-18-3-34-1	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/34:1)	18:3/34:1-TAG; triacylglyceride(18:3/34:1); TAG(52:4)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/34:1-TAG; triacylglyceride(18:3/34:1); TAG(52:4)	['-']
TAG-18-3-38-5s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/38:5)	18:3/38:5-TAG; triacylglyceride(18:3/38:5); TAG(56:8)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/38:5-TAG; triacylglyceride(18:3/38:5); TAG(56:8)	['-']
TAG-18-3-34-3s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/34:3)	18:3/34:3-TAG; triacylglyceride(18:3/34:3); TAG(52:6)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/34:3-TAG; triacylglyceride(18:3/34:3); TAG(52:6)	['-']
TAG-18-3-38-4s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/38:4)	18:3/38:4-TAG; triacylglyceride(18:3/38:4); TAG(56:7)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/38:4-TAG; triacylglyceride(18:3/38:4); TAG(56:7)	['-']
TAG-18-3-38-2s	Triacylglycerols	Glycerolipids	Triacylglycerols	Triacylglycerol	TAG(18:3/38:2)	18:3/38:2-TAG; triacylglyceride(18:3/38:2); TAG(56:5)	['-']	-	C(OC([R3])=O)[C@H](OC([R2])=O)COC([R1])=O	18:3/38:2-TAG; triacylglyceride(18:3/38:2); TAG(56:5)	['-']
MONO-BETA-D-GALACTOSYLACYLGLYCEROL	-	-	Compounds	-	mono-&beta-D-galactosylacylglycerol	-	['-']	(LIGAND-CPD C04315 NIL |taltman| 3466371734 NIL NIL)	C(OC(=O)[R])[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))O	['-']	['-']
DELTA3-ISOPENTENYL-PP	-	-	Compounds	-	isopentenyl diphosphate	IPP	(C 5);(H 9);(O 7);(P 2)	(REFMET Isopentenyl-diphosphate NIL |midford| 3701443689 NIL NIL); (BIGG ipdp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC128769 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01347 NIL |kothari| 3608602897 NIL NIL); (CHEMSPIDER 13115335 NIL |kothari| 3563631839 NIL NIL); (CHEBI 128769 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 15983957 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00129 NIL |keseler| 3341251572 NIL NIL)	C=C(C)CCOP([O-])(=O)OP([O-])(=O)[O-]	isopentenyl-pp; isopentenyl pyrophosphate; &delta(3)-isopentenyl-PP; &Delta3-isopentenyl-PP; 3-methylbut-3-enyl diphosphate; 3-methylbut-3-enyl pyrophosphate	['-']
CPD-4211	-	-	Compounds	-	prenyl diphosphate	DMAPP	(C 5);(H 9);(O 7);(P 2)	(BIGG dmpp NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC57623 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01120 NIL |kothari| 3608602278 NIL NIL); (CHEMSPIDER 13115336 NIL |kothari| 3563631839 NIL NIL); (CHEBI 57623 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 15983958 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00235 NIL |keseler| 3341251295 NIL NIL); (CAS 358-71-4 NIL |keseler| 3341251295 NIL NIL)	CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]	dimethylallyl-diphosphate; prenyl-diphosphate; &delta-prenyl diphosphate; &delta2-isopentenyl-diphosphate; 2-isopentenyl diphosphate; dimethylallyl diphosphate; DPP; di-CH3-allyl-PPi; dimethylallyl-PP; dimethylallyl-PPi; DMPP; dimethylallyl pyrophosphate	3-methylbut-2-en-1-yl diphosphate
CPD-8083	-	Glycerolipids	Digalactosyldiacylglycerols-36-5	Dihexosyldiacylglycerol	1-18:2-2-18:3-digalactosyldiacylglycerol	18:2-18:3-DGDG	(C 51);(H 86);(O 15)	(PUBCHEM 90658674 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)=O	18:2-18:3-DGDG; 1-(9Z,12Z-octadecenoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	['-']
CPD-8081	-	Glycerolipids	Digalactosyldiacylglycerols-36-6	Dihexosyldiacylglycerol	1-18:3-2-18:3-digalactosyldiacylglycerol	18:3-18:3-DGDG	(C 51);(H 84);(O 15)	(PUBCHEM 91820238 NIL |kothari| 3651883220 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCC\C=C/C/C=C/C\C=C/CC)=O	18:3-18:3-DGDG; 1,2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-[&alpha-D-galactosyl-(1->6)-O-&beta-D-galactosyl]-sn-glycerol	['-']
FERROCYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
C18-Phytoceramides	-	-	Phytoceramides; VLC-Ceramides	-	(C18)-phytoceramide	-	['-']	-	CCCCCCCCCCCCCC[C@@H](O)[C@H]([C@H](CO)NC(=O)[R])O	['-']	['-']
FERRICYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
