ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
Plant-Ceramide-Phosphate	CPD3DJ-82	-	CPD3DJ-82	-	dihydroceramide 1-phosphate	-	['-']	-	CCCCCCCCCCCCCCC[C@H]([C@H](COP([O-])(=O)[O-])NC(=O)[R])O	plant ceramide 1-phosphate	['-']
FERROCYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Alpha-hydroxydihydroceramides	SUPER	-	CPD3DJ-82	-	(2'R)-2'-hydroxydihydroceramide	-	['-']	-	CCCCCCCCCCCCCCC[C@H]([C@@H](NC(=O)[C@@H](O)[R])CO)O	plant ceramide (II); &alpha hydroxydihydroceramide	['-']
Ceramide-AdS	Alpha-hydroxydihydroceramides	-	Alpha-hydroxydihydroceramides	-	ceramide AdS	-	['-']	-	C(O)[C@H](NC(=O)[C@@H](O)[R2])[C@H](O)[R1]	Cer 11; ceramide 11	['-']
FERRICYTOCHROME-B5	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
ACYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Fatty-Acids	SUPER	Fatty acyls	Carboxylates	Non-esterified fatty acid	fatty acid	-	['-']	(|Wikipedia| Fatty_acid NIL |caspi| 3495544650 NIL NIL); (CHEBI 35366 NIL |kothari| 3458490363 NIL NIL); (LIGAND-CPD C00162 NIL |kothari| 3458490363 NIL NIL)	C([R])([O-])=O	['-']	['-']
Cutin-Monomers	Fatty-Acids	Fatty acyls	Fatty-Acids	Non-esterified fatty acid	cutin monomer	-	['-']	(LIGAND-CPD C07300 NIL |qwan| 3371400890 NIL NIL)	['-']	cutin monomer	['-']
C18-Phytoceramides	-	-	Phytoceramides; VLC-Ceramides	-	(C18)-phytoceramide	-	['-']	-	CCCCCCCCCCCCCC[C@@H](O)[C@H]([C@H](CO)NC(=O)[R])O	['-']	['-']
4-Hydroxysphing-8E-enine-ceramides	-	-	Plant-Ceramides-IV	-	(8E)-4-hydroxysphing-8-enine ceramide	-	['-']	-	CCCCCCCCC/C=C/CCC[C@@H](O)[C@@H](O)[C@@H](NC(=O)[R])CO	trans-4-hydroxysphing-8-enine ceramide	['-']
CPD-1302	-	-	5-METHYL-THF-GLU-N	-	5-methyltetrahydropteroyl tri-L-glutamate	-	(C 30);(H 35);(N 9);(O 12)	(PUBCHEM 135398573 NIL |kothari| 3760047716 NIL NIL); (HMDB HMDB12177 NIL |kothari| 3608602428 NIL NIL); (CHEBI 58207 NIL |kothari| 3608037944 NIL NIL); (CHEMSPIDER 17625689 NIL |kothari| 3563631830 NIL NIL); (LIGAND-CPD C04489 NIL |butler| 3264184399 NIL NIL)	CN1([C@H](CNC2(/N=C(N)\NC(=O)C\1=2))CNC3(\C=C/C(/C(=O)N[C@H](C([O-])=O)CCC(N[C@H](C([O-])=O)CCC(N[C@H](C([O-])=O)CCC(=O)[O-])=O)=O)=C\C=3))	N5-methyl--H4PteGlu3; N5-methyltetrahydropteroyl tri-L-glutamate	['-']
HOMO-CYS	-	-	Non-standard-amino-acids; Protein-bound-uremic-retention-solutes	-	L-homocysteine	-	(C 4);(H 9);(N 1);(O 2);(S 1)	(REFMET Homocysteine NIL |midford| 3697479617 NIL NIL); (BIGG hcys__L NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58199 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00742 NIL |kothari| 3608640720 NIL NIL); (CHEBI 58199 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6971015 NIL |taltman| 3466375285 NIL NIL); (CAS 6027-13-0 NIL |kr| 3346617701 NIL NIL); (LIGAND-CPD C00155 NIL |kr| 3346617701 NIL NIL); (CAS 454-28-4)	C([C@H](CCS)[NH3+])(=O)[O-]	homo-cys; homocysteine	['-']
CPD-1301	THF-GLU-N	-	THF-GLU-N	-	tetrahydropteroyl tri-L-glutamate	-	(C 29);(H 33);(N 9);(O 12)	(PUBCHEM 135398571 NIL |kothari| 3760047716 NIL NIL); (HMDB HMDB12290 NIL |kothari| 3608601636 NIL NIL); (CHEBI 58140 NIL |kothari| 3608037944 NIL NIL); (CHEMSPIDER 17625690 NIL |kothari| 3563631830 NIL NIL); (LIGAND-CPD C04144 NIL |butler| 3264184454 NIL NIL)	C([C@@H]1(NC2(\C(NC(/N)=N/C(\NC1)=2)=O)))NC3(\C=C/C(/C(N[C@H](C(=O)[O-])CCC(N[C@H](C(=O)[O-])CCC(N[C@H](C(=O)[O-])CCC([O-])=O)=O)=O)=O)=C\C=3)	H4PteGlu3	['-']
MET	-	-	Amino-Acids-20; L-Amino-Acids; Non-polar-amino-acids	-	L-methionine	met	(C 5);(H 11);(N 1);(O 2);(S 1)	(REFMET Methionine NIL |midford| 3697479617 NIL NIL); (BIGG met__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57844 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00696 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57844 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6992087 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00073 NIL |kaipa| 3311532639 NIL NIL); (CAS 63-68-3)	CSCC[C@H]([NH3+])C([O-])=O	M; methionine; L-met	['-']
PHOSPHORYL-ETHANOLAMINE	-	-	Compounds	-	O-phosphoethanolamine	-	(C 2);(H 7);(N 1);(O 4);(P 1)	(REFMET Phosphoethanolamine NIL |midford| 3701443689 NIL NIL); (METABOLIGHTS MTBLC58190 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00224 NIL |kothari| 3608601782 NIL NIL); (CHEMSPIDER 5415641 NIL |kothari| 3563631942 NIL NIL); (CHEBI 58190 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 7059434 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00346 NIL |kr| 3410284650 NIL NIL); (CAS 1071-23-4)	C(C[NH3+])OP([O-])([O-])=O	phosphoryl-ethanolamine; O-phosphorylethanolamine; phosphoethanolamine; ethanolamine phosphate; 2-aminoethyl phosphate	['-']
CPD-8165	-	Glycerolipids	Monogalactosyldiacylglycerols-36-4	Monohexosyldiacylglycerol	1-18:2-2-18:2-monogalactosyldiacylglycerol	18:2-18:2-MGDG	(C 45);(H 78);(O 10)	(CHEBI 90506 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 90657255 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)=O	18:2-18:2-MGDG; 1,2-(9Z,12Z-octadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-8167	-	Glycerolipids	Monogalactosyldiacylglycerols-36-5	Monohexosyldiacylglycerol	1-18:3-2-18:2-monogalactosyldiacylglycerol	18:3-18:2-MGDG	(C 45);(H 76);(O 10)	(PUBCHEM 90657614 NIL |kothari| 3641818093 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)=O	18:3-18:2-MGDG	['-']
CPD-707	-	Sterol lipids	C28-3-beta-hydroxysteroid	Sterol (free)	campesterol	ST 28:1;O	(C 28);(H 48);(O 1)	(REFMET Campesterol NIL |midford| 3697479617 NIL NIL); (PUBCHEM 173183 NIL |kothari| 3686579210 NIL NIL); (HMDB HMDB02869 NIL |kothari| 3608601891 NIL NIL); (LIPID_MAPS LMST01030097 NIL |kothari| 3594492002 NIL NIL); (CHEMSPIDER 10469749 NIL |kothari| 3563631778 NIL NIL); (LIGAND-CPD C01789 NIL |taltman| 3453060419 NIL NIL); (CHEBI 28623 NIL |kothari| 3453051519 NIL NIL)	CC(C)[C@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	cholest 5-en-3-ol, 24-methyl; ergost-5-en-3&beta-ol, (24R)-; (24R)-24-methylcholest-5-en-3&beta-ol; 24(R)-methylcholesterol; campesterin	['-']
CPD-3943	-	-	C28-22S-hydroxysteroid; C28-Brassinosteroids	-	(22&alpha)-hydroxy-campesterol	ST 28:1;O2	(C 28);(H 48);(O 2)	(PUBCHEM 15341628 NIL |kothari| 3686579210 NIL NIL); (LIPID_MAPS LMST01031115 NIL |kothari| 3594492092 NIL NIL); (CHEBI 72331 NIL |kothari| 3594046690 NIL NIL); (CHEMSPIDER 9308624 NIL |kothari| 3563631882 NIL NIL); (LIGAND-CPD C15795 NIL |taltman| 3459474373 NIL NIL)	CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C\C=C1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	(22S)-22-hydroxy-campesterol	['-']
CPD-7003	-	-	Compounds	-	tetrahydrogeranylgeranyl diphosphate	-	(C 20);(H 37);(O 7);(P 2)	(PUBCHEM 90657275 NIL |kothari| 3641818093 NIL NIL)	CC(C)=CCC[C@H](CCC[C@H](CCCC(\C)=C/COP([O-])(=O)OP([O-])(=O)[O-])C)C	tetrahydroGGPP; tetrahydrogeranylgeranyl pyrophosphate; tetrahydrogeranylgeranyl-PP	['-']
CPD-7002	-	-	Compounds	-	dihydrogeranylgeranyl diphosphate	-	(C 20);(H 35);(O 7);(P 2)	(PUBCHEM 90658526 NIL |kothari| 3641818093 NIL NIL)	CC(C)=CCCC(\C)=C/CC[C@H](CCCC(\C)=C/COP([O-])(=O)OP([O-])(=O)[O-])C	dihydroGGPP; dihydrogeranylgeranyl-PP; dihydrogeranylgeranyl pyrophosphate	['-']
CPD-8077	-	Glycerolipids	Monogalactosyldiacylglycerols-34-3	Monohexosyldiacylglycerol	1-18:1-2-16:2-monogalactosyldiacylglycerol	18:1-16:2-MGDG	(C 43);(H 76);(O 10)	(PUBCHEM 90657511 NIL |kothari| 3641818093 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/CCCCC)=O)=O	18:1-16:2-MGDG; 1-(9Z-octadecenoyl)-2-(7Z,10Z-hexadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-8079	-	Glycerolipids	Monogalactosyldiacylglycerols-34-4	Monohexosyldiacylglycerol	1-18:1-2-16:3-monogalactosyldiacylglycerol	18:1-16:3-MGDG	(C 43);(H 74);(O 10)	(CHEBI 136794 NIL |kothari| 3741700409 NIL NIL); (PUBCHEM 90657729 NIL |kothari| 3641818093 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/C\C=C/CC)=O)=O	18:1-16:3-MGDG; 1-(9Z-octadecenoyl)-2-(7Z,10Z,13Z-hexadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-13644	-	-	N-Acetyl-Amino-Acids	-	N5-acetyl-L-ornithine	-	(C 7);(H 14);(N 2);(O 3)	(PUBCHEM 90658764 NIL |kothari| 3641818092 NIL NIL); (CHEBI 44673 NIL |dreher| 3526264111 NIL NIL); (CAS 2185-16-2 NIL |dreher| 3526263979 NIL NIL)	CC(=O)NCCC[C@@H](C(=O)[O-])[NH3+]	L-N-&delta-acetylornithine; N&delta-acetyl-L-ornithine; L-N&delta-acetylornithine	['-']
CPD-4617	-	-	Adenine-Cytokinin-Glucosides	-	dihydrozeatin-O-glucoside	-	(C 16);(H 25);(N 5);(O 6)	(PUBCHEM 90658286 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB12214 NIL |kothari| 3608640779 NIL NIL); (LIGAND-CPD C16448 NIL |taltman| 3459474373 NIL NIL)	C[C@@H](CCNC1(\C2(\N=C/NC(/N=C\N=1)=2)))CO[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)	['-']	['-']
CPD-710	-	Sterol lipids	C28-3-beta-hydroxysteroid; C28-Brassinosteroids	Sterol (free)	campestanol	-	(C 28);(H 50);(O 1)	(REFMET Campestanol NIL |midford| 3697479617 NIL NIL); (CHEBI 36799 NIL |kothari| 3686585521 NIL NIL); (PUBCHEM 119394 NIL |kothari| 3686579210 NIL NIL); (LIGAND-CPD C15787 NIL |taltman| 3459474373 NIL NIL)	CC(C)[C@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	5&alpha-campestanol	['-']
CPD-712	-	-	C28-22S-hydroxysteroid; C28-Brassinosteroids	-	6-deoxocathasterone	ST 28:0;O2	(C 28);(H 50);(O 2)	(PUBCHEM 16061344 NIL |kothari| 3686579210 NIL NIL); (LIPID_MAPS LMST01030124 NIL |kothari| 3594492012 NIL NIL); (CHEBI 20714 NIL |kothari| 3594046689 NIL NIL); (LIGAND-CPD C15798 NIL |taltman| 3459474373 NIL NIL)	CC(C)[C@H](C)C[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CC[C@H]1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))	deoxocathasterone	['-']
CPD1F-138	-	-	Gibberellins	-	gibberellin A12-aldehyde	-	(C 20);(H 27);(O 3)	(HMDB HMDB39484 NIL |kothari| 3608602934 NIL NIL); (CHEBI 57432 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244417 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C06093 NIL |taltman| 3459474374 NIL NIL)	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(CCC[C@@](C)([C@@H](CC2)3)4)C([O-])=O))C=O)))	GA12-aldehyde; GA12-aldehyde	['-']
Ubiquinols	SUPER	-	Methoxybenzenes; ETR-Quinols	-	ubiquinol	UQH<sub>2</sub>	['-']	(CAS 56275-39-9 NIL |kothari| 3477249282 NIL NIL); (CHEBI 17976 NIL |kothari| 3458493224 NIL NIL); (LIGAND-CPD C00390 NIL |kothari| 3458493224 NIL NIL)	C([R])C(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\OC)	reduced ubiquinone; dihydroubiquinone; QH2	['-']
UBIQUINOL-30	Ubiquinols	-	Ubiquinols	-	ubiquinol-6	-	(C 39);(H 60);(O 4)	(REFMET Ubiquinol-6 NIL |midford| 3697479617 NIL NIL); (HMDB HMDB12299 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 4710167 NIL |kothari| 3563632009 NIL NIL); (PUBCHEM 5813154 NIL |taltman| 3466375284 NIL NIL); (CHEBI 52970 NIL |keseler| 3465076381 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\OC)	ubiquinol; ubiquinol(30); reduced ubiquinone; dihydroubiquinone	['-']
CPD-9956	Ubiquinols	-	Ubiquinols	-	ubiquinol-8	-	(C 49);(H 76);(O 4)	(BIGG q8h2 NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB01060 NIL |kothari| 3608640729 NIL NIL); (CHEBI 61682 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25074411 NIL |taltman| 3497976212 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C(\OC)=C(C(/C)=1)\O)\OC)	ubiquinol(8)	['-']
Cytochromes-C-Oxidized	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Ubiquinones	SUPER	-	ETR-Quinones	-	ubiquinone	UQ	['-']	(CHEBI 16389 NIL |taltman| 3498851513 NIL NIL)	C([R])C(\C)=C/CC1(\C(=O)C(\OC)=C(C(=O)C(/C)=1)\OC)	coenzyme-Qn; ubiquinone; Q	['-']
UBIQUINONE-6	Ubiquinones	-	Ubiquinones	-	ubiquinone-6	-	(C 39);(H 58);(O 4)	(REFMET Coenzyme Q6 NIL |midford| 3697479617 NIL NIL); (HMDB HMDB36062 NIL |kothari| 3608597114 NIL NIL); (LIPID_MAPS LMPR02010002 NIL |kothari| 3594492062 NIL NIL); (CHEMSPIDER 4446657 NIL |kothari| 3563632090 NIL NIL); (LIGAND-CPD C17568 NIL |taltman| 3497980083 NIL NIL); (CHEBI 52971 NIL |taltman| 3466400375 NIL NIL); (PUBCHEM 5283544 NIL |taltman| 3466375284 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(C(\OC)=C(C(=O)C(/C)=1)\OC)=O)	ubiquinone(6); CoQ-6; ubiquinone(30); coenzyme-Q6; Q6	['-']
Cytochromes-C-Reduced	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-20012	-	-	CPD-19786; Chalcones	-	naringenin chalcone	-	(C 15);(H 12);(O 5)	(METABOLIGHTS MTBLC15413 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB29631 NIL |kothari| 3608597114 NIL NIL); (LIPID_MAPS LMPK12120264 NIL |kothari| 3594492026 NIL NIL); (CHEMSPIDER 4444447 NIL |kothari| 3563632113 NIL NIL); (CHEBI 15413 NIL |taltman| 3498180761 NIL NIL); (CAS 73692-50-9 NIL |kothari| 3472225282 NIL NIL); (PUBCHEM 5280960 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C06561 NIL |taltman| 3452530229 NIL NIL)	C2(\C(/C=C/C(C1(/C(/O)=C\C(\O)=C/C(/O)=1))=O)=C/C=C(\C=2)/O)	2',4,4',6'-tetrahydroxychalcone; chalconaringenin; isosalipurpol; tetrahydroxychalcone; 3-(4-hydroxyphemyl)-1-(2,4,6-trihydroxyphenyl)prop-2-en-1-one; Isosalipurpol; Chalconaringenin; (2E)- 3-(4-hydroxyphenyl)-1-(2,4,6-trihydroxyphenyl)-2-Propen-1-one	['-']
NARINGENIN-CMPD	-	-	2S-Flavanones; Naringenin	-	(2S)-naringenin	-	(C 15);(H 12);(O 5)	(REFMET Naringenin NIL |midford| 3697479617 NIL NIL); (DRUGBANK DB03467 NIL |kothari| 3651932122 NIL NIL); (CHEBI 17846 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 439246 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC17846 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB02670 NIL |kothari| 3608601717 NIL NIL); (LIGAND-CPD C00509 NIL |kr| 3410284649 NIL NIL); (CAS 480-41-1)	C3(/C=C(\C=C/C(/[C@H]1(OC2(\C(\C(C1)=O)=C(/C=C(/C=2)/O)\O)))=3)/O)	(2S)-4',5,7-trihydroxyflavanone; (2S)-5,7,4'-trihydroxyflavone; (2S)-4',5,7-trihydroxyflavan-4-one; (S)-naringenin	['-']
CPDQT-523	-	-	Brassinosteroid-glycosides; C28-Brassinosteroids	-	brassinolide-23-O-glucoside	-	(C 34);(H 58);(O 11)	(PUBCHEM 102515310 NIL |kothari| 3686579210 NIL NIL)	CC([C@@H]([C@H]([C@@H]([C@@H](C)C2([C@]3(CCC4([C@]1(C[C@H]([C@H](C[C@@H]1C(=O)OCC([C@H](CC2)3)4)O)O)C))(C)))O)O[C@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)5))C)C	['-']	['-']
CPD-8160	-	Glycerolipids	Digalactosyldiacylglycerols-34-1	Dihexosyldiacylglycerol	1-18:1-2-16:0-digalactosyldiacylglycerol	18:1-16:0-DGDG	(C 49);(H 90);(O 15)	(PUBCHEM 90658365 NIL |kothari| 3641818093 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCCCCCCCCCC)=O	18:1-16:0-DGDG	['-']
CPD-8161	-	Glycerolipids	Digalactosyldiacylglycerols-34-2	Dihexosyldiacylglycerol	1-18:2-2-16:0-digalactosyldiacylglycerol	18:2-16:0-DGDG	(C 49);(H 88);(O 15)	(PUBCHEM 90658818 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCCCCCCCCCC	18:2-16:0-DGDG	['-']
ACETYL-ACP	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Acetoacetyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-12282	-	Fatty acyls	Medium-Chain-234-Saturated-Fatty-Acids; Omega-Hydroxy-Medium-Chain-Fatty-Acid	Non-esterified fatty acid	12-hydroxylaurate	-	(C 12);(H 23);(O 3)	(REFMET 12-hydroxy lauric acid NIL |midford| 3701443689 NIL NIL); (CHEMSPIDER 7827733 NIL |kothari| 3563631914 NIL NIL); (CHEBI 36204 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 9548810 NIL |taltman| 3497976212 NIL NIL)	C(=O)([O-])CCCCCCCCCCCO	&omega-hydroxylauric acid; 12-hydroxydodecanoic acid; 12-hydroxylauric acid; omega-hydroxydodecanoic acid; &omega-hydroxylaurate; 12-hydroxydodecanoate	['-']
PRPP	-	-	Sugar-Phosphate	-	5-phospho-&alpha-D-ribose 1-diphosphate	PRPP	(C 5);(H 8);(O 14);(P 3)	(REFMET Phosphoribosyl pyrophosphate NIL |midford| 3701443689 NIL NIL); (BIGG prpp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58017 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00280 NIL |kothari| 3608601825 NIL NIL); (CHEMSPIDER 20171339 NIL |kothari| 3563631816 NIL NIL); (CHEBI 58017 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 20848918 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00119 NIL |kr| 3346617699 NIL NIL); (CAS 13270-65-0)	C(OP(=O)([O-])[O-])[C@H]1(O[C@H](OP([O-])(=O)OP([O-])(=O)[O-])[C@H](O)[C@H](O)1)	5-phosphoribosyl 1-pyrophosphate; 5-phosphoribosyl diphosphate; 5-phosphoribosyl-1-PP; 5-phosphoribosyl-PP; 5-phosphoribosyl-1-pyrophosphate; 5-phosphoribosylpyrophosphate; phosphoribosylpyrophosphate; 5-phospho-ribosyl-pyrophosphate; &alpha-D-5-phosphoribosylPP; &alpha-D-5-P-RibosylPP	['-']
MAL	-	-	RS-Malate	-	(S)-malate	-	(C 4);(H 4);(O 5)	(REFMET Malic acid NIL |midford| 3701443689 NIL NIL); (BIGG mal__L NIL |kothari| 3661871717 NIL NIL); (METABOLIGHTS MTBLC15589 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00156 NIL |kothari| 3608601987 NIL NIL); (CHEMSPIDER 4573566 NIL |kothari| 3563632055 NIL NIL); (CAS 6915-15-7); (PUBCHEM 5459792 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15589 NIL |taltman| 3452363473 NIL NIL); (CAS 97-67-6 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00149 NIL |kr| 3346617699 NIL NIL)	C(=O)([O-])C[C@H](O)C([O-])=O	(S)-malic acid; L-apple acid; L-malic acid; L-hydroxysuccinic acid; L-hydroxybutanedioic acid; L-malate	['-']
CPD-4441	-	-	Adenine-Cytokinins; Secondary-Metabolites	-	cis-zeatin	-	(C 10);(H 13);(N 5);(O 1)	(METABOLIGHTS MTBLC46570 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB12204 NIL |kothari| 3604149775 NIL NIL); (CHEMSPIDER 600017 NIL |kothari| 3563631534 NIL NIL); (PUBCHEM 688597 NIL |taltman| 3466375284 NIL NIL); (CHEBI 46570 NIL |taltman| 3452363046 NIL NIL); (LIGAND-CPD C15545 NIL |kr| 3410284649 NIL NIL)	CC(\CO)=C\CNC1(\C2(\N=C/NC(/N=C\N=1)=2))	(Z)-2-methyl-4-(1H-purin-6-ylamino)but-2-en-1-ol; cZ	['-']
CPD-4619	-	-	Adenine-Cytokinin-Glucosides	-	cis-zeatin-9-N-glucoside	-	(C 16);(H 23);(N 5);(O 6)	(HMDB HMDB12202 NIL |kothari| 3594494404 NIL NIL); (CHEBI 72607 NIL |kothari| 3577646961 NIL NIL); (PUBCHEM 25244554 NIL |taltman| 3466375284 NIL NIL)	CC(\CO)=C\CNC1(\C2(\N=C/N(C(\N=C/N=1)=2)[C@@H]3([C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)))	['-']	['-']
ACETOL	-	-	Compounds	-	hydroxyacetone	-	(C 3);(H 6);(O 2)	(REFMET Hydroxyacetone NIL |midford| 3697479617 NIL NIL); (BIGG acetol NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC27957 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB06961 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 16490019 NIL |kothari| 3563632601 NIL NIL); (PUBCHEM 8299 NIL |taltman| 3466375284 NIL NIL); (CHEBI 27957 NIL |taltman| 3452363594 NIL NIL); (LIGAND-CPD C05235 NIL |kr| 3410284649 NIL NIL)	CC(=O)CO	1-hydroxy-2-propanone; acetol; acetylmethanol; 1-hydroxyacetone	['-']
METHYL-GLYOXAL	-	-	Ketals	-	methylglyoxal	-	(C 3);(H 4);(O 2)	(REFMET Pyruvaldehyde NIL |midford| 3697479617 NIL NIL); (BIGG mthgxl NIL |kothari| 3661824225 NIL NIL); (DRUGBANK DB03587 NIL |kothari| 3651932122 NIL NIL); (METABOLIGHTS MTBLC17158 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01167 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 857 NIL |kothari| 3563632880 NIL NIL); (PUBCHEM 880 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17158 NIL |taltman| 3452363371 NIL NIL); (LIGAND-CPD C00546 NIL |kr| 3346617698 NIL NIL); (CAS 78-98-8)	CC(C=O)=O	2-oxopropanal; acetylformaldehyde; pyruvic aldehyde; pyruvaldehyde	['-']
CPD-2961	-	-	Carbohydrate-acid-derivatives	-	D-gluconate 6-phosphate	-	(C 6);(H 10);(O 10);(P 1)	(REFMET 6-Phosphogluconic acid NIL |midford| 3701443689 NIL NIL); (BIGG 6pgc NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58759 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01316 NIL |kothari| 3608602683 NIL NIL); (CHEBI 58759 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 36688186 NIL |ong| 3523387880 NIL NIL); (LIGAND-CPD C00345 NIL |kr| 3346617699 NIL NIL)	C([C@H]([C@H]([C@@H]([C@H](C([O-])=O)O)O)O)O)OP([O-])([O-])=O	6-p gluconate; 6-phospho gluconate; 6-phosphogluconic acid; 6-phospho D-gluconate	['-']
