ID	Types	Enzyme_name	Common_name	Cofactors	Regulated-By	Reaction
ENZRXN8P-392	Enzymatic-Reactions	very-long-chain 3-ketoacyl-CoA synthase	-	-	RXN-7697	-
ENZRXN8P-9809	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-9772	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-8626	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-8453	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-7946	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-7643	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-7509	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-7084	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-6770	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-6221	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-6045	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-5652	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-5649	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-5642	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-4401	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-4376	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-3608	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-3251	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-2962	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-2856	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-2538	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-2533	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-2177	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-1359	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-1265	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-1017	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-745	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-337	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-143	Enzymatic-Reactions	phospholipase A<small><sub>1</sub></small>	-	-	PHOSPHOLIPASE-A1-RXN	-
ENZRXN8P-7959	Enzymatic-Reactions	<em>ent</em>-kaurene synthase	-	-	4.2.3.19-RXN	-
ENZRXN8P-7236	Enzymatic-Reactions	<em>ent</em>-kaurene synthase	-	-	4.2.3.19-RXN	-
ENZRXN8P-193	Enzymatic-Reactions	<em>ent</em>-kaurene synthase	-	-	4.2.3.19-RXN	-
ENZRXN8P-188	Enzymatic-Reactions	<em>ent</em>-kaurene synthase	-	-	4.2.3.19-RXN	-
ENZRXN8P-7408	Enzymatic-Reactions	9&beta;-pimara-7,15-diene synthase	-	-	RXN-4883	-
ENZRXN8P-403	Enzymatic-Reactions	9&beta;-pimara-7,15-diene synthase	-	-	RXN-4883	-
ENZRXN8P-4684	Enzymatic-Reactions	Phospholipid:diacylglycerol acyltransferase	-	-	2.3.1.158-RXN	-
ENZRXN8P-6442	Enzymatic-Reactions	fructose-1,6-bisphosphatase	-	-	F16BDEPHOS-RXN	-
ENZRXN8P-5169	Enzymatic-Reactions	fructose-1,6-bisphosphatase	-	-	F16BDEPHOS-RXN	-
ENZRXN8P-3778	Enzymatic-Reactions	fructose-1,6-bisphosphatase	-	-	F16BDEPHOS-RXN	-
ENZRXN8P-2981	Enzymatic-Reactions	fructose-1,6-bisphosphatase	-	-	F16BDEPHOS-RXN	-
ENZRXN8P-327	Enzymatic-Reactions	fructose-1,6-bisphosphatase	-	-	F16BDEPHOS-RXN	-
ENZRXN8P-9520	Enzymatic-Reactions	spermidine oxidase	-	-	RXN-12089	-
ENZRXN8P-9403	Enzymatic-Reactions	spermidine oxidase	-	-	RXN-12089	-
ENZRXN8P-9339	Enzymatic-Reactions	spermidine oxidase	-	-	RXN-12089	-
ENZRXN8P-8508	Enzymatic-Reactions	spermidine oxidase	-	-	RXN-12089	-
ENZRXN8P-7738	Enzymatic-Reactions	spermidine oxidase	-	-	RXN-12089	-
ENZRXN8P-6785	Enzymatic-Reactions	spermidine oxidase	-	-	RXN-12089	-
ENZRXN8P-6781	Enzymatic-Reactions	spermidine oxidase	-	-	RXN-12089	-
ENZRXN8P-6036	Enzymatic-Reactions	spermidine oxidase	-	-	RXN-12089	-
ENZRXN8P-3243	Enzymatic-Reactions	spermidine oxidase	-	-	RXN-12089	-
ENZRXN8P-8750	Enzymatic-Reactions	1-deoxy-D-xylulose 5-phosphate reductoisomerase	-	-	DXPREDISOM-RXN	-
ENZRXN8P-7645	Enzymatic-Reactions	1-deoxy-D-xylulose 5-phosphate reductoisomerase	-	-	DXPREDISOM-RXN	-
ENZRXN8P-8099	Enzymatic-Reactions	nitrite reducase	-	-	RXN-16805	-
ENZRXN8P-2655	Enzymatic-Reactions	nitrite reducase	-	-	RXN-16805	-
ENZRXN8P-7279	Enzymatic-Reactions	<i>ent</i>-7&alpha;-hydroxykaur-16-en-19-oate monooxygenase	-	-	RXN1F-160	-
ENZRXN8P-6930	Enzymatic-Reactions	<i>ent</i>-7&alpha;-hydroxykaur-16-en-19-oate monooxygenase	-	-	RXN1F-160	-
ENZRXN8P-975	Enzymatic-Reactions	<i>ent</i>-7&alpha;-hydroxykaur-16-en-19-oate monooxygenase	-	-	RXN1F-160	-
ENZRXN8P-9386	Enzymatic-Reactions	(22S)-22-hydroxy-campest-4-en-3-one C-23 hydroxylase	-	-	RXN-11530	-
ENZRXN8P-3590	Enzymatic-Reactions	(22S)-22-hydroxy-campest-4-en-3-one C-23 hydroxylase	-	-	RXN-11530	-
ENZRXN8P-1806	Enzymatic-Reactions	(22S)-22-hydroxy-campest-4-en-3-one C-23 hydroxylase	-	-	RXN-11530	-
ENZRXN8P-1691	Enzymatic-Reactions	(22S)-22-hydroxy-campest-4-en-3-one C-23 hydroxylase	-	-	RXN-11530	-
ENZRXN8P-7428	Enzymatic-Reactions	dUTP diphosphatase	-	-	DUTP-PYROP-RXN	-
ENZRXN8P-6520	Enzymatic-Reactions	dUTP diphosphatase	-	-	DUTP-PYROP-RXN	-
ENZRXN8P-3704	Enzymatic-Reactions	diaminopimelate epimerase	-	-	DIAMINOPIMEPIM-RXN	-
ENZRXN8P-5067	Enzymatic-Reactions	pantothenate synthetase	-	-	PANTOATE-BETA-ALANINE-LIG-RXN	-
ENZRXN8P-2698	Enzymatic-Reactions	pantothenate synthetase	-	-	PANTOATE-BETA-ALANINE-LIG-RXN	-
ENZRXN8P-9385	Enzymatic-Reactions	(22S)-22-hydroxy-campesterol C-23 hydroxylase	-	-	RXN-11529	-
ENZRXN8P-3589	Enzymatic-Reactions	(22S)-22-hydroxy-campesterol C-23 hydroxylase	-	-	RXN-11529	-
ENZRXN8P-1805	Enzymatic-Reactions	(22S)-22-hydroxy-campesterol C-23 hydroxylase	-	-	RXN-11529	-
ENZRXN8P-1690	Enzymatic-Reactions	(22S)-22-hydroxy-campesterol C-23 hydroxylase	-	-	RXN-11529	-
ENZRXN8P-6083	Enzymatic-Reactions	succinate semialdehyde dehydrogenase (NAD<sup>+</sup>)	-	-	SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	-
ENZRXN8P-7494	Enzymatic-Reactions	pantetheine-phosphate adenylyltransferase	-	-	PANTEPADENYLYLTRAN-RXN	-
ENZRXN8P-1739	Enzymatic-Reactions	pantetheine-phosphate adenylyltransferase	-	-	PANTEPADENYLYLTRAN-RXN	-
ENZRXN8P-9707	Enzymatic-Reactions	<i>ent</i>-cassadiene 11&alpha;-hydroxylase	-	-	RXN-12884	-
ENZRXN8P-7289	Enzymatic-Reactions	<i>ent</i>-cassadiene 11&alpha;-hydroxylase	-	-	RXN-12884	-
ENZRXN8P-7235	Enzymatic-Reactions	<i>ent</i>-cassadiene 11&alpha;-hydroxylase	-	-	RXN-12884	-
ENZRXN8P-7231	Enzymatic-Reactions	<i>ent</i>-cassadiene 11&alpha;-hydroxylase	-	-	RXN-12884	-
ENZRXN8P-3863	Enzymatic-Reactions	<i>ent</i>-cassadiene 11&alpha;-hydroxylase	-	-	RXN-12884	-
ENZRXN8P-3435	Enzymatic-Reactions	<i>ent</i>-cassadiene 11&alpha;-hydroxylase	-	-	RXN-12884	-
ENZRXN8P-1040	Enzymatic-Reactions	<i>ent</i>-cassadiene 11&alpha;-hydroxylase	-	-	RXN-12884	-
ENZRXN8P-4240	Enzymatic-Reactions	tetraacyldisaccharide 4'-kinase	-	-	TETRAACYLDISACC4KIN-RXN	-
ENZRXN8P-4749	Enzymatic-Reactions	proline dehydrogenase	-	-	RXN-14903	-
ENZRXN8P-9799	Enzymatic-Reactions	aspartate kinase	-	-	ASPARTATEKIN-RXN	-
ENZRXN8P-7122	Enzymatic-Reactions	aspartate kinase	-	-	ASPARTATEKIN-RXN	-
ENZRXN8P-5058	Enzymatic-Reactions	aspartate kinase	-	-	ASPARTATEKIN-RXN	-
ENZRXN8P-4472	Enzymatic-Reactions	aspartate kinase	-	-	ASPARTATEKIN-RXN	-
ENZRXN8P-4283	Enzymatic-Reactions	aspartate kinase	-	-	ASPARTATEKIN-RXN	-
ENZRXN8P-4102	Enzymatic-Reactions	aspartate kinase	-	-	ASPARTATEKIN-RXN	-
ENZRXN8P-2898	Enzymatic-Reactions	aspartate kinase	-	-	ASPARTATEKIN-RXN	-
ENZRXN8P-1108	Enzymatic-Reactions	aspartate kinase	-	-	ASPARTATEKIN-RXN	-
ENZRXN8P-4228	Enzymatic-Reactions	psoralen synthase	-	-	RXN-8386	-
ENZRXN8P-3738	Enzymatic-Reactions	psoralen synthase	-	-	RXN-8386	-
ENZRXN8P-3664	Enzymatic-Reactions	psoralen synthase	-	-	RXN-8386	-
ENZRXN8P-2242	Enzymatic-Reactions	stemar-13-ene synthase	-	-	RXN-4882	-
ENZRXN8P-2241	Enzymatic-Reactions	stemar-13-ene synthase	-	-	RXN-4882	-
ENZRXN8P-6477	Enzymatic-Reactions	2,3-dihydroxy-isovalerate dehydratase	-	-	DIHYDROXYISOVALDEHYDRAT-RXN	-
ENZRXN8P-1942	Enzymatic-Reactions	2,3-dihydroxy-isovalerate dehydratase	-	-	DIHYDROXYISOVALDEHYDRAT-RXN	-
ENZRXN8P-9638	Enzymatic-Reactions	argininosuccinate lyase	-	-	ARGSUCCINLYA-RXN	-
ENZRXN8P-3816	Enzymatic-Reactions	argininosuccinate lyase	-	-	ARGSUCCINLYA-RXN	-
ENZRXN8P-971	Enzymatic-Reactions	argininosuccinate lyase	-	-	ARGSUCCINLYA-RXN	-
ENZRXN8P-970	Enzymatic-Reactions	argininosuccinate lyase	-	-	ARGSUCCINLYA-RXN	-
ENZRXN8P-5965	Enzymatic-Reactions	2-iminopropanoate deaminase	-	-	RXN-15127	-
ENZRXN8P-1686	Enzymatic-Reactions	2-iminopropanoate deaminase	-	-	RXN-15127	-
ENZRXN8P-6204	Enzymatic-Reactions	N-acetylglutamylphosphate reductase	-	-	N-ACETYLGLUTPREDUCT-RXN	-
ENZRXN8P-5215	Enzymatic-Reactions	N-acetylglutamylphosphate reductase	-	-	N-ACETYLGLUTPREDUCT-RXN	-
ENZRXN8P-1504	Enzymatic-Reactions	N-acetylglutamylphosphate reductase	-	-	N-ACETYLGLUTPREDUCT-RXN	-
ENZRXN8P-785	Enzymatic-Reactions	N-acetylglutamylphosphate reductase	-	-	N-ACETYLGLUTPREDUCT-RXN	-
ENZRXN8P-3851	Enzymatic-Reactions	oryzalexin B synthase	-	-	RXN-15466	-
ENZRXN8P-2916	Enzymatic-Reactions	oryzalexin B synthase	-	-	RXN-15466	-
ENZRXN8P-9182	Enzymatic-Reactions	phenylalanine ammonia-lyase	-	-	PHENYLALANINE-AMMONIA-LYASE-RXN	-
ENZRXN8P-9144	Enzymatic-Reactions	phenylalanine ammonia-lyase	-	-	PHENYLALANINE-AMMONIA-LYASE-RXN	-
ENZRXN8P-7092	Enzymatic-Reactions	phenylalanine ammonia-lyase	-	-	PHENYLALANINE-AMMONIA-LYASE-RXN	-
ENZRXN8P-7089	Enzymatic-Reactions	phenylalanine ammonia-lyase	-	-	PHENYLALANINE-AMMONIA-LYASE-RXN	-
ENZRXN8P-1240	Enzymatic-Reactions	phenylalanine ammonia-lyase	-	-	PHENYLALANINE-AMMONIA-LYASE-RXN	-
ENZRXN8P-1179	Enzymatic-Reactions	phenylalanine ammonia-lyase	-	-	PHENYLALANINE-AMMONIA-LYASE-RXN	-
ENZRXN8P-1176	Enzymatic-Reactions	phenylalanine ammonia-lyase	-	-	PHENYLALANINE-AMMONIA-LYASE-RXN	-
ENZRXN8P-1175	Enzymatic-Reactions	phenylalanine ammonia-lyase	-	-	PHENYLALANINE-AMMONIA-LYASE-RXN	-
ENZRXN8P-1174	Enzymatic-Reactions	phenylalanine ammonia-lyase	-	-	PHENYLALANINE-AMMONIA-LYASE-RXN	-
ENZRXN8P-5992	Enzymatic-Reactions	6-oxocampestanol hydroxylase	-	-	RXN-715	-
ENZRXN8P-4703	Enzymatic-Reactions	6-oxocampestanol hydroxylase	-	-	RXN-715	-
ENZRXN8P-1784	Enzymatic-Reactions	6-oxocampestanol hydroxylase	-	-	RXN-715	-
ENZRXN8P-9034	Enzymatic-Reactions	shikimate kinase	-	-	SHIKIMATE-KINASE-RXN	-
ENZRXN8P-5375	Enzymatic-Reactions	shikimate kinase	-	-	SHIKIMATE-KINASE-RXN	-
ENZRXN8P-3700	Enzymatic-Reactions	shikimate kinase	-	-	SHIKIMATE-KINASE-RXN	-
ENZRXN8P-6317	Enzymatic-Reactions	2'-deoxyadenosine kinase	-	-	DEOXYADENOSINE-KINASE-RXN	-
ENZRXN8P-5136	Enzymatic-Reactions	2'-deoxyadenosine kinase	-	-	DEOXYADENOSINE-KINASE-RXN	-
ENZRXN8P-4536	Enzymatic-Reactions	2'-deoxyadenosine kinase	-	-	DEOXYADENOSINE-KINASE-RXN	-
ENZRXN8P-827	Enzymatic-Reactions	2'-deoxyadenosine kinase	-	-	DEOXYADENOSINE-KINASE-RXN	-
ENZRXN8P-9203	Enzymatic-Reactions	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase	-	-	3.1.4.11-RXN	-
ENZRXN8P-7201	Enzymatic-Reactions	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase	-	-	3.1.4.11-RXN	-
ENZRXN8P-5943	Enzymatic-Reactions	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase	-	-	3.1.4.11-RXN	-
ENZRXN8P-5522	Enzymatic-Reactions	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase	-	-	3.1.4.11-RXN	-
ENZRXN8P-4528	Enzymatic-Reactions	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase	-	-	3.1.4.11-RXN	-
ENZRXN8P-2960	Enzymatic-Reactions	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase	-	-	3.1.4.11-RXN	-
ENZRXN8P-6086	Enzymatic-Reactions	CTP:phosphocholine cytidylyltransferase	-	-	2.7.7.15-RXN	-
ENZRXN8P-5384	Enzymatic-Reactions	CTP:phosphocholine cytidylyltransferase	-	-	2.7.7.15-RXN	-
ENZRXN8P-4318	Enzymatic-Reactions	CTP:phosphocholine cytidylyltransferase	-	-	2.7.7.15-RXN	-
ENZRXN8P-2980	Enzymatic-Reactions	CTP:phosphocholine cytidylyltransferase	-	-	2.7.7.15-RXN	-
ENZRXN8P-6966	Enzymatic-Reactions	digalactosyldiacylglycerol synthase	-	-	RXN-1225	-
ENZRXN8P-5168	Enzymatic-Reactions	digalactosyldiacylglycerol synthase	-	-	RXN-1225	-
ENZRXN8P-2484	Enzymatic-Reactions	digalactosyldiacylglycerol synthase	-	-	RXN-1225	-
ENZRXN8P-1145	Enzymatic-Reactions	digalactosyldiacylglycerol synthase	-	-	RXN-1225	-
ENZRXN8P-638	Enzymatic-Reactions	digalactosyldiacylglycerol synthase	-	-	RXN-1225	-
ENZRXN8P-6462	Enzymatic-Reactions	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	-	-	RXN0-882	-
ENZRXN8P-1976	Enzymatic-Reactions	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase	-	-	RXN0-882	-
ENZRXN8P-6031	Enzymatic-Reactions	CTP synthetase	-	-	CTPSYN-RXN	-
ENZRXN8P-4523	Enzymatic-Reactions	CTP synthetase	-	-	CTPSYN-RXN	-
ENZRXN8P-4455	Enzymatic-Reactions	CTP synthetase	-	-	CTPSYN-RXN	-
ENZRXN8P-4083	Enzymatic-Reactions	CTP synthetase	-	-	CTPSYN-RXN	-
ENZRXN8P-1906	Enzymatic-Reactions	CTP synthetase	-	-	CTPSYN-RXN	-
ENZRXN8P-1903	Enzymatic-Reactions	CTP synthetase	-	-	CTPSYN-RXN	-
ENZRXN8P-1058	Enzymatic-Reactions	CTP synthetase	-	-	CTPSYN-RXN	-
ENZRXN8P-708	Enzymatic-Reactions	CTP synthetase	-	-	CTPSYN-RXN	-
ENZRXN8P-10054	Enzymatic-Reactions	betaine aldehyde dehydrogenase	-	-	BADH-RXN	-
ENZRXN8P-8224	Enzymatic-Reactions	betaine aldehyde dehydrogenase	-	-	BADH-RXN	-
ENZRXN8P-5568	Enzymatic-Reactions	NAD-dependent glutamate dehydrogenase	-	-	GLUTAMATE-DEHYDROGENASE-RXN	-
ENZRXN8P-3852	Enzymatic-Reactions	oryzalexin C synthase	-	-	RXN-15467	-
ENZRXN8P-2917	Enzymatic-Reactions	oryzalexin C synthase	-	-	RXN-15467	-
ENZRXN8P-9670	Enzymatic-Reactions	eugenol synthase	-	-	RXN-9245	-
ENZRXN8P-9667	Enzymatic-Reactions	eugenol synthase	-	-	RXN-9245	-
ENZRXN8P-4406	Enzymatic-Reactions	eugenol synthase	-	-	RXN-9245	-
ENZRXN8P-6917	Enzymatic-Reactions	gamma aminobutyrate transaminase	-	-	RXN-6902	-
ENZRXN8P-5620	Enzymatic-Reactions	gamma aminobutyrate transaminase	-	-	RXN-6902	-
ENZRXN8P-5355	Enzymatic-Reactions	gamma aminobutyrate transaminase	-	-	RXN-6902	-
ENZRXN8P-667	Enzymatic-Reactions	gamma aminobutyrate transaminase	-	-	RXN-6902	-
ENZRXN8P-196	Enzymatic-Reactions	gamma aminobutyrate transaminase	-	-	RXN-6902	-
ENZRXN8P-7171	Enzymatic-Reactions	homoserine dehydrogenase	-	-	HOMOSERDEHYDROG-RXN	-
ENZRXN8P-7123	Enzymatic-Reactions	homoserine dehydrogenase	-	-	HOMOSERDEHYDROG-RXN	-
ENZRXN8P-6553	Enzymatic-Reactions	homoserine dehydrogenase	-	-	HOMOSERDEHYDROG-RXN	-
ENZRXN8P-5059	Enzymatic-Reactions	homoserine dehydrogenase	-	-	HOMOSERDEHYDROG-RXN	-
ENZRXN8P-4473	Enzymatic-Reactions	homoserine dehydrogenase	-	-	HOMOSERDEHYDROG-RXN	-
ENZRXN8P-3086	Enzymatic-Reactions	homoserine dehydrogenase	-	-	HOMOSERDEHYDROG-RXN	-
ENZRXN8P-107	Enzymatic-Reactions	homoserine dehydrogenase	-	-	HOMOSERDEHYDROG-RXN	-
ENZRXN8P-3953	Enzymatic-Reactions	phosphoglycerate kinase	-	-	PHOSGLYPHOS-RXN	-
ENZRXN8P-3556	Enzymatic-Reactions	phosphoglycerate kinase	-	-	PHOSGLYPHOS-RXN	-
ENZRXN8P-3462	Enzymatic-Reactions	phosphoglycerate kinase	-	-	PHOSGLYPHOS-RXN	-
ENZRXN8P-2982	Enzymatic-Reactions	phosphoglycerate kinase	-	-	PHOSGLYPHOS-RXN	-
ENZRXN8P-1223	Enzymatic-Reactions	phosphoglycerate kinase	-	-	PHOSGLYPHOS-RXN	-
ENZRXN8P-396	Enzymatic-Reactions	phosphoglycerate kinase	-	-	PHOSGLYPHOS-RXN	-
ENZRXN8P-2860	Enzymatic-Reactions	2-oxo-4-methylthiobutanoate-glutamine aminotransferase	-	-	RXN-15650	-
ENZRXN8P-6397	Enzymatic-Reactions	&omega;-hydroxypalmitate O-feruloyl transferase	-	-	RXN-10749	-
ENZRXN8P-6832	Enzymatic-Reactions	&gamma;-tocopherol methyltransferase	-	-	TOCOPHEROL-O-METHYLTRANSFERASE-RXN	-
ENZRXN8P-1525	Enzymatic-Reactions	&gamma;-tocopherol methyltransferase	-	-	TOCOPHEROL-O-METHYLTRANSFERASE-RXN	-
ENZRXN8P-350	Enzymatic-Reactions	&gamma;-tocopherol methyltransferase	-	-	TOCOPHEROL-O-METHYLTRANSFERASE-RXN	-
ENZRXN8P-4306	Enzymatic-Reactions	homoserine kinase	-	-	HOMOSERKIN-RXN	-
ENZRXN8P-10031	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-9429	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-5707	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-5557	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-5552	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-5454	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-5445	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-5429	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-5421	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-5337	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-3941	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-3261	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-2122	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-1183	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-544	Enzymatic-Reactions	KN539270.1_FG006	-	-	RXN-18942	-
ENZRXN8P-1350	Enzymatic-Reactions	phenylacetaldehyde synthase	-	-	RXN-8990	-
ENZRXN8P-7831	Enzymatic-Reactions	(-)-9&beta;-pimara-7,15-diene monooxygenase	-	-	RXN-12880	-
ENZRXN8P-7400	Enzymatic-Reactions	(-)-9&beta;-pimara-7,15-diene monooxygenase	-	-	RXN-12880	-
ENZRXN8P-2907	Enzymatic-Reactions	(-)-9&beta;-pimara-7,15-diene monooxygenase	-	-	RXN-12880	-
ENZRXN8P-365	Enzymatic-Reactions	(-)-9&beta;-pimara-7,15-diene monooxygenase	-	-	RXN-12880	-
ENZRXN8P-9972	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-9955	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-9204	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-8278	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-6302	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-5950	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-5068	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-4474	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-3641	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-2285	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-2201	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-2143	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-1242	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-793	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-587	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-67	Enzymatic-Reactions	photosystem II	-	-	PSII-RXN	-
ENZRXN8P-9806	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-9609	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-9548	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-9114	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-9093	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-8835	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-8833	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-8830	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-8363	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-7477	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-7427	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
ENZRXN8P-7421	Enzymatic-Reactions	UDP-glucose:cis-zeatin O-&beta;-D-glucosyltransferase	-	-	RXN-4735	-
